value,parameter,region_2,technology_1,technology_2
1.2910142,capaConvFix,DEA4,,onshore_a
0.743568467,capaConvFix,DEA5,,onshore_a
1.2315043,capaConvFix,DEB1,,onshore_a
0.840825,capaConvFix,DEB2,,onshore_a
1.184875702,capaConvFix,DEB3,,onshore_a
0.3542924,capaConvFix,DEC0_,,onshore_a
0.4420371,capaConvFix,DED2,,onshore_a
0.3740571,capaConvFix,DED4,,onshore_a
0.17987073,capaConvFix,DED5,,onshore_a
4.0110601,capaConvFix,DEE0,,onshore_a
3.081039,capaConvFix,DEF0,,onshore_a
1.1329486,capaConvFix,DEG0,,onshore_a
30.53,capaConvFix,AT,,onshore_a
11.8,capaConvFix,BE,,onshore_a
12.67,capaConvFix,BG,,onshore_a
19.47,capaConvFix,CZ,,onshore_a
21.73,capaConvFix,DK,,onshore_a
5.27,capaConvFix,EE,,onshore_a
147.67,capaConvFix,ES,,onshore_a
47.87,capaConvFix,FI,,onshore_a
249.14,capaConvFix,FR,,onshore_a
35.24,capaConvFix,GR,,onshore_a
26.51,capaConvFix,HU,,onshore_a
24.66,capaConvFix,IE,,onshore_a
63.4,capaConvFix,IT,,onshore_a
12.53,capaConvFix,LT,,onshore_a
1.13,capaConvFix,LU,,onshore_a
8.69,capaConvFix,LV,,onshore_a
15.73,capaConvFix,NL,,onshore_a
21.47,capaConvFix,NO,,onshore_a
70.48,capaConvFix,NONEU_Balkan,,onshore_a
97.07,capaConvFix,PL,,onshore_a
34.0,capaConvFix,PT,,onshore_a
61.0,capaConvFix,RO,,onshore_a
62.27,capaConvFix,SE,,onshore_a
2.77,capaConvFix,SI,,onshore_a
116.7,capaConvFix,TR,,onshore_a
141.67,capaConvFix,UK,,onshore_a
0.0,capaConvFix,DE11,,onshore_b
0.0,capaConvFix,DE12,,onshore_b
0.0,capaConvFix,DE13,,onshore_b
0.0,capaConvFix,DE14,,onshore_b
0.0,capaConvFix,DE21,,onshore_b
0.0,capaConvFix,DE22,,onshore_b
0.0,capaConvFix,DE23,,onshore_b
0.0,capaConvFix,DE24,,onshore_b
0.0,capaConvFix,DE25,,onshore_b
0.0,capaConvFix,DE26,,onshore_b
0.0,capaConvFix,DE27,,onshore_b
0.0,capaConvFix,DE30,,onshore_b
8.955176160463573,capaConvFix,DE40,,onshore_b
0.172409,capaConvFix,DE50,,onshore_b
0.0,capaConvFix,DE60,,onshore_b
0.0,capaConvFix,DE71,,onshore_b
0.0,capaConvFix,DE72,,onshore_b
0.0,capaConvFix,DE73,,onshore_b
11.42976144,capaConvFix,DE80,,onshore_b
0.0,capaConvFix,DE91,,onshore_b
15.656117450000002,capaConvFix,DE92,,onshore_b
0.0,capaConvFix,DE93,,onshore_b
4.497999424,capaConvFix,DE94,,onshore_b
2.046450492,capaConvFix,DEA1,,onshore_b
