region_1,region_2,technology_1,technology_2,parameter,value
DE,DE23,gasStorage,,capaStSizeResi,3646.494328
DE,DE24,gasStorage,,capaStSizeResi,3556.217776
DE,DE25,gasStorage,,capaStSizeResi,5776.389095
DE,DE26,gasStorage,,capaStSizeResi,4374.229863
DE,DE27,gasStorage,,capaStSizeResi,6133.629092
DE,DE30,gasStorage,,capaStSizeResi,11685.66717
DE,DE40,gasStorage,,capaStSizeResi,8277.557367
DE,DE50,gasStorage,,capaStSizeResi,2229.08918
DE,DE60,gasStorage,,capaStSizeResi,5936.681661
DE,DE71,gasStorage,,capaStSizeResi,13012.46573
DE,DE72,gasStorage,,capaStSizeResi,3465.506781
DE,DE73,gasStorage,,capaStSizeResi,4044.864936
DE,DE80,gasStorage,,capaStSizeResi,5385.535349
DE,DE91,gasStorage,,capaStSizeResi,5320.254417
DE,DE92,gasStorage,,capaStSizeResi,7100.658446
DE,DE93,gasStorage,,capaStSizeResi,5650.164927
DE,DE94,gasStorage,,capaStSizeResi,8287.61017
DE,DEA1,gasStorage,,capaStSizeResi,17203.56615
DE,DEA2,gasStorage,,capaStSizeResi,14689.30059
DE,DEA3,gasStorage,,capaStSizeResi,8691.093072
DE,DEA4,gasStorage,,capaStSizeResi,6835.395731
DE,DEA5,gasStorage,,capaStSizeResi,11981.77197
DE,DEB1,gasStorage,,capaStSizeResi,4974.882461
DE,DEB2,gasStorage,,capaStSizeResi,1757.516628
DE,DEB3,gasStorage,,capaStSizeResi,6777.702392
DE,DEC0_,gasStorage,,capaStSizeResi,3330.846339
DE,DED2,gasStorage,,capaStSizeResi,5364.072519
DE,DED4,gasStorage,,capaStSizeResi,4928.201746
DE,DED5,gasStorage,,capaStSizeResi,3364.971998
DE,DEE0,gasStorage,,capaStSizeResi,7528.820385
DE,DEF0,gasStorage,,capaStSizeResi,9533.710127
DE,DEG0,gasStorage,,capaStSizeResi,7263.476837
