technology_1,technology_2,region_1,parameter,timestep_2,value
wind_onshore,onshore_a,CZ,avaConv,d192,0.18814224999999998
wind_onshore,onshore_a,DK,avaConv,d192,0.10119075
wind_onshore,onshore_a,ES,avaConv,d192,0.12754637500000002
wind_onshore,onshore_a,FI,avaConv,d192,0.1671693333333333
wind_onshore,onshore_a,FR,avaConv,d192,0.2582069583333333
wind_onshore,onshore_a,GR,avaConv,d192,0.22611429166666663
wind_onshore,onshore_a,HR,avaConv,d192,0.04099079166666667
wind_onshore,onshore_a,HU,avaConv,d192,0.24714466666666668
wind_onshore,onshore_a,IE,avaConv,d192,0.029885708333333327
wind_onshore,onshore_a,IT,avaConv,d192,0.04734812500000001
wind_onshore,onshore_a,LU,avaConv,d192,0.18434933333333337
wind_onshore,onshore_a,NL,avaConv,d192,0.11165870833333331
wind_onshore,onshore_a,NO,avaConv,d192,0.20874245833333335
wind_onshore,onshore_a,PL,avaConv,d192,0.2028977916666667
wind_onshore,onshore_a,PT,avaConv,d192,0.10529654166666665
wind_onshore,onshore_a,RO,avaConv,d192,0.032287249999999997
wind_onshore,onshore_a,SE,avaConv,d192,0.2356397916666666
wind_onshore,onshore_a,SI,avaConv,d192,0.0
wind_onshore,onshore_a,SK,avaConv,d192,0.16224651904166668
wind_onshore,onshore_a,UK,avaConv,d192,0.06923254166666669
wind_onshore,onshore_a,EE,avaConv,d192,0.09377441666666668
wind_onshore,onshore_a,LT,avaConv,d192,0.05037216666666666
wind_onshore,onshore_a,LV,avaConv,d192,0.11299783333333334
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d192,0.20848336462499997
wind_onshore,onshore_a,TR,avaConv,d192,0.22611429166666663
wind_onshore,onshore_a,AT,avaConv,d193,0.24992687500000008
wind_onshore,onshore_a,BE,avaConv,d193,0.083152625
wind_onshore,onshore_a,BG,avaConv,d193,0.044713166666666665
wind_onshore,onshore_a,CH,avaConv,d193,0.10287287500000002
wind_onshore,onshore_a,CZ,avaConv,d193,0.15993133333333331
wind_onshore,onshore_a,DK,avaConv,d193,0.0449985
wind_onshore,onshore_a,ES,avaConv,d193,0.13999379166666667
wind_onshore,onshore_a,FI,avaConv,d193,0.09244366666666669
wind_onshore,onshore_a,FR,avaConv,d193,0.17212125000000003
wind_onshore,onshore_a,GR,avaConv,d193,0.19375708333333333
wind_onshore,onshore_a,HR,avaConv,d193,0.046874333333333344
wind_onshore,onshore_a,HU,avaConv,d193,0.21701491666666664
wind_onshore,onshore_a,IE,avaConv,d193,0.021087458333333333
wind_onshore,onshore_a,IT,avaConv,d193,0.036109499999999996
wind_onshore,onshore_a,LU,avaConv,d193,0.10741079166666667
wind_onshore,onshore_a,NL,avaConv,d193,0.05525020833333333
wind_onshore,onshore_a,NO,avaConv,d193,0.1039629583333333
wind_onshore,onshore_a,PL,avaConv,d193,0.20812925000000002
wind_onshore,onshore_a,PT,avaConv,d193,0.08789654166666665
wind_onshore,onshore_a,RO,avaConv,d193,0.16113266666666662
wind_onshore,onshore_a,SE,avaConv,d193,0.07278258333333333
wind_onshore,onshore_a,SI,avaConv,d193,0.07455207962499999
wind_onshore,onshore_a,SK,avaConv,d193,0.21829249941666665
wind_onshore,onshore_a,UK,avaConv,d193,0.061078625
wind_onshore,onshore_a,EE,avaConv,d193,0.09791899999999999
wind_onshore,onshore_a,LT,avaConv,d193,0.23224975
wind_onshore,onshore_a,LV,avaConv,d193,0.22284933333333334
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d193,0.132586966375
wind_onshore,onshore_a,TR,avaConv,d193,0.19375708333333333
wind_onshore,onshore_a,AT,avaConv,d194,0.1704679166666667
wind_onshore,onshore_a,BE,avaConv,d194,0.057505458333333336
wind_onshore,onshore_a,BG,avaConv,d194,0.04329579166666667
wind_onshore,onshore_a,CH,avaConv,d194,0.07862725
wind_onshore,onshore_a,CZ,avaConv,d194,0.145038625
wind_onshore,onshore_a,DK,avaConv,d194,0.23441416666666667
wind_onshore,onshore_a,ES,avaConv,d194,0.10502800000000001
wind_onshore,onshore_a,FI,avaConv,d194,0.15863929166666665
wind_onshore,onshore_a,FR,avaConv,d194,0.16371683333333328
wind_onshore,onshore_a,GR,avaConv,d194,0.2558349583333333
wind_onshore,onshore_a,HR,avaConv,d194,0.03300720833333332
wind_onshore,onshore_a,HU,avaConv,d194,0.15255266666666664
wind_onshore,onshore_a,IE,avaConv,d194,0.04655820833333333
wind_onshore,onshore_a,IT,avaConv,d194,0.03613704166666667
wind_onshore,onshore_a,LU,avaConv,d194,0.11405374999999997
wind_onshore,onshore_a,NL,avaConv,d194,0.031004666666666663
wind_onshore,onshore_a,NO,avaConv,d194,0.2450268333333333
wind_onshore,onshore_a,PL,avaConv,d194,0.19626599999999997
wind_onshore,onshore_a,PT,avaConv,d194,0.072336
wind_onshore,onshore_a,RO,avaConv,d194,0.10538733333333333
wind_onshore,onshore_a,SE,avaConv,d194,0.13396004166666667
wind_onshore,onshore_a,SI,avaConv,d194,0.0
wind_onshore,onshore_a,SK,avaConv,d194,0.13502526054166666
wind_onshore,onshore_a,UK,avaConv,d194,0.06822491666666666
wind_onshore,onshore_a,EE,avaConv,d194,0.06276595833333333
wind_onshore,onshore_a,LT,avaConv,d194,0.13081974999999998
wind_onshore,onshore_a,LV,avaConv,d194,0.11482258333333333
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d194,0.20796101433333333
wind_onshore,onshore_a,TR,avaConv,d194,0.2558349583333333
wind_onshore,onshore_a,AT,avaConv,d195,0.20341387499999997
wind_onshore,onshore_a,BE,avaConv,d195,0.03165133333333333
wind_onshore,onshore_a,BG,avaConv,d195,0.06127712500000001
wind_onshore,onshore_a,CH,avaConv,d195,0.10565108333333334
wind_onshore,onshore_a,CZ,avaConv,d195,0.14825820833333328
wind_onshore,onshore_a,DK,avaConv,d195,0.41533412499999994
wind_onshore,onshore_a,ES,avaConv,d195,0.10325841666666664
wind_onshore,onshore_a,FI,avaConv,d195,0.17056729166666665
wind_onshore,onshore_a,FR,avaConv,d195,0.11128829166666665
wind_onshore,onshore_a,GR,avaConv,d195,0.2670690416666667
wind_onshore,onshore_a,HR,avaConv,d195,0.05345704166666667
wind_onshore,onshore_a,HU,avaConv,d195,0.19129004166666666
wind_onshore,onshore_a,IE,avaConv,d195,0.046820749999999994
wind_onshore,onshore_a,IT,avaConv,d195,0.044718
wind_onshore,onshore_a,LU,avaConv,d195,0.08323029166666666
wind_onshore,onshore_a,NL,avaConv,d195,0.025809874999999996
wind_onshore,onshore_a,NO,avaConv,d195,0.3729260416666667
wind_onshore,onshore_a,PL,avaConv,d195,0.3184302083333333
wind_onshore,onshore_a,PT,avaConv,d195,0.10563329166666668
wind_onshore,onshore_a,RO,avaConv,d195,0.13352191666666666
wind_onshore,onshore_a,SE,avaConv,d195,0.2386092916666667
wind_onshore,onshore_a,SI,avaConv,d195,0.07170306016666668
wind_onshore,onshore_a,SK,avaConv,d195,0.17597307016666666
wind_onshore,onshore_a,UK,avaConv,d195,0.087263
wind_onshore,onshore_a,EE,avaConv,d195,0.06609933333333332
wind_onshore,onshore_a,LT,avaConv,d195,0.11067341666666668
wind_onshore,onshore_a,LV,avaConv,d195,0.046162375
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d195,0.2348726489166667
wind_onshore,onshore_a,TR,avaConv,d195,0.2670690416666667
wind_onshore,onshore_a,AT,avaConv,d196,0.25268075000000007
wind_onshore,onshore_a,BE,avaConv,d196,0.034186333333333326
wind_onshore,onshore_a,BG,avaConv,d196,0.059882374999999995
wind_onshore,onshore_a,CH,avaConv,d196,0.091565625
wind_onshore,onshore_a,CZ,avaConv,d196,0.16123720833333335
wind_onshore,onshore_a,DK,avaConv,d196,0.3169675
wind_onshore,onshore_a,ES,avaConv,d196,0.117566
wind_onshore,onshore_a,FI,avaConv,d196,0.27528970833333327
wind_onshore,onshore_a,FR,avaConv,d196,0.07336458333333333
wind_onshore,onshore_a,GR,avaConv,d196,0.25017891666666664
wind_onshore,onshore_a,HR,avaConv,d196,0.07426954166666667
wind_onshore,onshore_a,HU,avaConv,d196,0.23396720833333337
wind_onshore,onshore_a,IE,avaConv,d196,0.08616704166666668
wind_onshore,onshore_a,IT,avaConv,d196,0.09523862499999998
wind_onshore,onshore_a,LU,avaConv,d196,0.04266866666666667
wind_onshore,onshore_a,NL,avaConv,d196,0.025852249999999997
wind_onshore,onshore_a,NO,avaConv,d196,0.3943177083333334
wind_onshore,onshore_a,PL,avaConv,d196,0.25654925
wind_onshore,onshore_a,PT,avaConv,d196,0.09673229166666668
wind_onshore,onshore_a,RO,avaConv,d196,0.100576
wind_onshore,onshore_a,SE,avaConv,d196,0.3478412083333333
wind_onshore,onshore_a,SI,avaConv,d196,0.1664266536666667
wind_onshore,onshore_a,SK,avaConv,d196,0.17326721129166667
wind_onshore,onshore_a,UK,avaConv,d196,0.12822029166666665
wind_onshore,onshore_a,EE,avaConv,d196,0.16933341666666668
wind_onshore,onshore_a,LT,avaConv,d196,0.18984354166666664
wind_onshore,onshore_a,LV,avaConv,d196,0.14001670833333332
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d196,0.24313043083333333
wind_onshore,onshore_a,TR,avaConv,d196,0.25017891666666664
wind_onshore,onshore_a,AT,avaConv,d197,0.09495779166666667
wind_onshore,onshore_a,BE,avaConv,d197,0.03902808333333333
wind_onshore,onshore_a,BG,avaConv,d197,0.112326625
wind_onshore,onshore_a,CH,avaConv,d197,0.06734795833333336
wind_onshore,onshore_a,CZ,avaConv,d197,0.03968820833333333
wind_onshore,onshore_a,DK,avaConv,d197,0.22176420833333332
wind_onshore,onshore_a,ES,avaConv,d197,0.08936875
wind_onshore,onshore_a,FI,avaConv,d197,0.31117187500000004
wind_onshore,onshore_a,FR,avaConv,d197,0.06571616666666667
wind_onshore,onshore_a,GR,avaConv,d197,0.29791608333333336
wind_onshore,onshore_a,HR,avaConv,d197,0.16035512500000002
wind_onshore,onshore_a,HU,avaConv,d197,0.12842395833333334
wind_onshore,onshore_a,IE,avaConv,d197,0.06023745833333332
wind_onshore,onshore_a,IT,avaConv,d197,0.16374849999999996
wind_onshore,onshore_a,LU,avaConv,d197,0.05112225
wind_onshore,onshore_a,NL,avaConv,d197,0.021796541666666665
wind_onshore,onshore_a,NO,avaConv,d197,0.1764032083333333
wind_onshore,onshore_a,PL,avaConv,d197,0.25085674999999996
wind_onshore,onshore_a,PT,avaConv,d197,0.09470004166666668
wind_onshore,onshore_a,RO,avaConv,d197,0.11300245833333335
wind_onshore,onshore_a,SE,avaConv,d197,0.37632874999999993
wind_onshore,onshore_a,SI,avaConv,d197,0.35776193116666666
wind_onshore,onshore_a,SK,avaConv,d197,0.03746900075
wind_onshore,onshore_a,UK,avaConv,d197,0.09510045833333336
wind_onshore,onshore_a,EE,avaConv,d197,0.27837012499999997
wind_onshore,onshore_a,LT,avaConv,d197,0.29654700000000006
wind_onshore,onshore_a,LV,avaConv,d197,0.17084629166666668
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d197,0.32207408179166674
wind_onshore,onshore_a,TR,avaConv,d197,0.29791608333333336
wind_onshore,onshore_a,AT,avaConv,d198,0.03168908333333333
wind_onshore,onshore_a,BE,avaConv,d198,0.10632274999999998
wind_onshore,onshore_a,BG,avaConv,d198,0.2997151250000001
wind_onshore,onshore_a,CH,avaConv,d198,0.02964795833333333
wind_onshore,onshore_a,CZ,avaConv,d198,0.05707925
wind_onshore,onshore_a,DK,avaConv,d198,0.22031316666666664
wind_onshore,onshore_a,ES,avaConv,d198,0.12336583333333336
wind_onshore,onshore_a,FI,avaConv,d198,0.35290941666666664
wind_onshore,onshore_a,FR,avaConv,d198,0.10384624999999999
wind_onshore,onshore_a,GR,avaConv,d198,0.5123025833333333
wind_onshore,onshore_a,HR,avaConv,d198,0.0618845
wind_onshore,onshore_a,HU,avaConv,d198,0.016745833333333335
wind_onshore,onshore_a,IE,avaConv,d198,0.038832541666666665
wind_onshore,onshore_a,IT,avaConv,d198,0.08996900000000002
wind_onshore,onshore_a,LU,avaConv,d198,0.14545824999999998
wind_onshore,onshore_a,NL,avaConv,d198,0.059502458333333334
wind_onshore,onshore_a,NO,avaConv,d198,0.21286741666666664
wind_onshore,onshore_a,PL,avaConv,d198,0.12064145833333334
wind_onshore,onshore_a,PT,avaConv,d198,0.12211712499999998
wind_onshore,onshore_a,RO,avaConv,d198,0.22213124999999997
wind_onshore,onshore_a,SE,avaConv,d198,0.18681370833333333
wind_onshore,onshore_a,SI,avaConv,d198,0.10581530033333335
wind_onshore,onshore_a,SK,avaConv,d198,0.0
wind_onshore,onshore_a,UK,avaConv,d198,0.08438445833333336
wind_onshore,onshore_a,EE,avaConv,d198,0.265732375
wind_onshore,onshore_a,LT,avaConv,d198,0.1957345
wind_onshore,onshore_a,LV,avaConv,d198,0.12435520833333336
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d198,0.5302513739583333
wind_onshore,onshore_a,TR,avaConv,d198,0.5123025833333333
wind_onshore,onshore_a,AT,avaConv,d199,0.06533583333333334
wind_onshore,onshore_a,BE,avaConv,d199,0.19322583333333332
wind_onshore,onshore_a,BG,avaConv,d199,0.22700562499999996
wind_onshore,onshore_a,CH,avaConv,d199,0.072927625
wind_onshore,onshore_a,CZ,avaConv,d199,0.09890579166666669
wind_onshore,onshore_a,DK,avaConv,d199,0.33664283333333334
wind_onshore,onshore_a,ES,avaConv,d199,0.11147662500000001
wind_onshore,onshore_a,FI,avaConv,d199,0.098128875
wind_onshore,onshore_a,FR,avaConv,d199,0.1835984583333333
wind_onshore,onshore_a,GR,avaConv,d199,0.4884105416666666
wind_onshore,onshore_a,HR,avaConv,d199,0.03081283333333333
wind_onshore,onshore_a,HU,avaConv,d199,0.033629
wind_onshore,onshore_a,IE,avaConv,d199,0.029607625
wind_onshore,onshore_a,IT,avaConv,d199,0.032837458333333326
wind_onshore,onshore_a,LU,avaConv,d199,0.2586280416666666
wind_onshore,onshore_a,NL,avaConv,d199,0.09344600000000002
wind_onshore,onshore_a,NO,avaConv,d199,0.30261449999999995
wind_onshore,onshore_a,PL,avaConv,d199,0.16313104166666667
wind_onshore,onshore_a,PT,avaConv,d199,0.10006170833333335
wind_onshore,onshore_a,RO,avaConv,d199,0.16457941666666667
wind_onshore,onshore_a,SE,avaConv,d199,0.29043800000000003
wind_onshore,onshore_a,SI,avaConv,d199,0.0
wind_onshore,onshore_a,SK,avaConv,d199,0.001677677583333333
wind_onshore,onshore_a,UK,avaConv,d199,0.09280204166666667
wind_onshore,onshore_a,EE,avaConv,d199,0.15179958333333335
wind_onshore,onshore_a,LT,avaConv,d199,0.23056100000000002
wind_onshore,onshore_a,LV,avaConv,d199,0.168332375
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d199,0.4949685217083332
wind_onshore,onshore_a,TR,avaConv,d199,0.4884105416666666
wind_onshore,onshore_a,AT,avaConv,d200,0.07220083333333333
wind_onshore,onshore_a,BE,avaConv,d200,0.24466795833333335
wind_onshore,onshore_a,BG,avaConv,d200,0.07381191666666666
wind_onshore,onshore_a,CH,avaConv,d200,0.062828875
wind_onshore,onshore_a,CZ,avaConv,d200,0.12544874999999997
wind_onshore,onshore_a,DK,avaConv,d200,0.31197691666666666
wind_onshore,onshore_a,ES,avaConv,d200,0.105472
wind_onshore,onshore_a,FI,avaConv,d200,0.3694380833333333
wind_onshore,onshore_a,FR,avaConv,d200,0.20965216666666664
wind_onshore,onshore_a,GR,avaConv,d200,0.3509965
wind_onshore,onshore_a,HR,avaConv,d200,0.02241920833333333
wind_onshore,onshore_a,HU,avaConv,d200,0.04290370833333334
wind_onshore,onshore_a,IE,avaConv,d200,0.08279033333333333
wind_onshore,onshore_a,IT,avaConv,d200,0.031023958333333334
wind_onshore,onshore_a,LU,avaConv,d200,0.28450833333333336
wind_onshore,onshore_a,NL,avaConv,d200,0.13500025
wind_onshore,onshore_a,NO,avaConv,d200,0.24479483333333332
wind_onshore,onshore_a,PL,avaConv,d200,0.29638254166666667
wind_onshore,onshore_a,PT,avaConv,d200,0.10420724999999999
wind_onshore,onshore_a,RO,avaConv,d200,0.06288529166666666
wind_onshore,onshore_a,SE,avaConv,d200,0.3702145833333334
wind_onshore,onshore_a,SI,avaConv,d200,0.0
wind_onshore,onshore_a,SK,avaConv,d200,0.012369615791666665
wind_onshore,onshore_a,UK,avaConv,d200,0.11791112499999999
wind_onshore,onshore_a,EE,avaConv,d200,0.31935891666666666
wind_onshore,onshore_a,LT,avaConv,d200,0.45808791666666665
wind_onshore,onshore_a,LV,avaConv,d200,0.42124233333333344
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d200,0.3722354544583333
wind_onshore,onshore_a,TR,avaConv,d200,0.3509965
wind_onshore,onshore_a,AT,avaConv,d201,0.24388458333333332
wind_onshore,onshore_a,BE,avaConv,d201,0.18134837500000003
wind_onshore,onshore_a,BG,avaConv,d201,0.04883833333333334
wind_onshore,onshore_a,CH,avaConv,d201,0.047609750000000006
wind_onshore,onshore_a,CZ,avaConv,d201,0.14142108333333336
wind_onshore,onshore_a,DK,avaConv,d201,0.04890233333333333
wind_onshore,onshore_a,ES,avaConv,d201,0.10096079166666666
wind_onshore,onshore_a,FI,avaConv,d201,0.252020375
wind_onshore,onshore_a,FR,avaConv,d201,0.160331
wind_onshore,onshore_a,GR,avaConv,d201,0.28169400000000006
wind_onshore,onshore_a,HR,avaConv,d201,0.04637158333333333
wind_onshore,onshore_a,HU,avaConv,d201,0.23734787499999999
wind_onshore,onshore_a,IE,avaConv,d201,0.12920833333333334
wind_onshore,onshore_a,IT,avaConv,d201,0.031185625000000005
wind_onshore,onshore_a,LU,avaConv,d201,0.14376179166666667
wind_onshore,onshore_a,NL,avaConv,d201,0.10460687499999999
wind_onshore,onshore_a,NO,avaConv,d201,0.30141420833333327
wind_onshore,onshore_a,PL,avaConv,d201,0.14203041666666666
wind_onshore,onshore_a,PT,avaConv,d201,0.11698754166666665
wind_onshore,onshore_a,RO,avaConv,d201,0.12263250000000002
wind_onshore,onshore_a,SE,avaConv,d201,0.2141121666666667
wind_onshore,onshore_a,SI,avaConv,d201,0.0
wind_onshore,onshore_a,SK,avaConv,d201,0.14020442045833337
wind_onshore,onshore_a,UK,avaConv,d201,0.16013254166666666
wind_onshore,onshore_a,EE,avaConv,d201,0.44017870833333334
wind_onshore,onshore_a,LT,avaConv,d201,0.40351549999999997
wind_onshore,onshore_a,LV,avaConv,d201,0.396609375
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d201,0.2255246829583333
wind_onshore,onshore_a,TR,avaConv,d201,0.28169400000000006
wind_onshore,onshore_a,AT,avaConv,d202,0.15938754166666666
wind_onshore,onshore_a,BE,avaConv,d202,0.08346533333333334
wind_onshore,onshore_a,BG,avaConv,d202,0.20144208333333338
wind_onshore,onshore_a,CH,avaConv,d202,0.030961041666666675
wind_onshore,onshore_a,CZ,avaConv,d202,0.09337029166666666
wind_onshore,onshore_a,DK,avaConv,d202,0.04941604166666668
wind_onshore,onshore_a,ES,avaConv,d202,0.09976974999999999
wind_onshore,onshore_a,FI,avaConv,d202,0.3285990833333334
wind_onshore,onshore_a,FR,avaConv,d202,0.06632662499999999
wind_onshore,onshore_a,GR,avaConv,d202,0.2854042083333334
wind_onshore,onshore_a,HR,avaConv,d202,0.10977416666666669
wind_onshore,onshore_a,HU,avaConv,d202,0.1568274583333333
wind_onshore,onshore_a,IE,avaConv,d202,0.128817
wind_onshore,onshore_a,IT,avaConv,d202,0.05337783333333334
wind_onshore,onshore_a,LU,avaConv,d202,0.07781404166666667
wind_onshore,onshore_a,NL,avaConv,d202,0.07860933333333334
wind_onshore,onshore_a,NO,avaConv,d202,0.15769266666666665
wind_onshore,onshore_a,PL,avaConv,d202,0.143669125
wind_onshore,onshore_a,PT,avaConv,d202,0.13089870833333336
wind_onshore,onshore_a,RO,avaConv,d202,0.20445770833333343
wind_onshore,onshore_a,SE,avaConv,d202,0.288145625
wind_onshore,onshore_a,SI,avaConv,d202,0.2981922252916667
wind_onshore,onshore_a,SK,avaConv,d202,0.048256364875000006
wind_onshore,onshore_a,UK,avaConv,d202,0.12765558333333332
wind_onshore,onshore_a,EE,avaConv,d202,0.3333832500000001
wind_onshore,onshore_a,LT,avaConv,d202,0.33493924999999997
wind_onshore,onshore_a,LV,avaConv,d202,0.30400554166666666
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d202,0.24281421079166668
wind_onshore,onshore_a,TR,avaConv,d202,0.2854042083333334
wind_onshore,onshore_a,AT,avaConv,d203,0.021202749999999996
wind_onshore,onshore_a,BE,avaConv,d203,0.039153541666666666
wind_onshore,onshore_a,BG,avaConv,d203,0.11478866666666666
wind_onshore,onshore_a,CH,avaConv,d203,0.008366041666666667
wind_onshore,onshore_a,CZ,avaConv,d203,0.03473754166666667
wind_onshore,onshore_a,DK,avaConv,d203,0.03321929166666667
wind_onshore,onshore_a,ES,avaConv,d203,0.08320062500000001
wind_onshore,onshore_a,FI,avaConv,d203,0.5948144583333332
wind_onshore,onshore_a,FR,avaConv,d203,0.02846591666666667
wind_onshore,onshore_a,GR,avaConv,d203,0.44992029166666675
wind_onshore,onshore_a,HR,avaConv,d203,0.07669320833333333
wind_onshore,onshore_a,HU,avaConv,d203,0.019195374999999994
wind_onshore,onshore_a,IE,avaConv,d203,0.09232895833333334
wind_onshore,onshore_a,IT,avaConv,d203,0.08193804166666667
wind_onshore,onshore_a,LU,avaConv,d203,0.030864541666666672
wind_onshore,onshore_a,NL,avaConv,d203,0.05232145833333333
wind_onshore,onshore_a,NO,avaConv,d203,0.11165366666666666
wind_onshore,onshore_a,PL,avaConv,d203,0.13589574999999998
wind_onshore,onshore_a,PT,avaConv,d203,0.16890808333333338
wind_onshore,onshore_a,RO,avaConv,d203,0.163717875
wind_onshore,onshore_a,SE,avaConv,d203,0.17653195833333335
wind_onshore,onshore_a,SI,avaConv,d203,0.17480873804166666
wind_onshore,onshore_a,SK,avaConv,d203,0.004055673875
wind_onshore,onshore_a,UK,avaConv,d203,0.09701654166666668
wind_onshore,onshore_a,EE,avaConv,d203,0.5837321666666667
wind_onshore,onshore_a,LT,avaConv,d203,0.5346365000000001
wind_onshore,onshore_a,LV,avaConv,d203,0.5478107500000001
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d203,0.4654864353333333
wind_onshore,onshore_a,TR,avaConv,d203,0.44992029166666675
wind_onshore,onshore_a,AT,avaConv,d204,0.08402983333333335
wind_onshore,onshore_a,BE,avaConv,d204,0.03832641666666666
wind_onshore,onshore_a,BG,avaConv,d204,0.05575804166666667
wind_onshore,onshore_a,CH,avaConv,d204,0.017442708333333334
wind_onshore,onshore_a,CZ,avaConv,d204,0.06403979166666668
wind_onshore,onshore_a,DK,avaConv,d204,0.09614608333333334
wind_onshore,onshore_a,ES,avaConv,d204,0.10417804166666667
wind_onshore,onshore_a,FI,avaConv,d204,0.44934508333333323
wind_onshore,onshore_a,FR,avaConv,d204,0.041606666666666674
wind_onshore,onshore_a,GR,avaConv,d204,0.330863125
wind_onshore,onshore_a,HR,avaConv,d204,0.035165999999999996
wind_onshore,onshore_a,HU,avaConv,d204,0.08616925000000002
wind_onshore,onshore_a,IE,avaConv,d204,0.12834941666666666
wind_onshore,onshore_a,IT,avaConv,d204,0.045482000000000015
wind_onshore,onshore_a,LU,avaConv,d204,0.01790283333333333
wind_onshore,onshore_a,NL,avaConv,d204,0.04824558333333334
wind_onshore,onshore_a,NO,avaConv,d204,0.10162887499999997
wind_onshore,onshore_a,PL,avaConv,d204,0.21406829166666663
wind_onshore,onshore_a,PT,avaConv,d204,0.16932933333333333
wind_onshore,onshore_a,RO,avaConv,d204,0.15224000000000001
wind_onshore,onshore_a,SE,avaConv,d204,0.20174720833333334
wind_onshore,onshore_a,SI,avaConv,d204,0.0
wind_onshore,onshore_a,SK,avaConv,d204,0.05465836620833334
wind_onshore,onshore_a,UK,avaConv,d204,0.10563020833333332
wind_onshore,onshore_a,EE,avaConv,d204,0.42074112499999994
wind_onshore,onshore_a,LT,avaConv,d204,0.5028828333333334
wind_onshore,onshore_a,LV,avaConv,d204,0.4291692499999999
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d204,0.35187255779166665
wind_onshore,onshore_a,TR,avaConv,d204,0.330863125
wind_onshore,onshore_a,AT,avaConv,d205,0.068494875
wind_onshore,onshore_a,BE,avaConv,d205,0.06515258333333333
wind_onshore,onshore_a,BG,avaConv,d205,0.08270566666666665
wind_onshore,onshore_a,CH,avaConv,d205,0.02844729166666667
wind_onshore,onshore_a,CZ,avaConv,d205,0.05600620833333333
wind_onshore,onshore_a,DK,avaConv,d205,0.06159608333333335
wind_onshore,onshore_a,ES,avaConv,d205,0.085148125
wind_onshore,onshore_a,FI,avaConv,d205,0.20199141666666665
wind_onshore,onshore_a,FR,avaConv,d205,0.043586250000000014
wind_onshore,onshore_a,GR,avaConv,d205,0.23896841666666666
wind_onshore,onshore_a,HR,avaConv,d205,0.021270333333333332
wind_onshore,onshore_a,HU,avaConv,d205,0.08046587499999999
wind_onshore,onshore_a,IE,avaConv,d205,0.24098325
wind_onshore,onshore_a,IT,avaConv,d205,0.037195708333333334
wind_onshore,onshore_a,LU,avaConv,d205,0.03533266666666667
wind_onshore,onshore_a,NL,avaConv,d205,0.045201875
wind_onshore,onshore_a,NO,avaConv,d205,0.045807875
wind_onshore,onshore_a,PL,avaConv,d205,0.07915133333333332
wind_onshore,onshore_a,PT,avaConv,d205,0.15854279166666665
wind_onshore,onshore_a,RO,avaConv,d205,0.15332350000000003
wind_onshore,onshore_a,SE,avaConv,d205,0.08639695833333333
wind_onshore,onshore_a,SI,avaConv,d205,0.0
wind_onshore,onshore_a,SK,avaConv,d205,0.03734017979166666
wind_onshore,onshore_a,UK,avaConv,d205,0.11571654166666662
wind_onshore,onshore_a,EE,avaConv,d205,0.16065754166666668
wind_onshore,onshore_a,LT,avaConv,d205,0.1921479583333333
wind_onshore,onshore_a,LV,avaConv,d205,0.13199550000000002
wind_onshore,onshore_a,NONEU_Balkan,avaConv,d205,0.2230267801666667
wind_onshore,onshore_a,TR,avaConv,d205,0.23896841666666666
wind_onshore,onshore_a,AT,avaConv,d206,0.054619
wind_onshore,onshore_a,BE,avaConv,d206,0.066860125
wind_onshore,onshore_a,BG,avaConv,d206,0.090616625
wind_onshore,onshore_a,CH,avaConv,d206,0.043903958333333326
wind_onshore,onshore_a,CZ,avaConv,d206,0.033628750000000006
wind_onshore,onshore_a,DK,avaConv,d206,0.01366916666666667
wind_onshore,onshore_a,ES,avaConv,d206,0.13543687499999998
wind_onshore,onshore_a,FI,avaConv,d206,0.05051237500000002
wind_onshore,onshore_a,FR,avaConv,d206,0.07818241666666668
wind_onshore,onshore_a,GR,avaConv,d206,0.14729929166666664
wind_onshore,onshore_a,HR,avaConv,d206,0.039525958333333326
wind_onshore,onshore_a,HU,avaConv,d206,0.05109883333333332
wind_onshore,onshore_a,IE,avaConv,d206,0.05568133333333334
wind_onshore,onshore_a,IT,avaConv,d206,0.06666304166666667
wind_onshore,onshore_a,LU,avaConv,d206,0.07053445833333334
wind_onshore,onshore_a,NL,avaConv,d206,0.021050916666666666
wind_onshore,onshore_a,NO,avaConv,d206,0.03725858333333333
wind_onshore,onshore_a,PL,avaConv,d206,0.028831416666666665
wind_onshore,onshore_a,PT,avaConv,d206,0.18667
wind_onshore,onshore_a,RO,avaConv,d206,0.14432854166666667
wind_onshore,onshore_a,SE,avaConv,d206,0.025849666666666674
wind_onshore,onshore_a,SI,avaConv,d206,0.07177351954166666
wind_onshore,onshore_a,SK,avaConv,d206,0.025201214999999996
wind_onshore,onshore_a,UK,avaConv,d206,0.11176804166666666
