carrier_1,region_2,parameter,timestep_2,value
heatResidental,DE12,dem,d169,0.0948280875
heatResidental,DE12,dem,d170,0.07521465695833333
heatResidental,DE12,dem,d171,0.051036809666666676
heatResidental,DE12,dem,d172,0.026964933666666673
heatResidental,DE12,dem,d173,0.022471767125
heatResidental,DE12,dem,d174,0.0016604617916666667
heatResidental,DE12,dem,d175,0.004468330875
heatResidental,DE12,dem,d176,0.0
heatResidental,DE12,dem,d177,0.0
heatResidental,DE12,dem,d178,0.01613921025
heatResidental,DE12,dem,d179,0.029199908000000007
heatResidental,DE12,dem,d180,0.011467678458333332
heatResidental,DE12,dem,d181,0.003981217208333333
heatResidental,DE12,dem,d182,0.0
heatResidental,DE12,dem,d183,0.0003217160416666667
heatResidental,DE12,dem,d184,0.006151081124999999
heatResidental,DE12,dem,d185,0.031876202124999996
heatResidental,DE12,dem,d186,0.026562100791666664
heatResidental,DE12,dem,d187,0.03854229454166667
heatResidental,DE12,dem,d188,0.034738048125
heatResidental,DE12,dem,d189,0.09971581954166665
heatResidental,DE12,dem,d190,0.05538992025
heatResidental,DE12,dem,d191,0.0003212249583333333
heatResidental,DE12,dem,d192,0.014055483624999998
heatResidental,DE12,dem,d193,0.0
heatResidental,DE12,dem,d194,0.005637182083333333
heatResidental,DE12,dem,d195,0.03220338075
heatResidental,DE12,dem,d196,0.15532289829166665
heatResidental,DE12,dem,d197,0.12434091525000002
heatResidental,DE12,dem,d198,0.07567939116666668
heatResidental,DE12,dem,d199,0.02164624091666666
heatResidental,DE12,dem,d200,0.00048379120833333335
