region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,rooftop,rooftop_a,avaConv,d181,0.17822762839336284
DE11,rooftop,rooftop_a,avaConv,d182,0.24550639966138985
DE11,rooftop,rooftop_a,avaConv,d183,0.11183391389054063
DE11,rooftop,rooftop_a,avaConv,d184,0.20439702878390745
DE11,rooftop,rooftop_a,avaConv,d185,0.23415198165738735
DE11,rooftop,rooftop_a,avaConv,d186,0.22080279934984584
DE11,rooftop,rooftop_a,avaConv,d187,0.23731075290278494
DE11,rooftop,rooftop_a,avaConv,d188,0.24089597822511652
DE11,rooftop,rooftop_a,avaConv,d189,0.20011007893007401
DE11,rooftop,rooftop_a,avaConv,d190,0.24602432717338416
DE11,rooftop,rooftop_a,avaConv,d191,0.23264485529233203
DE11,rooftop,rooftop_a,avaConv,d192,0.15250731846069662
DE11,rooftop,rooftop_a,avaConv,d193,0.12450766384944963
DE11,rooftop,rooftop_a,avaConv,d194,0.15952147540509415
DE11,rooftop,rooftop_a,avaConv,d195,0.18588226379023268
DE11,rooftop,rooftop_a,avaConv,d196,0.24780975682359782
DE11,rooftop,rooftop_a,avaConv,d197,0.23072788017108317
DE11,rooftop,rooftop_a,avaConv,d198,0.21866504720354285
DE11,rooftop,rooftop_a,avaConv,d199,0.2223584310215481
DE11,rooftop,rooftop_a,avaConv,d200,0.24211660404831783
DE11,rooftop,rooftop_a,avaConv,d201,0.23826311879094683
DE11,rooftop,rooftop_a,avaConv,d202,0.1142253674859378
DE11,rooftop,rooftop_a,avaConv,d203,0.13404037157240473
DE11,rooftop,rooftop_a,avaConv,d204,0.12004958246322071
DE11,rooftop,rooftop_a,avaConv,d205,0.1903184616941294
DE11,rooftop,rooftop_a,avaConv,d206,0.19074033983951766
DE11,rooftop,rooftop_a,avaConv,d207,0.2088689344838683
DE11,rooftop,rooftop_a,avaConv,d208,0.18135580288402128
DE11,rooftop,rooftop_a,avaConv,d209,0.17148506222198387
DE11,rooftop,rooftop_a,avaConv,d210,0.21174985960874312
DE11,rooftop,rooftop_a,avaConv,d211,0.22728825273736006
DE11,rooftop,rooftop_a,avaConv,d212,0.16778958617334042
DE11,rooftop,rooftop_a,avaConv,d213,0.2279011784854709
DE11,rooftop,rooftop_a,avaConv,d214,0.08759190210613084
DE11,rooftop,rooftop_a,avaConv,d215,0.1719594123361542
DE11,rooftop,rooftop_a,avaConv,d216,0.16298312585755556
DE11,rooftop,rooftop_a,avaConv,d217,0.08050530603562964
DE11,rooftop,rooftop_a,avaConv,d218,0.17295416980188105
DE11,rooftop,rooftop_a,avaConv,d219,0.23451303239964638
DE11,rooftop,rooftop_a,avaConv,d220,0.21501765070321463
DE11,rooftop,rooftop_a,avaConv,d221,0.16009554691964625
DE11,rooftop,rooftop_a,avaConv,d222,0.19401795871429203
DE11,rooftop,rooftop_a,avaConv,d223,0.21058400510319197
DE11,rooftop,rooftop_a,avaConv,d224,0.1294592237347553
DE11,rooftop,rooftop_a,avaConv,d225,0.22763530362913806
DE11,rooftop,rooftop_a,avaConv,d226,0.21631210506735388
DE11,rooftop,rooftop_a,avaConv,d227,0.21630551267979284
DE11,rooftop,rooftop_a,avaConv,d228,0.22321581887776676
DE11,rooftop,rooftop_a,avaConv,d229,0.20960532034563814
DE11,rooftop,rooftop_a,avaConv,d230,0.1663114111169687
DE11,rooftop,rooftop_a,avaConv,d231,0.20631200056484544
DE11,rooftop,rooftop_a,avaConv,d232,0.10400769489741417
DE11,rooftop,rooftop_a,avaConv,d233,0.20260937051783326
DE11,rooftop,rooftop_a,avaConv,d234,0.1795441804624094
DE11,rooftop,rooftop_a,avaConv,d235,0.21963022875138224
DE11,rooftop,rooftop_a,avaConv,d236,0.21782348237570023
DE11,rooftop,rooftop_a,avaConv,d237,0.21979082052871943
DE11,rooftop,rooftop_a,avaConv,d238,0.2103613884693201
DE11,rooftop,rooftop_a,avaConv,d239,0.20703754142070988
DE11,rooftop,rooftop_a,avaConv,d240,0.19778574413082115
DE11,rooftop,rooftop_a,avaConv,d241,0.17326865218323087
DE11,rooftop,rooftop_a,avaConv,d242,0.20989102584115152
DE11,rooftop,rooftop_a,avaConv,d243,0.20783005383616235
DE11,rooftop,rooftop_a,avaConv,d244,0.1987592319882356
DE11,rooftop,rooftop_a,avaConv,d245,0.19925482419264662
DE11,rooftop,rooftop_a,avaConv,d246,0.15062281042168643
DE11,rooftop,rooftop_a,avaConv,d247,0.07147614847008783
DE11,rooftop,rooftop_a,avaConv,d248,0.1742985875474137
DE11,rooftop,rooftop_a,avaConv,d249,0.20475460438088652
DE11,rooftop,rooftop_a,avaConv,d250,0.2058983507696899
DE11,rooftop,rooftop_a,avaConv,d251,0.18878757840502672
DE11,rooftop,rooftop_a,avaConv,d252,0.18976329219409319
DE11,rooftop,rooftop_a,avaConv,d253,0.18344835118401648
DE11,rooftop,rooftop_a,avaConv,d254,0.1816438831909055
DE11,rooftop,rooftop_a,avaConv,d255,0.18112948066521226
DE11,rooftop,rooftop_a,avaConv,d256,0.18566902858990744
DE11,rooftop,rooftop_a,avaConv,d257,0.18977489853962026
DE11,rooftop,rooftop_a,avaConv,d258,0.15033179121696408
DE11,rooftop,rooftop_a,avaConv,d259,0.13631148865132633
DE11,rooftop,rooftop_a,avaConv,d260,0.08050129494395547
DE11,rooftop,rooftop_a,avaConv,d261,0.049299537886256406
DE11,rooftop,rooftop_a,avaConv,d262,0.08487015569379357
DE11,rooftop,rooftop_a,avaConv,d263,0.13952884375075159
DE11,rooftop,rooftop_a,avaConv,d264,0.19236103603570343
DE11,rooftop,rooftop_a,avaConv,d265,0.19273425818330722
DE11,rooftop,rooftop_a,avaConv,d266,0.12032365242523659
DE11,rooftop,rooftop_a,avaConv,d267,0.18488110339178013
DE11,rooftop,rooftop_a,avaConv,d268,0.18064274047704065
DE11,rooftop,rooftop_a,avaConv,d269,0.14256377584306043
DE11,rooftop,rooftop_a,avaConv,d270,0.12484769153371132
DE11,rooftop,rooftop_a,avaConv,d271,0.15958340799377188
DE11,rooftop,rooftop_a,avaConv,d272,0.16654561378411828
DE11,rooftop,rooftop_a,avaConv,d273,0.13425934120177693
DE11,rooftop,rooftop_a,avaConv,d274,0.06728072772059665
DE11,rooftop,rooftop_a,avaConv,d275,0.15926397317575802
DE11,rooftop,rooftop_a,avaConv,d276,0.10363741720097658
DE11,rooftop,rooftop_a,avaConv,d277,0.07899959079157819
DE11,rooftop,rooftop_a,avaConv,d278,0.17645405095433198
DE11,rooftop,rooftop_a,avaConv,d279,0.04460060851720224
DE11,rooftop,rooftop_a,avaConv,d280,0.10799026613752434
DE11,rooftop,rooftop_a,avaConv,d281,0.09231725007861591
DE11,rooftop,rooftop_a,avaConv,d282,0.08584940293362175
DE11,rooftop,rooftop_a,avaConv,d283,0.1259308756469297
DE11,rooftop,rooftop_a,avaConv,d284,0.09016875057233882
DE11,rooftop,rooftop_a,avaConv,d285,0.1488331720359903
DE11,rooftop,rooftop_a,avaConv,d286,0.1253416798397634
DE11,rooftop,rooftop_a,avaConv,d287,0.08211684976149682
DE11,rooftop,rooftop_a,avaConv,d288,0.09526162510071305
DE11,rooftop,rooftop_a,avaConv,d289,0.1502677150599828
DE11,rooftop,rooftop_a,avaConv,d290,0.03864367702426097
DE11,rooftop,rooftop_a,avaConv,d291,0.08733341715131397
DE11,rooftop,rooftop_a,avaConv,d292,0.13291961855516612
DE11,rooftop,rooftop_a,avaConv,d293,0.0381288789822952
DE11,rooftop,rooftop_a,avaConv,d294,0.08609686209895008
DE11,rooftop,rooftop_a,avaConv,d295,0.08051416085186149
DE11,rooftop,rooftop_a,avaConv,d296,0.08401011829556077
DE11,rooftop,rooftop_a,avaConv,d297,0.04677130923127228
DE11,rooftop,rooftop_a,avaConv,d298,0.056763752809772715
DE11,rooftop,rooftop_a,avaConv,d299,0.052881808965129944
