region_1,region_2,carrier_1,parameter,timestep_2,value
CH,CH,mobility,dem,d102,0.8472793105000003
CZ,CZ,mobility,dem,d102,0.7563424269166666
DK,DK,mobility,dem,d102,0.5614258184166666
ES,ES,mobility,dem,d102,3.9751670647916666
FI,FI,mobility,dem,d102,0.6304386613333332
FR,FR,mobility,dem,d102,7.321887614375
GR,GR,mobility,dem,d102,1.08282148125
HR,HR,mobility,dem,d102,0.24267948129166672
HU,HU,mobility,dem,d102,0.5775767646666666
IE,IE,mobility,dem,d102,0.45472994820833335
IT,IT,mobility,dem,d102,6.422410750541668
LU,LU,mobility,dem,d102,0.06316885816666667
NL,NL,mobility,dem,d102,1.3232033191666666
NO,NO,mobility,dem,d102,0.5163507119583333
PL,PL,mobility,dem,d102,2.1208690279583333
PT,PT,mobility,dem,d102,0.7952624156666666
RO,RO,mobility,dem,d102,0.7927018207916667
SE,SE,mobility,dem,d102,1.0734669021249998
SI,SI,mobility,dem,d102,0.20814214849999993
SK,SK,mobility,dem,d102,0.2607508731666666
UK,UK,mobility,dem,d102,5.797132649125001
EE,EE,mobility,dem,d102,0.11146476720833333
LT,LT,mobility,dem,d102,0.28013518116666664
LV,LV,mobility,dem,d102,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d102,0.39978318375000005
TR,TR,mobility,dem,d102,2.1104897047083333
AT,AT,mobility,dem,d103,0.8235767114166669
BE,BE,mobility,dem,d103,1.0625628819166666
BG,BG,mobility,dem,d103,0.4744860179166667
CH,CH,mobility,dem,d103,0.8472793105000003
CZ,CZ,mobility,dem,d103,0.7563424269166666
DK,DK,mobility,dem,d103,0.5614258184166666
ES,ES,mobility,dem,d103,3.9751670647916666
FI,FI,mobility,dem,d103,0.6304386613333332
FR,FR,mobility,dem,d103,7.321887614375
GR,GR,mobility,dem,d103,1.08282148125
HR,HR,mobility,dem,d103,0.24267948129166672
HU,HU,mobility,dem,d103,0.5775767646666666
IE,IE,mobility,dem,d103,0.45472994820833335
IT,IT,mobility,dem,d103,6.422410750541668
LU,LU,mobility,dem,d103,0.06316885816666667
NL,NL,mobility,dem,d103,1.3232033191666666
NO,NO,mobility,dem,d103,0.5163507119583333
PL,PL,mobility,dem,d103,2.1208690279583333
PT,PT,mobility,dem,d103,0.7952624156666666
RO,RO,mobility,dem,d103,0.7927018207916667
SE,SE,mobility,dem,d103,1.0734669021249998
SI,SI,mobility,dem,d103,0.20814214849999993
SK,SK,mobility,dem,d103,0.2607508731666666
UK,UK,mobility,dem,d103,5.797132649125001
EE,EE,mobility,dem,d103,0.11146476720833333
LT,LT,mobility,dem,d103,0.28013518116666664
LV,LV,mobility,dem,d103,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d103,0.39978318375000005
TR,TR,mobility,dem,d103,2.1104897047083333
AT,AT,mobility,dem,d104,0.8235767114166669
BE,BE,mobility,dem,d104,1.0625628819166666
BG,BG,mobility,dem,d104,0.4744860179166667
CH,CH,mobility,dem,d104,0.8472793105000003
CZ,CZ,mobility,dem,d104,0.7563424269166666
DK,DK,mobility,dem,d104,0.5614258184166666
ES,ES,mobility,dem,d104,3.9751670647916666
FI,FI,mobility,dem,d104,0.6304386613333332
FR,FR,mobility,dem,d104,7.321887614375
GR,GR,mobility,dem,d104,1.08282148125
HR,HR,mobility,dem,d104,0.24267948129166672
HU,HU,mobility,dem,d104,0.5775767646666666
IE,IE,mobility,dem,d104,0.45472994820833335
IT,IT,mobility,dem,d104,6.422410750541668
LU,LU,mobility,dem,d104,0.06316885816666667
NL,NL,mobility,dem,d104,1.3232033191666666
NO,NO,mobility,dem,d104,0.5163507119583333
PL,PL,mobility,dem,d104,2.1208690279583333
PT,PT,mobility,dem,d104,0.7952624156666666
RO,RO,mobility,dem,d104,0.7927018207916667
SE,SE,mobility,dem,d104,1.0734669021249998
SI,SI,mobility,dem,d104,0.20814214849999993
SK,SK,mobility,dem,d104,0.2607508731666666
UK,UK,mobility,dem,d104,5.797132649125001
EE,EE,mobility,dem,d104,0.11146476720833333
LT,LT,mobility,dem,d104,0.28013518116666664
LV,LV,mobility,dem,d104,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d104,0.39978318375000005
TR,TR,mobility,dem,d104,2.1104897047083333
AT,AT,mobility,dem,d105,0.8235767114166669
BE,BE,mobility,dem,d105,1.0625628819166666
BG,BG,mobility,dem,d105,0.4744860179166667
CH,CH,mobility,dem,d105,0.8472793105000003
CZ,CZ,mobility,dem,d105,0.7563424269166666
DK,DK,mobility,dem,d105,0.5614258184166666
ES,ES,mobility,dem,d105,3.9751670647916666
FI,FI,mobility,dem,d105,0.6304386613333332
FR,FR,mobility,dem,d105,7.321887614375
GR,GR,mobility,dem,d105,1.08282148125
HR,HR,mobility,dem,d105,0.24267948129166672
HU,HU,mobility,dem,d105,0.5775767646666666
IE,IE,mobility,dem,d105,0.45472994820833335
IT,IT,mobility,dem,d105,6.422410750541668
LU,LU,mobility,dem,d105,0.06316885816666667
NL,NL,mobility,dem,d105,1.3232033191666666
NO,NO,mobility,dem,d105,0.5163507119583333
PL,PL,mobility,dem,d105,2.1208690279583333
PT,PT,mobility,dem,d105,0.7952624156666666
RO,RO,mobility,dem,d105,0.7927018207916667
SE,SE,mobility,dem,d105,1.0734669021249998
SI,SI,mobility,dem,d105,0.20814214849999993
SK,SK,mobility,dem,d105,0.2607508731666666
UK,UK,mobility,dem,d105,5.797132649125001
EE,EE,mobility,dem,d105,0.11146476720833333
LT,LT,mobility,dem,d105,0.28013518116666664
LV,LV,mobility,dem,d105,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d105,0.39978318375000005
TR,TR,mobility,dem,d105,2.1104897047083333
AT,AT,mobility,dem,d106,0.8235767114166669
BE,BE,mobility,dem,d106,1.0625628819166666
BG,BG,mobility,dem,d106,0.4744860179166667
CH,CH,mobility,dem,d106,0.8472793105000003
CZ,CZ,mobility,dem,d106,0.7563424269166666
DK,DK,mobility,dem,d106,0.5614258184166666
ES,ES,mobility,dem,d106,3.9751670647916666
FI,FI,mobility,dem,d106,0.6304386613333332
FR,FR,mobility,dem,d106,7.321887614375
GR,GR,mobility,dem,d106,1.08282148125
HR,HR,mobility,dem,d106,0.24267948129166672
HU,HU,mobility,dem,d106,0.5775767646666666
IE,IE,mobility,dem,d106,0.45472994820833335
IT,IT,mobility,dem,d106,6.422410750541668
LU,LU,mobility,dem,d106,0.06316885816666667
NL,NL,mobility,dem,d106,1.3232033191666666
NO,NO,mobility,dem,d106,0.5163507119583333
PL,PL,mobility,dem,d106,2.1208690279583333
PT,PT,mobility,dem,d106,0.7952624156666666
RO,RO,mobility,dem,d106,0.7927018207916667
SE,SE,mobility,dem,d106,1.0734669021249998
SI,SI,mobility,dem,d106,0.20814214849999993
SK,SK,mobility,dem,d106,0.2607508731666666
UK,UK,mobility,dem,d106,5.797132649125001
EE,EE,mobility,dem,d106,0.11146476720833333
LT,LT,mobility,dem,d106,0.28013518116666664
LV,LV,mobility,dem,d106,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d106,0.39978318375000005
TR,TR,mobility,dem,d106,2.1104897047083333
AT,AT,mobility,dem,d107,0.8235767114166669
BE,BE,mobility,dem,d107,1.0625628819166666
BG,BG,mobility,dem,d107,0.4744860179166667
CH,CH,mobility,dem,d107,0.8472793105000003
CZ,CZ,mobility,dem,d107,0.7563424269166666
DK,DK,mobility,dem,d107,0.5614258184166666
ES,ES,mobility,dem,d107,3.9751670647916666
FI,FI,mobility,dem,d107,0.6304386613333332
FR,FR,mobility,dem,d107,7.321887614375
GR,GR,mobility,dem,d107,1.08282148125
HR,HR,mobility,dem,d107,0.24267948129166672
HU,HU,mobility,dem,d107,0.5775767646666666
IE,IE,mobility,dem,d107,0.45472994820833335
IT,IT,mobility,dem,d107,6.422410750541668
LU,LU,mobility,dem,d107,0.06316885816666667
NL,NL,mobility,dem,d107,1.3232033191666666
NO,NO,mobility,dem,d107,0.5163507119583333
PL,PL,mobility,dem,d107,2.1208690279583333
PT,PT,mobility,dem,d107,0.7952624156666666
RO,RO,mobility,dem,d107,0.7927018207916667
SE,SE,mobility,dem,d107,1.0734669021249998
SI,SI,mobility,dem,d107,0.20814214849999993
SK,SK,mobility,dem,d107,0.2607508731666666
UK,UK,mobility,dem,d107,5.797132649125001
EE,EE,mobility,dem,d107,0.11146476720833333
LT,LT,mobility,dem,d107,0.28013518116666664
LV,LV,mobility,dem,d107,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d107,0.39978318375000005
TR,TR,mobility,dem,d107,2.1104897047083333
AT,AT,mobility,dem,d108,0.8235767114166669
BE,BE,mobility,dem,d108,1.0625628819166666
BG,BG,mobility,dem,d108,0.4744860179166667
CH,CH,mobility,dem,d108,0.8472793105000003
CZ,CZ,mobility,dem,d108,0.7563424269166666
DK,DK,mobility,dem,d108,0.5614258184166666
ES,ES,mobility,dem,d108,3.9751670647916666
FI,FI,mobility,dem,d108,0.6304386613333332
FR,FR,mobility,dem,d108,7.321887614375
GR,GR,mobility,dem,d108,1.08282148125
HR,HR,mobility,dem,d108,0.24267948129166672
HU,HU,mobility,dem,d108,0.5775767646666666
IE,IE,mobility,dem,d108,0.45472994820833335
IT,IT,mobility,dem,d108,6.422410750541668
LU,LU,mobility,dem,d108,0.06316885816666667
NL,NL,mobility,dem,d108,1.3232033191666666
NO,NO,mobility,dem,d108,0.5163507119583333
PL,PL,mobility,dem,d108,2.1208690279583333
PT,PT,mobility,dem,d108,0.7952624156666666
RO,RO,mobility,dem,d108,0.7927018207916667
SE,SE,mobility,dem,d108,1.0734669021249998
SI,SI,mobility,dem,d108,0.20814214849999993
SK,SK,mobility,dem,d108,0.2607508731666666
UK,UK,mobility,dem,d108,5.797132649125001
EE,EE,mobility,dem,d108,0.11146476720833333
LT,LT,mobility,dem,d108,0.28013518116666664
LV,LV,mobility,dem,d108,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d108,0.39978318375000005
TR,TR,mobility,dem,d108,2.1104897047083333
AT,AT,mobility,dem,d109,0.8235767114166669
BE,BE,mobility,dem,d109,1.0625628819166666
BG,BG,mobility,dem,d109,0.4744860179166667
CH,CH,mobility,dem,d109,0.8472793105000003
CZ,CZ,mobility,dem,d109,0.7563424269166666
DK,DK,mobility,dem,d109,0.5614258184166666
ES,ES,mobility,dem,d109,3.9751670647916666
FI,FI,mobility,dem,d109,0.6304386613333332
FR,FR,mobility,dem,d109,7.321887614375
GR,GR,mobility,dem,d109,1.08282148125
HR,HR,mobility,dem,d109,0.24267948129166672
HU,HU,mobility,dem,d109,0.5775767646666666
IE,IE,mobility,dem,d109,0.45472994820833335
IT,IT,mobility,dem,d109,6.422410750541668
LU,LU,mobility,dem,d109,0.06316885816666667
NL,NL,mobility,dem,d109,1.3232033191666666
NO,NO,mobility,dem,d109,0.5163507119583333
PL,PL,mobility,dem,d109,2.1208690279583333
PT,PT,mobility,dem,d109,0.7952624156666666
RO,RO,mobility,dem,d109,0.7927018207916667
SE,SE,mobility,dem,d109,1.0734669021249998
SI,SI,mobility,dem,d109,0.20814214849999993
SK,SK,mobility,dem,d109,0.2607508731666666
UK,UK,mobility,dem,d109,5.797132649125001
EE,EE,mobility,dem,d109,0.11146476720833333
LT,LT,mobility,dem,d109,0.28013518116666664
LV,LV,mobility,dem,d109,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d109,0.39978318375000005
TR,TR,mobility,dem,d109,2.1104897047083333
AT,AT,mobility,dem,d110,0.8235767114166669
BE,BE,mobility,dem,d110,1.0625628819166666
BG,BG,mobility,dem,d110,0.4744860179166667
CH,CH,mobility,dem,d110,0.8472793105000003
CZ,CZ,mobility,dem,d110,0.7563424269166666
DK,DK,mobility,dem,d110,0.5614258184166666
ES,ES,mobility,dem,d110,3.9751670647916666
FI,FI,mobility,dem,d110,0.6304386613333332
FR,FR,mobility,dem,d110,7.321887614375
GR,GR,mobility,dem,d110,1.08282148125
HR,HR,mobility,dem,d110,0.24267948129166672
HU,HU,mobility,dem,d110,0.5775767646666666
IE,IE,mobility,dem,d110,0.45472994820833335
IT,IT,mobility,dem,d110,6.422410750541668
LU,LU,mobility,dem,d110,0.06316885816666667
NL,NL,mobility,dem,d110,1.3232033191666666
NO,NO,mobility,dem,d110,0.5163507119583333
PL,PL,mobility,dem,d110,2.1208690279583333
PT,PT,mobility,dem,d110,0.7952624156666666
RO,RO,mobility,dem,d110,0.7927018207916667
SE,SE,mobility,dem,d110,1.0734669021249998
SI,SI,mobility,dem,d110,0.20814214849999993
SK,SK,mobility,dem,d110,0.2607508731666666
UK,UK,mobility,dem,d110,5.797132649125001
EE,EE,mobility,dem,d110,0.11146476720833333
LT,LT,mobility,dem,d110,0.28013518116666664
LV,LV,mobility,dem,d110,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d110,0.39978318375000005
TR,TR,mobility,dem,d110,2.1104897047083333
AT,AT,mobility,dem,d111,0.8235767114166669
BE,BE,mobility,dem,d111,1.0625628819166666
BG,BG,mobility,dem,d111,0.4744860179166667
CH,CH,mobility,dem,d111,0.8472793105000003
CZ,CZ,mobility,dem,d111,0.7563424269166666
DK,DK,mobility,dem,d111,0.5614258184166666
ES,ES,mobility,dem,d111,3.9751670647916666
FI,FI,mobility,dem,d111,0.6304386613333332
FR,FR,mobility,dem,d111,7.321887614375
GR,GR,mobility,dem,d111,1.08282148125
HR,HR,mobility,dem,d111,0.24267948129166672
HU,HU,mobility,dem,d111,0.5775767646666666
IE,IE,mobility,dem,d111,0.45472994820833335
IT,IT,mobility,dem,d111,6.422410750541668
LU,LU,mobility,dem,d111,0.06316885816666667
NL,NL,mobility,dem,d111,1.3232033191666666
NO,NO,mobility,dem,d111,0.5163507119583333
PL,PL,mobility,dem,d111,2.1208690279583333
PT,PT,mobility,dem,d111,0.7952624156666666
RO,RO,mobility,dem,d111,0.7927018207916667
SE,SE,mobility,dem,d111,1.0734669021249998
SI,SI,mobility,dem,d111,0.20814214849999993
SK,SK,mobility,dem,d111,0.2607508731666666
UK,UK,mobility,dem,d111,5.797132649125001
EE,EE,mobility,dem,d111,0.11146476720833333
LT,LT,mobility,dem,d111,0.28013518116666664
LV,LV,mobility,dem,d111,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d111,0.39978318375000005
TR,TR,mobility,dem,d111,2.1104897047083333
AT,AT,mobility,dem,d112,0.8235767114166669
BE,BE,mobility,dem,d112,1.0625628819166666
BG,BG,mobility,dem,d112,0.4744860179166667
CH,CH,mobility,dem,d112,0.8472793105000003
CZ,CZ,mobility,dem,d112,0.7563424269166666
DK,DK,mobility,dem,d112,0.5614258184166666
ES,ES,mobility,dem,d112,3.9751670647916666
FI,FI,mobility,dem,d112,0.6304386613333332
FR,FR,mobility,dem,d112,7.321887614375
GR,GR,mobility,dem,d112,1.08282148125
HR,HR,mobility,dem,d112,0.24267948129166672
HU,HU,mobility,dem,d112,0.5775767646666666
IE,IE,mobility,dem,d112,0.45472994820833335
IT,IT,mobility,dem,d112,6.422410750541668
LU,LU,mobility,dem,d112,0.06316885816666667
NL,NL,mobility,dem,d112,1.3232033191666666
NO,NO,mobility,dem,d112,0.5163507119583333
PL,PL,mobility,dem,d112,2.1208690279583333
PT,PT,mobility,dem,d112,0.7952624156666666
RO,RO,mobility,dem,d112,0.7927018207916667
SE,SE,mobility,dem,d112,1.0734669021249998
SI,SI,mobility,dem,d112,0.20814214849999993
SK,SK,mobility,dem,d112,0.2607508731666666
UK,UK,mobility,dem,d112,5.797132649125001
EE,EE,mobility,dem,d112,0.11146476720833333
LT,LT,mobility,dem,d112,0.28013518116666664
LV,LV,mobility,dem,d112,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d112,0.39978318375000005
TR,TR,mobility,dem,d112,2.1104897047083333
AT,AT,mobility,dem,d113,0.8235767114166669
BE,BE,mobility,dem,d113,1.0625628819166666
BG,BG,mobility,dem,d113,0.4744860179166667
CH,CH,mobility,dem,d113,0.8472793105000003
CZ,CZ,mobility,dem,d113,0.7563424269166666
DK,DK,mobility,dem,d113,0.5614258184166666
ES,ES,mobility,dem,d113,3.9751670647916666
FI,FI,mobility,dem,d113,0.6304386613333332
FR,FR,mobility,dem,d113,7.321887614375
GR,GR,mobility,dem,d113,1.08282148125
HR,HR,mobility,dem,d113,0.24267948129166672
HU,HU,mobility,dem,d113,0.5775767646666666
IE,IE,mobility,dem,d113,0.45472994820833335
IT,IT,mobility,dem,d113,6.422410750541668
LU,LU,mobility,dem,d113,0.06316885816666667
NL,NL,mobility,dem,d113,1.3232033191666666
NO,NO,mobility,dem,d113,0.5163507119583333
PL,PL,mobility,dem,d113,2.1208690279583333
PT,PT,mobility,dem,d113,0.7952624156666666
RO,RO,mobility,dem,d113,0.7927018207916667
SE,SE,mobility,dem,d113,1.0734669021249998
SI,SI,mobility,dem,d113,0.20814214849999993
SK,SK,mobility,dem,d113,0.2607508731666666
UK,UK,mobility,dem,d113,5.797132649125001
EE,EE,mobility,dem,d113,0.11146476720833333
LT,LT,mobility,dem,d113,0.28013518116666664
LV,LV,mobility,dem,d113,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d113,0.39978318375000005
TR,TR,mobility,dem,d113,2.1104897047083333
AT,AT,mobility,dem,d114,0.8235767114166669
BE,BE,mobility,dem,d114,1.0625628819166666
BG,BG,mobility,dem,d114,0.4744860179166667
CH,CH,mobility,dem,d114,0.8472793105000003
CZ,CZ,mobility,dem,d114,0.7563424269166666
DK,DK,mobility,dem,d114,0.5614258184166666
ES,ES,mobility,dem,d114,3.9751670647916666
FI,FI,mobility,dem,d114,0.6304386613333332
FR,FR,mobility,dem,d114,7.321887614375
GR,GR,mobility,dem,d114,1.08282148125
HR,HR,mobility,dem,d114,0.24267948129166672
HU,HU,mobility,dem,d114,0.5775767646666666
IE,IE,mobility,dem,d114,0.45472994820833335
IT,IT,mobility,dem,d114,6.422410750541668
LU,LU,mobility,dem,d114,0.06316885816666667
NL,NL,mobility,dem,d114,1.3232033191666666
NO,NO,mobility,dem,d114,0.5163507119583333
PL,PL,mobility,dem,d114,2.1208690279583333
PT,PT,mobility,dem,d114,0.7952624156666666
RO,RO,mobility,dem,d114,0.7927018207916667
SE,SE,mobility,dem,d114,1.0734669021249998
SI,SI,mobility,dem,d114,0.20814214849999993
SK,SK,mobility,dem,d114,0.2607508731666666
UK,UK,mobility,dem,d114,5.797132649125001
EE,EE,mobility,dem,d114,0.11146476720833333
LT,LT,mobility,dem,d114,0.28013518116666664
LV,LV,mobility,dem,d114,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d114,0.39978318375000005
TR,TR,mobility,dem,d114,2.1104897047083333
AT,AT,mobility,dem,d115,0.8235767114166669
BE,BE,mobility,dem,d115,1.0625628819166666
BG,BG,mobility,dem,d115,0.4744860179166667
CH,CH,mobility,dem,d115,0.8472793105000003
CZ,CZ,mobility,dem,d115,0.7563424269166666
DK,DK,mobility,dem,d115,0.5614258184166666
ES,ES,mobility,dem,d115,3.9751670647916666
FI,FI,mobility,dem,d115,0.6304386613333332
FR,FR,mobility,dem,d115,7.321887614375
GR,GR,mobility,dem,d115,1.08282148125
HR,HR,mobility,dem,d115,0.24267948129166672
HU,HU,mobility,dem,d115,0.5775767646666666
IE,IE,mobility,dem,d115,0.45472994820833335
IT,IT,mobility,dem,d115,6.422410750541668
LU,LU,mobility,dem,d115,0.06316885816666667
NL,NL,mobility,dem,d115,1.3232033191666666
NO,NO,mobility,dem,d115,0.5163507119583333
PL,PL,mobility,dem,d115,2.1208690279583333
PT,PT,mobility,dem,d115,0.7952624156666666
RO,RO,mobility,dem,d115,0.7927018207916667
SE,SE,mobility,dem,d115,1.0734669021249998
SI,SI,mobility,dem,d115,0.20814214849999993
SK,SK,mobility,dem,d115,0.2607508731666666
UK,UK,mobility,dem,d115,5.797132649125001
EE,EE,mobility,dem,d115,0.11146476720833333
LT,LT,mobility,dem,d115,0.28013518116666664
LV,LV,mobility,dem,d115,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d115,0.39978318375000005
TR,TR,mobility,dem,d115,2.1104897047083333
AT,AT,mobility,dem,d116,0.8235767114166669
BE,BE,mobility,dem,d116,1.0625628819166666
BG,BG,mobility,dem,d116,0.4744860179166667
CH,CH,mobility,dem,d116,0.8472793105000003
CZ,CZ,mobility,dem,d116,0.7563424269166666
DK,DK,mobility,dem,d116,0.5614258184166666
ES,ES,mobility,dem,d116,3.9751670647916666
FI,FI,mobility,dem,d116,0.6304386613333332
FR,FR,mobility,dem,d116,7.321887614375
GR,GR,mobility,dem,d116,1.08282148125
HR,HR,mobility,dem,d116,0.24267948129166672
HU,HU,mobility,dem,d116,0.5775767646666666
IE,IE,mobility,dem,d116,0.45472994820833335
IT,IT,mobility,dem,d116,6.422410750541668
LU,LU,mobility,dem,d116,0.06316885816666667
NL,NL,mobility,dem,d116,1.3232033191666666
NO,NO,mobility,dem,d116,0.5163507119583333
PL,PL,mobility,dem,d116,2.1208690279583333
PT,PT,mobility,dem,d116,0.7952624156666666
RO,RO,mobility,dem,d116,0.7927018207916667
SE,SE,mobility,dem,d116,1.0734669021249998
SI,SI,mobility,dem,d116,0.20814214849999993
SK,SK,mobility,dem,d116,0.2607508731666666
UK,UK,mobility,dem,d116,5.797132649125001
EE,EE,mobility,dem,d116,0.11146476720833333
LT,LT,mobility,dem,d116,0.28013518116666664
LV,LV,mobility,dem,d116,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d116,0.39978318375000005
TR,TR,mobility,dem,d116,2.1104897047083333
AT,AT,mobility,dem,d117,0.8235767114166669
BE,BE,mobility,dem,d117,1.0625628819166666
BG,BG,mobility,dem,d117,0.4744860179166667
CH,CH,mobility,dem,d117,0.8472793105000003
CZ,CZ,mobility,dem,d117,0.7563424269166666
DK,DK,mobility,dem,d117,0.5614258184166666
ES,ES,mobility,dem,d117,3.9751670647916666
FI,FI,mobility,dem,d117,0.6304386613333332
FR,FR,mobility,dem,d117,7.321887614375
GR,GR,mobility,dem,d117,1.08282148125
HR,HR,mobility,dem,d117,0.24267948129166672
HU,HU,mobility,dem,d117,0.5775767646666666
IE,IE,mobility,dem,d117,0.45472994820833335
IT,IT,mobility,dem,d117,6.422410750541668
LU,LU,mobility,dem,d117,0.06316885816666667
NL,NL,mobility,dem,d117,1.3232033191666666
NO,NO,mobility,dem,d117,0.5163507119583333
PL,PL,mobility,dem,d117,2.1208690279583333
PT,PT,mobility,dem,d117,0.7952624156666666
RO,RO,mobility,dem,d117,0.7927018207916667
SE,SE,mobility,dem,d117,1.0734669021249998
SI,SI,mobility,dem,d117,0.20814214849999993
SK,SK,mobility,dem,d117,0.2607508731666666
UK,UK,mobility,dem,d117,5.797132649125001
EE,EE,mobility,dem,d117,0.11146476720833333
LT,LT,mobility,dem,d117,0.28013518116666664
LV,LV,mobility,dem,d117,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d117,0.39978318375000005
TR,TR,mobility,dem,d117,2.1104897047083333
AT,AT,mobility,dem,d118,0.8235767114166669
BE,BE,mobility,dem,d118,1.0625628819166666
BG,BG,mobility,dem,d118,0.4744860179166667
CH,CH,mobility,dem,d118,0.8472793105000003
CZ,CZ,mobility,dem,d118,0.7563424269166666
DK,DK,mobility,dem,d118,0.5614258184166666
ES,ES,mobility,dem,d118,3.9751670647916666
FI,FI,mobility,dem,d118,0.6304386613333332
FR,FR,mobility,dem,d118,7.321887614375
GR,GR,mobility,dem,d118,1.08282148125
HR,HR,mobility,dem,d118,0.24267948129166672
HU,HU,mobility,dem,d118,0.5775767646666666
IE,IE,mobility,dem,d118,0.45472994820833335
IT,IT,mobility,dem,d118,6.422410750541668
LU,LU,mobility,dem,d118,0.06316885816666667
NL,NL,mobility,dem,d118,1.3232033191666666
NO,NO,mobility,dem,d118,0.5163507119583333
PL,PL,mobility,dem,d118,2.1208690279583333
PT,PT,mobility,dem,d118,0.7952624156666666
RO,RO,mobility,dem,d118,0.7927018207916667
SE,SE,mobility,dem,d118,1.0734669021249998
SI,SI,mobility,dem,d118,0.20814214849999993
SK,SK,mobility,dem,d118,0.2607508731666666
UK,UK,mobility,dem,d118,5.797132649125001
EE,EE,mobility,dem,d118,0.11146476720833333
LT,LT,mobility,dem,d118,0.28013518116666664
LV,LV,mobility,dem,d118,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d118,0.39978318375000005
TR,TR,mobility,dem,d118,2.1104897047083333
AT,AT,mobility,dem,d119,0.8235767114166669
BE,BE,mobility,dem,d119,1.0625628819166666
BG,BG,mobility,dem,d119,0.4744860179166667
CH,CH,mobility,dem,d119,0.8472793105000003
CZ,CZ,mobility,dem,d119,0.7563424269166666
DK,DK,mobility,dem,d119,0.5614258184166666
ES,ES,mobility,dem,d119,3.9751670647916666
FI,FI,mobility,dem,d119,0.6304386613333332
FR,FR,mobility,dem,d119,7.321887614375
GR,GR,mobility,dem,d119,1.08282148125
HR,HR,mobility,dem,d119,0.24267948129166672
HU,HU,mobility,dem,d119,0.5775767646666666
IE,IE,mobility,dem,d119,0.45472994820833335
IT,IT,mobility,dem,d119,6.422410750541668
LU,LU,mobility,dem,d119,0.06316885816666667
NL,NL,mobility,dem,d119,1.3232033191666666
NO,NO,mobility,dem,d119,0.5163507119583333
PL,PL,mobility,dem,d119,2.1208690279583333
PT,PT,mobility,dem,d119,0.7952624156666666
RO,RO,mobility,dem,d119,0.7927018207916667
SE,SE,mobility,dem,d119,1.0734669021249998
SI,SI,mobility,dem,d119,0.20814214849999993
SK,SK,mobility,dem,d119,0.2607508731666666
UK,UK,mobility,dem,d119,5.797132649125001
EE,EE,mobility,dem,d119,0.11146476720833333
LT,LT,mobility,dem,d119,0.28013518116666664
LV,LV,mobility,dem,d119,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d119,0.39978318375000005
TR,TR,mobility,dem,d119,2.1104897047083333
AT,AT,mobility,dem,d120,0.8235767114166669
BE,BE,mobility,dem,d120,1.0625628819166666
BG,BG,mobility,dem,d120,0.4744860179166667
CH,CH,mobility,dem,d120,0.8472793105000003
CZ,CZ,mobility,dem,d120,0.7563424269166666
DK,DK,mobility,dem,d120,0.5614258184166666
ES,ES,mobility,dem,d120,3.9751670647916666
FI,FI,mobility,dem,d120,0.6304386613333332
FR,FR,mobility,dem,d120,7.321887614375
GR,GR,mobility,dem,d120,1.08282148125
HR,HR,mobility,dem,d120,0.24267948129166672
HU,HU,mobility,dem,d120,0.5775767646666666
IE,IE,mobility,dem,d120,0.45472994820833335
IT,IT,mobility,dem,d120,6.422410750541668
LU,LU,mobility,dem,d120,0.06316885816666667
NL,NL,mobility,dem,d120,1.3232033191666666
NO,NO,mobility,dem,d120,0.5163507119583333
PL,PL,mobility,dem,d120,2.1208690279583333
PT,PT,mobility,dem,d120,0.7952624156666666
RO,RO,mobility,dem,d120,0.7927018207916667
SE,SE,mobility,dem,d120,1.0734669021249998
SI,SI,mobility,dem,d120,0.20814214849999993
SK,SK,mobility,dem,d120,0.2607508731666666
UK,UK,mobility,dem,d120,5.797132649125001
EE,EE,mobility,dem,d120,0.11146476720833333
LT,LT,mobility,dem,d120,0.28013518116666664
LV,LV,mobility,dem,d120,0.15100025383333332
NONEU_Balkan,NONEU_Balkan,mobility,dem,d120,0.39978318375000005
TR,TR,mobility,dem,d120,2.1104897047083333
AT,AT,mobility,dem,d121,0.8235767114166669
BE,BE,mobility,dem,d121,1.0625628819166666
BG,BG,mobility,dem,d121,0.4744860179166667
