technology_1,region_1,parameter,timestep_2,value
rooftop,SE,avaConv,d018,0.012541024999999999
rooftop,SI,avaConv,d018,0.02169935833333333
rooftop,SK,avaConv,d018,0.0164152625
rooftop,UK,avaConv,d018,0.0151192125
rooftop,EE,avaConv,d018,0.02693780833333333
rooftop,LT,avaConv,d018,0.03804409583333333
rooftop,LV,avaConv,d018,0.022030662500000003
rooftop,NONEU_Balkan,avaConv,d018,0.025444001583333334
rooftop,TR,avaConv,d018,0.04208983333333333
rooftop,AT,avaConv,d019,0.05843789583333333
rooftop,BE,avaConv,d019,0.057815070833333336
rooftop,BG,avaConv,d019,0.05076668333333334
rooftop,CH,avaConv,d019,0.049779391666666666
rooftop,CZ,avaConv,d019,0.031029337500000004
rooftop,DK,avaConv,d019,0.02472227916666667
rooftop,ES,avaConv,d019,0.027337770833333334
rooftop,FI,avaConv,d019,0.00438655
rooftop,FR,avaConv,d019,0.022458916666666665
rooftop,GR,avaConv,d019,0.0744037875
rooftop,HR,avaConv,d019,0.057358937125
rooftop,HU,avaConv,d019,0.04933640833333334
rooftop,IE,avaConv,d019,0.0161737625
rooftop,IT,avaConv,d019,0.044561095833333335
rooftop,LU,avaConv,d019,0.06354897500000001
rooftop,NL,avaConv,d019,0.05951181249999999
rooftop,NO,avaConv,d019,0.023117208333333333
rooftop,PL,avaConv,d019,0.01536922916666667
rooftop,PT,avaConv,d019,0.027523416666666665
rooftop,RO,avaConv,d019,0.028462816666666665
rooftop,SE,avaConv,d019,0.016371016666666665
rooftop,SI,avaConv,d019,0.055616837499999995
rooftop,SK,avaConv,d019,0.04300642500000001
rooftop,UK,avaConv,d019,0.020837425000000003
rooftop,EE,avaConv,d019,0.03190775
rooftop,LT,avaConv,d019,0.03521317916666667
rooftop,LV,avaConv,d019,0.025727391666666665
rooftop,NONEU_Balkan,avaConv,d019,0.059124264291666666
rooftop,TR,avaConv,d019,0.0744037875
rooftop,AT,avaConv,d020,0.02450285833333334
rooftop,BE,avaConv,d020,0.007130870833333333
rooftop,BG,avaConv,d020,0.07113061666666667
rooftop,CH,avaConv,d020,0.028288516666666666
rooftop,CZ,avaConv,d020,0.024760837499999997
rooftop,DK,avaConv,d020,0.05531787916666667
