region_1,region_2,carrier_1,parameter,timestep_2,value
TR,TR,heatResidental,dem,d177,4.320547547333335
AT,AT,heatResidental,dem,d178,1.686740301125
BE,BE,heatResidental,dem,d178,1.465917859125
BG,BG,heatResidental,dem,d178,0.39616819391666663
CH,CH,heatResidental,dem,d178,0.9738883592916667
CZ,CZ,heatResidental,dem,d178,1.2902639422500002
DK,DK,heatResidental,dem,d178,1.6534191356249999
ES,ES,heatResidental,dem,d178,4.715017307125
FI,FI,heatResidental,dem,d178,4.474607434249999
FR,FR,heatResidental,dem,d178,15.237494274249997
GR,GR,heatResidental,dem,d178,0.8578583140833337
HR,HR,heatResidental,dem,d178,0.23612900937500006
HU,HU,heatResidental,dem,d178,1.040787654916667
IE,IE,heatResidental,dem,d178,1.3408329464166666
IT,IT,heatResidental,dem,d178,3.6015525189166673
LU,LU,heatResidental,dem,d178,0.16002315845833334
NL,NL,heatResidental,dem,d178,4.193653376833333
NO,NO,heatResidental,dem,d178,0.7539839358749999
PL,PL,heatResidental,dem,d178,3.1825313491250014
PT,PT,heatResidental,dem,d178,1.3677764992500003
RO,RO,heatResidental,dem,d178,0.6144228612916667
SE,SE,heatResidental,dem,d178,4.001922740291666
SI,SI,heatResidental,dem,d178,0.24729031645833333
SK,SK,heatResidental,dem,d178,0.19267967258333338
UK,UK,heatResidental,dem,d178,14.390413161708333
EE,EE,heatResidental,dem,d178,0.2560660955833333
LT,LT,heatResidental,dem,d178,0.36437168820833327
LV,LV,heatResidental,dem,d178,0.27211010220833337
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d178,0.44044110670833336
TR,TR,heatResidental,dem,d178,4.320547547333335
AT,AT,heatResidental,dem,d179,1.6886414850000004
BE,BE,heatResidental,dem,d179,1.465917859125
BG,BG,heatResidental,dem,d179,0.39616819391666663
CH,CH,heatResidental,dem,d179,0.9738883592916667
CZ,CZ,heatResidental,dem,d179,1.2902639422500002
DK,DK,heatResidental,dem,d179,1.652479943708333
ES,ES,heatResidental,dem,d179,4.713561516249999
FI,FI,heatResidental,dem,d179,4.474607434249999
FR,FR,heatResidental,dem,d179,15.404944761125
GR,GR,heatResidental,dem,d179,0.856935350916667
HR,HR,heatResidental,dem,d179,0.23612900937500006
HU,HU,heatResidental,dem,d179,1.0414040138333334
IE,IE,heatResidental,dem,d179,1.3481188961249997
IT,IT,heatResidental,dem,d179,3.6017430095833336
LU,LU,heatResidental,dem,d179,0.16002315845833334
NL,NL,heatResidental,dem,d179,4.199838350791667
NO,NO,heatResidental,dem,d179,0.7539839358749999
PL,PL,heatResidental,dem,d179,3.1825313491250014
PT,PT,heatResidental,dem,d179,1.3677049884583334
RO,RO,heatResidental,dem,d179,0.6144228612916667
SE,SE,heatResidental,dem,d179,4.001922740291666
SI,SI,heatResidental,dem,d179,0.24729031645833333
SK,SK,heatResidental,dem,d179,0.19267967258333338
UK,UK,heatResidental,dem,d179,14.458874625458334
EE,EE,heatResidental,dem,d179,0.25597218370833336
LT,LT,heatResidental,dem,d179,0.3642738775
LV,LV,heatResidental,dem,d179,0.2719883465833334
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d179,0.44044110670833336
TR,TR,heatResidental,dem,d179,4.316091227
AT,AT,heatResidental,dem,d180,1.6885581157916671
BE,BE,heatResidental,dem,d180,1.465917859125
BG,BG,heatResidental,dem,d180,0.39616819391666663
CH,CH,heatResidental,dem,d180,0.9738883592916667
CZ,CZ,heatResidental,dem,d180,1.2902639422500002
DK,DK,heatResidental,dem,d180,1.6437798219583328
ES,ES,heatResidental,dem,d180,4.713176548499999
FI,FI,heatResidental,dem,d180,4.474607434249999
FR,FR,heatResidental,dem,d180,15.115961204833331
GR,GR,heatResidental,dem,d180,0.8578583140833337
HR,HR,heatResidental,dem,d180,0.23612900937500006
HU,HU,heatResidental,dem,d180,1.042560258791667
IE,IE,heatResidental,dem,d180,1.2737432703749998
IT,IT,heatResidental,dem,d180,3.6016267010416665
LU,LU,heatResidental,dem,d180,0.16002315845833334
NL,NL,heatResidental,dem,d180,4.197425391791667
NO,NO,heatResidental,dem,d180,0.7539839358749999
PL,PL,heatResidental,dem,d180,3.1825313491250014
PT,PT,heatResidental,dem,d180,1.3672260559166667
RO,RO,heatResidental,dem,d180,0.6144228612916667
SE,SE,heatResidental,dem,d180,4.001922740291666
SI,SI,heatResidental,dem,d180,0.24729031645833333
SK,SK,heatResidental,dem,d180,0.19267967258333338
UK,UK,heatResidental,dem,d180,13.760013885041667
EE,EE,heatResidental,dem,d180,0.25594734966666666
LT,LT,heatResidental,dem,d180,0.36424801258333334
LV,LV,heatResidental,dem,d180,0.2719561497083334
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d180,0.44044110670833336
TR,TR,heatResidental,dem,d180,4.320547547333335
AT,AT,heatResidental,dem,d181,1.6889853072083338
BE,BE,heatResidental,dem,d181,1.465917859125
BG,BG,heatResidental,dem,d181,0.39616819391666663
CH,CH,heatResidental,dem,d181,0.9738883592916667
CZ,CZ,heatResidental,dem,d181,1.2902639422500002
DK,DK,heatResidental,dem,d181,1.65406241325
ES,ES,heatResidental,dem,d181,4.6993643382083325
FI,FI,heatResidental,dem,d181,4.474607434249999
FR,FR,heatResidental,dem,d181,15.188086887208328
GR,GR,heatResidental,dem,d181,0.8569155698333337
HR,HR,heatResidental,dem,d181,0.23612900937500006
HU,HU,heatResidental,dem,d181,1.0433305475833332
IE,IE,heatResidental,dem,d181,1.3409481297916666
IT,IT,heatResidental,dem,d181,3.6017430095833336
LU,LU,heatResidental,dem,d181,0.16002315845833334
NL,NL,heatResidental,dem,d181,4.202516641833333
NO,NO,heatResidental,dem,d181,0.7539839358749999
PL,PL,heatResidental,dem,d181,3.1825313491250014
PT,PT,heatResidental,dem,d181,1.3671884433333334
RO,RO,heatResidental,dem,d181,0.6144228612916667
SE,SE,heatResidental,dem,d181,4.001922740291666
SI,SI,heatResidental,dem,d181,0.24729031645833333
SK,SK,heatResidental,dem,d181,0.19267967258333338
UK,UK,heatResidental,dem,d181,14.391495467124997
EE,EE,heatResidental,dem,d181,0.255056335375
LT,LT,heatResidental,dem,d181,0.36332000675000004
LV,LV,heatResidental,dem,d181,0.27080096025
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d181,0.44044110670833336
TR,TR,heatResidental,dem,d181,4.315995718458334
AT,AT,heatResidental,dem,d182,1.6855176298750003
BE,BE,heatResidental,dem,d182,1.465917859125
BG,BG,heatResidental,dem,d182,0.39616819391666663
CH,CH,heatResidental,dem,d182,0.9738883592916667
CZ,CZ,heatResidental,dem,d182,1.2902639422500002
DK,DK,heatResidental,dem,d182,1.652195405625
ES,ES,heatResidental,dem,d182,4.7027266995
FI,FI,heatResidental,dem,d182,4.474607434249999
FR,FR,heatResidental,dem,d182,15.321767821666661
GR,GR,heatResidental,dem,d182,0.846381821166667
HR,HR,heatResidental,dem,d182,0.23612900937500006
HU,HU,heatResidental,dem,d182,1.0450873010833333
IE,IE,heatResidental,dem,d182,1.3461695061666665
IT,IT,heatResidental,dem,d182,3.6016739116250007
LU,LU,heatResidental,dem,d182,0.16002315845833334
NL,NL,heatResidental,dem,d182,4.2049236876250005
NO,NO,heatResidental,dem,d182,0.7539839358749999
PL,PL,heatResidental,dem,d182,3.1825313491250014
PT,PT,heatResidental,dem,d182,1.367731745916667
RO,RO,heatResidental,dem,d182,0.6144228612916667
SE,SE,heatResidental,dem,d182,4.001922740291666
SI,SI,heatResidental,dem,d182,0.24729031645833333
SK,SK,heatResidental,dem,d182,0.19267967258333338
UK,UK,heatResidental,dem,d182,14.440557440041665
EE,EE,heatResidental,dem,d182,0.25527323858333334
LT,LT,heatResidental,dem,d182,0.36354591487499993
LV,LV,heatResidental,dem,d182,0.2710821726666667
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d182,0.44044110670833336
TR,TR,heatResidental,dem,d182,4.265135880083334
AT,AT,heatResidental,dem,d183,1.240237659666667
BE,BE,heatResidental,dem,d183,1.0033789500416663
BG,BG,heatResidental,dem,d183,0.29992181929166667
CH,CH,heatResidental,dem,d183,0.6714727225
CZ,CZ,heatResidental,dem,d183,0.899331480875
DK,DK,heatResidental,dem,d183,1.0501666080833332
ES,ES,heatResidental,dem,d183,3.230329747625
FI,FI,heatResidental,dem,d183,2.9315509822499988
FR,FR,heatResidental,dem,d183,11.73896929920833
GR,GR,heatResidental,dem,d183,0.7009860580000002
HR,HR,heatResidental,dem,d183,0.1787630686666666
HU,HU,heatResidental,dem,d183,0.7926641053333333
IE,IE,heatResidental,dem,d183,0.9266363852916663
IT,IT,heatResidental,dem,d183,3.40457493825
LU,LU,heatResidental,dem,d183,0.10953128633333335
NL,NL,heatResidental,dem,d183,2.7352392762083326
NO,NO,heatResidental,dem,d183,0.4939745844583334
PL,PL,heatResidental,dem,d183,2.345878889083333
PT,PT,heatResidental,dem,d183,1.062879423375
RO,RO,heatResidental,dem,d183,0.465152996125
SE,SE,heatResidental,dem,d183,2.6218703454166667
SI,SI,heatResidental,dem,d183,0.18721281199999995
SK,SK,heatResidental,dem,d183,0.14586945341666666
UK,UK,heatResidental,dem,d183,9.869361639749998
EE,EE,heatResidental,dem,d183,0.17558489349999998
LT,LT,heatResidental,dem,d183,0.2494880294166667
LV,LV,heatResidental,dem,d183,0.18680830720833322
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d183,0.33343892829166677
TR,TR,heatResidental,dem,d183,3.5197423871250013
AT,AT,heatResidental,dem,d184,0.3336318161666667
BE,BE,heatResidental,dem,d184,0.3549648923750001
BG,BG,heatResidental,dem,d184,0.10290613425
CH,CH,heatResidental,dem,d184,0.1753796804166667
CZ,CZ,heatResidental,dem,d184,0.30296869670833343
DK,DK,heatResidental,dem,d184,0.3690416054166666
ES,ES,heatResidental,dem,d184,1.2537004185416667
FI,FI,heatResidental,dem,d184,1.236697816083334
FR,FR,heatResidental,dem,d184,1.4820747203333333
GR,GR,heatResidental,dem,d184,0.1753212067083334
HR,HR,heatResidental,dem,d184,0.061335371875000017
HU,HU,heatResidental,dem,d184,0.270161119125
IE,IE,heatResidental,dem,d184,0.1631631605416667
IT,IT,heatResidental,dem,d184,0.23036233241666668
LU,LU,heatResidental,dem,d184,0.038748830875
NL,NL,heatResidental,dem,d184,0.7712068429999999
NO,NO,heatResidental,dem,d184,0.2083870597916666
PL,PL,heatResidental,dem,d184,1.0651168144583336
PT,PT,heatResidental,dem,d184,0.08524805366666666
RO,RO,heatResidental,dem,d184,0.15959858066666668
SE,SE,heatResidental,dem,d184,1.1060566060416666
SI,SI,heatResidental,dem,d184,0.06423456229166664
SK,SK,heatResidental,dem,d184,0.050049248125
UK,UK,heatResidental,dem,d184,1.8082694100416665
EE,EE,heatResidental,dem,d184,0.0676627520833333
LT,LT,heatResidental,dem,d184,0.09730414216666666
LV,LV,heatResidental,dem,d184,0.07127522362500002
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d184,0.114406184875
TR,TR,heatResidental,dem,d184,0.8928836362083331
AT,AT,heatResidental,dem,d185,0.3336318161666667
BE,BE,heatResidental,dem,d185,0.3549648923750001
BG,BG,heatResidental,dem,d185,0.10290613425
CH,CH,heatResidental,dem,d185,0.1753796804166667
CZ,CZ,heatResidental,dem,d185,0.30296869670833343
DK,DK,heatResidental,dem,d185,0.3690419298333332
ES,ES,heatResidental,dem,d185,1.2537573035833331
FI,FI,heatResidental,dem,d185,1.236697816083334
FR,FR,heatResidental,dem,d185,1.4820896952499998
GR,GR,heatResidental,dem,d185,0.1753212067083334
HR,HR,heatResidental,dem,d185,0.061335371875000017
HU,HU,heatResidental,dem,d185,0.2701497659583333
IE,IE,heatResidental,dem,d185,0.1633296780416667
IT,IT,heatResidental,dem,d185,0.23036233241666668
LU,LU,heatResidental,dem,d185,0.038748830875
NL,NL,heatResidental,dem,d185,0.7715029305833331
NO,NO,heatResidental,dem,d185,0.2083870597916666
PL,PL,heatResidental,dem,d185,1.0651168144583336
PT,PT,heatResidental,dem,d185,0.08524805366666666
RO,RO,heatResidental,dem,d185,0.15959858066666668
SE,SE,heatResidental,dem,d185,1.1060566060416666
SI,SI,heatResidental,dem,d185,0.06423456229166664
SK,SK,heatResidental,dem,d185,0.050049248125
UK,UK,heatResidental,dem,d185,1.80983406975
EE,EE,heatResidental,dem,d185,0.0676664217083333
LT,LT,heatResidental,dem,d185,0.097307964125
LV,LV,heatResidental,dem,d185,0.07127998129166668
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d185,0.114406184875
TR,TR,heatResidental,dem,d185,0.8928836362083331
AT,AT,heatResidental,dem,d186,0.3336318161666667
BE,BE,heatResidental,dem,d186,0.3549648923750001
BG,BG,heatResidental,dem,d186,0.10290613425
CH,CH,heatResidental,dem,d186,0.1753796804166667
CZ,CZ,heatResidental,dem,d186,0.30296869670833343
DK,DK,heatResidental,dem,d186,0.36904197124999993
ES,ES,heatResidental,dem,d186,1.2537912395416666
FI,FI,heatResidental,dem,d186,1.236697816083334
FR,FR,heatResidental,dem,d186,1.4820703137916669
GR,GR,heatResidental,dem,d186,0.1753212067083334
HR,HR,heatResidental,dem,d186,0.061335371875000017
HU,HU,heatResidental,dem,d186,0.2702484152916666
IE,IE,heatResidental,dem,d186,0.1630351124166667
IT,IT,heatResidental,dem,d186,0.23036233241666668
LU,LU,heatResidental,dem,d186,0.038748830875
NL,NL,heatResidental,dem,d186,0.7716920290416666
NO,NO,heatResidental,dem,d186,0.2083870597916666
PL,PL,heatResidental,dem,d186,1.0651168144583336
PT,PT,heatResidental,dem,d186,0.08524805366666666
RO,RO,heatResidental,dem,d186,0.15959858066666668
SE,SE,heatResidental,dem,d186,1.1060566060416666
SI,SI,heatResidental,dem,d186,0.06423456229166664
SK,SK,heatResidental,dem,d186,0.050049248125
UK,UK,heatResidental,dem,d186,1.8070662223333331
EE,EE,heatResidental,dem,d186,0.06766861087499997
LT,LT,heatResidental,dem,d186,0.09731024420833334
LV,LV,heatResidental,dem,d186,0.0712828195416667
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d186,0.114406184875
TR,TR,heatResidental,dem,d186,0.8928836362083331
AT,AT,heatResidental,dem,d187,0.3336318161666667
BE,BE,heatResidental,dem,d187,0.3549648923750001
BG,BG,heatResidental,dem,d187,0.10290613425
CH,CH,heatResidental,dem,d187,0.1753796804166667
CZ,CZ,heatResidental,dem,d187,0.30296869670833343
DK,DK,heatResidental,dem,d187,0.36904197124999993
ES,ES,heatResidental,dem,d187,1.2538231409583334
FI,FI,heatResidental,dem,d187,1.236697816083334
FR,FR,heatResidental,dem,d187,1.482068572125
GR,GR,heatResidental,dem,d187,0.1753212067083334
HR,HR,heatResidental,dem,d187,0.061335371875000017
HU,HU,heatResidental,dem,d187,0.2702496479583333
IE,IE,heatResidental,dem,d187,0.16334197475000004
IT,IT,heatResidental,dem,d187,0.23036233241666668
LU,LU,heatResidental,dem,d187,0.038748830875
NL,NL,heatResidental,dem,d187,0.7720908970833332
NO,NO,heatResidental,dem,d187,0.2083870597916666
PL,PL,heatResidental,dem,d187,1.0651168144583336
PT,PT,heatResidental,dem,d187,0.08524805366666666
RO,RO,heatResidental,dem,d187,0.15959858066666668
SE,SE,heatResidental,dem,d187,1.1060566060416666
SI,SI,heatResidental,dem,d187,0.06423456229166664
SK,SK,heatResidental,dem,d187,0.050049248125
UK,UK,heatResidental,dem,d187,1.8099496137499997
EE,EE,heatResidental,dem,d187,0.0676706688333333
LT,LT,heatResidental,dem,d187,0.09731238758333333
LV,LV,heatResidental,dem,d187,0.07128548758333335
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d187,0.114406184875
TR,TR,heatResidental,dem,d187,0.8928836362083331
AT,AT,heatResidental,dem,d188,0.3336318161666667
BE,BE,heatResidental,dem,d188,0.3549648923750001
BG,BG,heatResidental,dem,d188,0.10290613425
CH,CH,heatResidental,dem,d188,0.1753796804166667
CZ,CZ,heatResidental,dem,d188,0.30296869670833343
DK,DK,heatResidental,dem,d188,0.36904197124999993
ES,ES,heatResidental,dem,d188,1.253782478125
FI,FI,heatResidental,dem,d188,1.236697816083334
FR,FR,heatResidental,dem,d188,1.4820756496666665
GR,GR,heatResidental,dem,d188,0.1753212067083334
HR,HR,heatResidental,dem,d188,0.061335371875000017
HU,HU,heatResidental,dem,d188,0.27024956395833327
IE,IE,heatResidental,dem,d188,0.16146424820833336
IT,IT,heatResidental,dem,d188,0.23036233241666668
LU,LU,heatResidental,dem,d188,0.038748830875
NL,NL,heatResidental,dem,d188,0.7728846459166666
NO,NO,heatResidental,dem,d188,0.2083870597916666
PL,PL,heatResidental,dem,d188,1.0651168144583336
PT,PT,heatResidental,dem,d188,0.08524805366666666
RO,RO,heatResidental,dem,d188,0.15959858066666668
SE,SE,heatResidental,dem,d188,1.1060566060416666
SI,SI,heatResidental,dem,d188,0.06423456229166664
SK,SK,heatResidental,dem,d188,0.050049248125
UK,UK,heatResidental,dem,d188,1.7923058048333333
EE,EE,heatResidental,dem,d188,0.06766804574999997
LT,LT,heatResidental,dem,d188,0.09730965554166666
LV,LV,heatResidental,dem,d188,0.07128208679166669
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d188,0.114406184875
TR,TR,heatResidental,dem,d188,0.8928836362083331
AT,AT,heatResidental,dem,d189,0.3336318161666667
BE,BE,heatResidental,dem,d189,0.3549648923750001
BG,BG,heatResidental,dem,d189,0.10290613425
CH,CH,heatResidental,dem,d189,0.1753796804166667
CZ,CZ,heatResidental,dem,d189,0.30296869670833343
DK,DK,heatResidental,dem,d189,0.36904095058333325
ES,ES,heatResidental,dem,d189,1.2538344368749998
FI,FI,heatResidental,dem,d189,1.236697816083334
FR,FR,heatResidental,dem,d189,1.482054509375
GR,GR,heatResidental,dem,d189,0.1753212067083334
HR,HR,heatResidental,dem,d189,0.061335371875000017
HU,HU,heatResidental,dem,d189,0.2702493007916666
IE,IE,heatResidental,dem,d189,0.16282248754166667
IT,IT,heatResidental,dem,d189,0.23036233241666668
LU,LU,heatResidental,dem,d189,0.038748830875
NL,NL,heatResidental,dem,d189,0.7728292604583333
NO,NO,heatResidental,dem,d189,0.2083870597916666
PL,PL,heatResidental,dem,d189,1.0651168144583336
PT,PT,heatResidental,dem,d189,0.08524805366666666
RO,RO,heatResidental,dem,d189,0.15959858066666668
SE,SE,heatResidental,dem,d189,1.1060566060416666
SI,SI,heatResidental,dem,d189,0.06423456229166664
SK,SK,heatResidental,dem,d189,0.050049248125
UK,UK,heatResidental,dem,d189,1.8050683210833334
EE,EE,heatResidental,dem,d189,0.06767139754166664
LT,LT,heatResidental,dem,d189,0.0973131465
LV,LV,heatResidental,dem,d189,0.07128643237500003
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d189,0.114406184875
TR,TR,heatResidental,dem,d189,0.8928836362083331
AT,AT,heatResidental,dem,d190,0.3336318161666667
BE,BE,heatResidental,dem,d190,0.3549648923750001
BG,BG,heatResidental,dem,d190,0.10290613425
CH,CH,heatResidental,dem,d190,0.1753796804166667
CZ,CZ,heatResidental,dem,d190,0.30296869670833343
DK,DK,heatResidental,dem,d190,0.36904189362499995
ES,ES,heatResidental,dem,d190,1.2538236954583333
FI,FI,heatResidental,dem,d190,1.236697816083334
FR,FR,heatResidental,dem,d190,1.4820768468749999
GR,GR,heatResidental,dem,d190,0.1753212067083334
HR,HR,heatResidental,dem,d190,0.061335371875000017
HU,HU,heatResidental,dem,d190,0.2702492225833333
IE,IE,heatResidental,dem,d190,0.1572187136666667
IT,IT,heatResidental,dem,d190,0.23036233241666668
LU,LU,heatResidental,dem,d190,0.038748830875
NL,NL,heatResidental,dem,d190,0.7728846459166666
NO,NO,heatResidental,dem,d190,0.2083870597916666
PL,PL,heatResidental,dem,d190,1.0651168144583336
PT,PT,heatResidental,dem,d190,0.08524805366666666
RO,RO,heatResidental,dem,d190,0.15959858066666668
SE,SE,heatResidental,dem,d190,1.1060566060416666
SI,SI,heatResidental,dem,d190,0.06423456229166664
SK,SK,heatResidental,dem,d190,0.050049248125
UK,UK,heatResidental,dem,d190,1.7524132001666664
EE,EE,heatResidental,dem,d190,0.06767070462499998
LT,LT,heatResidental,dem,d190,0.09731242479166664
LV,LV,heatResidental,dem,d190,0.07128553395833336
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d190,0.114406184875
TR,TR,heatResidental,dem,d190,0.8928836362083331
AT,AT,heatResidental,dem,d191,0.3336318161666667
BE,BE,heatResidental,dem,d191,0.3549648923750001
BG,BG,heatResidental,dem,d191,0.10290613425
CH,CH,heatResidental,dem,d191,0.1753796804166667
CZ,CZ,heatResidental,dem,d191,0.30296869670833343
DK,DK,heatResidental,dem,d191,0.368227093875
ES,ES,heatResidental,dem,d191,1.2537914560416668
FI,FI,heatResidental,dem,d191,1.236697816083334
FR,FR,heatResidental,dem,d191,1.4820442029999998
GR,GR,heatResidental,dem,d191,0.17501148854166673
HR,HR,heatResidental,dem,d191,0.061335371875000017
HU,HU,heatResidental,dem,d191,0.270247618125
IE,IE,heatResidental,dem,d191,0.154789580625
IT,IT,heatResidental,dem,d191,0.23036233241666668
LU,LU,heatResidental,dem,d191,0.038748830875
NL,NL,heatResidental,dem,d191,0.7721963183749999
NO,NO,heatResidental,dem,d191,0.2083870597916666
PL,PL,heatResidental,dem,d191,1.0651168144583336
PT,PT,heatResidental,dem,d191,0.08524805366666666
RO,RO,heatResidental,dem,d191,0.15959858066666668
SE,SE,heatResidental,dem,d191,1.1060566060416666
SI,SI,heatResidental,dem,d191,0.06423456229166664
SK,SK,heatResidental,dem,d191,0.050049248125
UK,UK,heatResidental,dem,d191,1.7295881727916662
EE,EE,heatResidental,dem,d191,0.06766862487499997
LT,LT,heatResidental,dem,d191,0.09731025870833332
LV,LV,heatResidental,dem,d191,0.07128283758333336
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d191,0.114406184875
TR,TR,heatResidental,dem,d191,0.891388231583333
AT,AT,heatResidental,dem,d192,0.3336318161666667
BE,BE,heatResidental,dem,d192,0.3549648923750001
BG,BG,heatResidental,dem,d192,0.10290613425
CH,CH,heatResidental,dem,d192,0.1753796804166667
CZ,CZ,heatResidental,dem,d192,0.30296869670833343
DK,DK,heatResidental,dem,d192,0.36904067233333326
ES,ES,heatResidental,dem,d192,1.2538114195
FI,FI,heatResidental,dem,d192,1.236697816083334
FR,FR,heatResidental,dem,d192,1.4820690102916672
GR,GR,heatResidental,dem,d192,0.1753212067083334
HR,HR,heatResidental,dem,d192,0.061335371875000017
HU,HU,heatResidental,dem,d192,0.27024951262499997
IE,IE,heatResidental,dem,d192,0.1603792565
IT,IT,heatResidental,dem,d192,0.23036233241666668
LU,LU,heatResidental,dem,d192,0.038748830875
NL,NL,heatResidental,dem,d192,0.7715149179166666
NO,NO,heatResidental,dem,d192,0.2083870597916666
PL,PL,heatResidental,dem,d192,1.0651168144583336
PT,PT,heatResidental,dem,d192,0.08524805366666666
RO,RO,heatResidental,dem,d192,0.15959858066666668
SE,SE,heatResidental,dem,d192,1.1060566060416666
SI,SI,heatResidental,dem,d192,0.06423456229166664
SK,SK,heatResidental,dem,d192,0.050049248125
UK,UK,heatResidental,dem,d192,1.7821108240833334
EE,EE,heatResidental,dem,d192,0.06766991266666664
LT,LT,heatResidental,dem,d192,0.09731160004166667
LV,LV,heatResidental,dem,d192,0.07128450729166669
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d192,0.114406184875
TR,TR,heatResidental,dem,d192,0.8928836362083331
AT,AT,heatResidental,dem,d193,0.3336318161666667
BE,BE,heatResidental,dem,d193,0.3549648923750001
BG,BG,heatResidental,dem,d193,0.10290613425
CH,CH,heatResidental,dem,d193,0.1753796804166667
CZ,CZ,heatResidental,dem,d193,0.30296869670833343
DK,DK,heatResidental,dem,d193,0.36904192583333323
ES,ES,heatResidental,dem,d193,1.2538884133333332
FI,FI,heatResidental,dem,d193,1.236697816083334
FR,FR,heatResidental,dem,d193,1.482105768166667
GR,GR,heatResidental,dem,d193,0.1753212067083334
HR,HR,heatResidental,dem,d193,0.061335371875000017
HU,HU,heatResidental,dem,d193,0.27024824691666666
IE,IE,heatResidental,dem,d193,0.16294550145833336
IT,IT,heatResidental,dem,d193,0.23036233241666668
LU,LU,heatResidental,dem,d193,0.038748830875
NL,NL,heatResidental,dem,d193,0.7725969621249998
NO,NO,heatResidental,dem,d193,0.2083870597916666
PL,PL,heatResidental,dem,d193,1.0651168144583336
PT,PT,heatResidental,dem,d193,0.08524805366666666
RO,RO,heatResidental,dem,d193,0.15959858066666668
SE,SE,heatResidental,dem,d193,1.1060566060416666
SI,SI,heatResidental,dem,d193,0.06423456229166664
SK,SK,heatResidental,dem,d193,0.050049248125
UK,UK,heatResidental,dem,d193,1.8062242055416666
EE,EE,heatResidental,dem,d193,0.06767487949999997
LT,LT,heatResidental,dem,d193,0.09731677304166668
LV,LV,heatResidental,dem,d193,0.07129094666666669
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d193,0.114406184875
TR,TR,heatResidental,dem,d193,0.8928836362083331
AT,AT,heatResidental,dem,d194,0.3336318161666667
BE,BE,heatResidental,dem,d194,0.3549648923750001
BG,BG,heatResidental,dem,d194,0.10290613425
CH,CH,heatResidental,dem,d194,0.1753796804166667
CZ,CZ,heatResidental,dem,d194,0.30296869670833343
DK,DK,heatResidental,dem,d194,0.36904197124999993
ES,ES,heatResidental,dem,d194,1.2537561242916666
FI,FI,heatResidental,dem,d194,1.236697816083334
FR,FR,heatResidental,dem,d194,1.4820856374166669
GR,GR,heatResidental,dem,d194,0.1753212067083334
HR,HR,heatResidental,dem,d194,0.061335371875000017
HU,HU,heatResidental,dem,d194,0.2702475340833333
IE,IE,heatResidental,dem,d194,0.156596859375
IT,IT,heatResidental,dem,d194,0.23036233241666668
LU,LU,heatResidental,dem,d194,0.038748830875
NL,NL,heatResidental,dem,d194,0.7726265319583332
NO,NO,heatResidental,dem,d194,0.2083870597916666
PL,PL,heatResidental,dem,d194,1.0651168144583336
PT,PT,heatResidental,dem,d194,0.08524805366666666
RO,RO,heatResidental,dem,d194,0.15959858066666668
SE,SE,heatResidental,dem,d194,1.1060566060416666
SI,SI,heatResidental,dem,d194,0.06423456229166664
SK,SK,heatResidental,dem,d194,0.050049248125
UK,UK,heatResidental,dem,d194,1.7465700287916663
EE,EE,heatResidental,dem,d194,0.06766634566666663
LT,LT,heatResidental,dem,d194,0.09730788487499999
LV,LV,heatResidental,dem,d194,0.07127988262500003
NONEU_Balkan,NONEU_Balkan,heatResidental,dem,d194,0.114406184875
TR,TR,heatResidental,dem,d194,0.8928836362083331
AT,AT,heatResidental,dem,d195,0.3336318161666667
BE,BE,heatResidental,dem,d195,0.3549648923750001
BG,BG,heatResidental,dem,d195,0.10290613425
CH,CH,heatResidental,dem,d195,0.1753796804166667
CZ,CZ,heatResidental,dem,d195,0.30296869670833343
DK,DK,heatResidental,dem,d195,0.36902668574999997
ES,ES,heatResidental,dem,d195,1.253841664
FI,FI,heatResidental,dem,d195,1.236697816083334
FR,FR,heatResidental,dem,d195,1.482047529291667
GR,GR,heatResidental,dem,d195,0.1753212067083334
HR,HR,heatResidental,dem,d195,0.061335371875000017
HU,HU,heatResidental,dem,d195,0.27024950970833334
IE,IE,heatResidental,dem,d195,0.15932515775000003
IT,IT,heatResidental,dem,d195,0.23036233241666668
LU,LU,heatResidental,dem,d195,0.038748830875
NL,NL,heatResidental,dem,d195,0.7714107842916665
NO,NO,heatResidental,dem,d195,0.2083870597916666
PL,PL,heatResidental,dem,d195,1.0651168144583336
PT,PT,heatResidental,dem,d195,0.08524805366666666
RO,RO,heatResidental,dem,d195,0.15959858066666668
SE,SE,heatResidental,dem,d195,1.1060566060416666
