technology_1,region_1,region_2,parameter,timestep_2,value
pumpedHydro,DE,DE23,stInflow,d189,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d189,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d189,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d189,0.131992313
pumpedHydro,DE,DE13,stInflow,d189,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d189,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d190,0.042265624
pumpedHydro,DE,DEA5,stInflow,d190,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d190,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d190,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d190,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d190,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d190,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d190,0.077229545
pumpedHydro,DE,DE23,stInflow,d190,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d190,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d190,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d190,0.131992313
pumpedHydro,DE,DE13,stInflow,d190,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d190,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d191,0.042265624
pumpedHydro,DE,DEA5,stInflow,d191,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d191,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d191,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d191,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d191,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d191,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d191,0.077229545
pumpedHydro,DE,DE23,stInflow,d191,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d191,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d191,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d191,0.131992313
pumpedHydro,DE,DE13,stInflow,d191,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d191,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d192,0.042265624
pumpedHydro,DE,DEA5,stInflow,d192,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d192,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d192,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d192,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d192,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d192,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d192,0.077229545
pumpedHydro,DE,DE23,stInflow,d192,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d192,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d192,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d192,0.131992313
pumpedHydro,DE,DE13,stInflow,d192,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d192,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d193,0.042265624
pumpedHydro,DE,DEA5,stInflow,d193,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d193,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d193,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d193,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d193,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d193,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d193,0.077229545
pumpedHydro,DE,DE23,stInflow,d193,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d193,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d193,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d193,0.131992313
pumpedHydro,DE,DE13,stInflow,d193,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d193,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d194,0.042265624
pumpedHydro,DE,DEA5,stInflow,d194,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d194,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d194,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d194,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d194,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d194,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d194,0.077229545
pumpedHydro,DE,DE23,stInflow,d194,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d194,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d194,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d194,0.131992313
pumpedHydro,DE,DE13,stInflow,d194,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d194,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d195,0.042265624
pumpedHydro,DE,DEA5,stInflow,d195,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d195,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d195,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d195,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d195,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d195,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d195,0.077229545
pumpedHydro,DE,DE23,stInflow,d195,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d195,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d195,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d195,0.131992313
pumpedHydro,DE,DE13,stInflow,d195,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d195,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d196,0.042265624
pumpedHydro,DE,DEA5,stInflow,d196,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d196,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d196,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d196,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d196,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d196,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d196,0.077229545
pumpedHydro,DE,DE23,stInflow,d196,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d196,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d196,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d196,0.131992313
pumpedHydro,DE,DE13,stInflow,d196,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d196,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d197,0.042265624
pumpedHydro,DE,DEA5,stInflow,d197,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d197,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d197,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d197,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d197,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d197,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d197,0.077229545
pumpedHydro,DE,DE23,stInflow,d197,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d197,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d197,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d197,0.131992313
pumpedHydro,DE,DE13,stInflow,d197,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d197,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d198,0.042265624
pumpedHydro,DE,DEA5,stInflow,d198,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d198,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d198,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d198,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d198,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d198,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d198,0.077229545
pumpedHydro,DE,DE23,stInflow,d198,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d198,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d198,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d198,0.131992313
pumpedHydro,DE,DE13,stInflow,d198,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d198,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d199,0.042265624
pumpedHydro,DE,DEA5,stInflow,d199,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d199,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d199,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d199,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d199,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d199,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d199,0.077229545
pumpedHydro,DE,DE23,stInflow,d199,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d199,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d199,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d199,0.131992313
pumpedHydro,DE,DE13,stInflow,d199,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d199,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d200,0.042265624
pumpedHydro,DE,DEA5,stInflow,d200,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d200,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d200,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d200,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d200,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d200,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d200,0.077229545
pumpedHydro,DE,DE23,stInflow,d200,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d200,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d200,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d200,0.131992313
pumpedHydro,DE,DE13,stInflow,d200,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d200,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d201,0.042265624
pumpedHydro,DE,DEA5,stInflow,d201,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d201,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d201,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d201,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d201,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d201,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d201,0.077229545
pumpedHydro,DE,DE23,stInflow,d201,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d201,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d201,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d201,0.131992313
pumpedHydro,DE,DE13,stInflow,d201,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d201,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d202,0.042265624
pumpedHydro,DE,DEA5,stInflow,d202,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d202,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d202,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d202,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d202,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d202,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d202,0.077229545
pumpedHydro,DE,DE23,stInflow,d202,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d202,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d202,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d202,0.131992313
pumpedHydro,DE,DE13,stInflow,d202,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d202,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d203,0.042265624
pumpedHydro,DE,DEA5,stInflow,d203,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d203,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d203,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d203,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d203,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d203,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d203,0.077229545
pumpedHydro,DE,DE23,stInflow,d203,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d203,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d203,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d203,0.131992313
pumpedHydro,DE,DE13,stInflow,d203,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d203,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d204,0.042265624
pumpedHydro,DE,DEA5,stInflow,d204,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d204,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d204,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d204,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d204,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d204,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d204,0.077229545
pumpedHydro,DE,DE23,stInflow,d204,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d204,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d204,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d204,0.131992313
pumpedHydro,DE,DE13,stInflow,d204,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d204,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d205,0.042265624
pumpedHydro,DE,DEA5,stInflow,d205,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d205,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d205,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d205,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d205,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d205,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d205,0.077229545
pumpedHydro,DE,DE23,stInflow,d205,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d205,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d205,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d205,0.131992313
pumpedHydro,DE,DE13,stInflow,d205,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d205,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d206,0.042265624
pumpedHydro,DE,DEA5,stInflow,d206,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d206,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d206,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d206,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d206,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d206,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d206,0.077229545
pumpedHydro,DE,DE23,stInflow,d206,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d206,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d206,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d206,0.131992313
pumpedHydro,DE,DE13,stInflow,d206,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d206,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d207,0.042265624
pumpedHydro,DE,DEA5,stInflow,d207,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d207,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d207,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d207,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d207,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d207,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d207,0.077229545
pumpedHydro,DE,DE23,stInflow,d207,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d207,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d207,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d207,0.131992313
pumpedHydro,DE,DE13,stInflow,d207,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d207,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d208,0.042265624
pumpedHydro,DE,DEA5,stInflow,d208,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d208,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d208,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d208,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d208,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d208,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d208,0.077229545
pumpedHydro,DE,DE23,stInflow,d208,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d208,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d208,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d208,0.131992313
pumpedHydro,DE,DE13,stInflow,d208,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d208,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d209,0.042265624
pumpedHydro,DE,DEA5,stInflow,d209,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d209,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d209,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d209,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d209,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d209,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d209,0.077229545
pumpedHydro,DE,DE23,stInflow,d209,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d209,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d209,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d209,0.131992313
pumpedHydro,DE,DE13,stInflow,d209,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d209,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d210,0.042265624
pumpedHydro,DE,DEA5,stInflow,d210,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d210,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d210,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d210,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d210,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d210,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d210,0.077229545
pumpedHydro,DE,DE23,stInflow,d210,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d210,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d210,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d210,0.131992313
pumpedHydro,DE,DE13,stInflow,d210,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d210,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d211,0.042265624
pumpedHydro,DE,DEA5,stInflow,d211,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d211,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d211,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d211,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d211,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d211,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d211,0.077229545
pumpedHydro,DE,DE23,stInflow,d211,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d211,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d211,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d211,0.131992313
pumpedHydro,DE,DE13,stInflow,d211,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d211,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d212,0.042265624
pumpedHydro,DE,DEA5,stInflow,d212,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d212,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d212,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d212,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d212,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d212,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d212,0.077229545
pumpedHydro,DE,DE23,stInflow,d212,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d212,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d212,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d212,0.131992313
pumpedHydro,DE,DE13,stInflow,d212,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d212,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d213,0.042265624
pumpedHydro,DE,DEA5,stInflow,d213,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d213,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d213,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d213,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d213,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d213,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d213,0.077229545
pumpedHydro,DE,DE23,stInflow,d213,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d213,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d213,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d213,0.131992313
pumpedHydro,DE,DE13,stInflow,d213,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d213,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d214,0.042265624
pumpedHydro,DE,DEA5,stInflow,d214,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d214,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d214,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d214,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d214,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d214,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d214,0.077229545
pumpedHydro,DE,DE23,stInflow,d214,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d214,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d214,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d214,0.131992313
pumpedHydro,DE,DE13,stInflow,d214,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d214,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d215,0.042265624
pumpedHydro,DE,DEA5,stInflow,d215,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d215,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d215,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d215,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d215,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d215,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d215,0.077229545
pumpedHydro,DE,DE23,stInflow,d215,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d215,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d215,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d215,0.131992313
pumpedHydro,DE,DE13,stInflow,d215,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d215,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d216,0.042265624
pumpedHydro,DE,DEA5,stInflow,d216,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d216,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d216,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d216,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d216,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d216,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d216,0.077229545
pumpedHydro,DE,DE23,stInflow,d216,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d216,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d216,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d216,0.131992313
pumpedHydro,DE,DE13,stInflow,d216,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d216,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d217,0.042265624
pumpedHydro,DE,DEA5,stInflow,d217,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d217,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d217,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d217,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d217,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d217,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d217,0.077229545
pumpedHydro,DE,DE23,stInflow,d217,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d217,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d217,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d217,0.131992313
pumpedHydro,DE,DE13,stInflow,d217,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d217,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d218,0.042265624
pumpedHydro,DE,DEA5,stInflow,d218,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d218,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d218,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d218,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d218,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d218,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d218,0.077229545
pumpedHydro,DE,DE23,stInflow,d218,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d218,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d218,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d218,0.131992313
pumpedHydro,DE,DE13,stInflow,d218,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d218,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d219,0.042265624
pumpedHydro,DE,DEA5,stInflow,d219,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d219,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d219,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d219,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d219,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d219,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d219,0.077229545
pumpedHydro,DE,DE23,stInflow,d219,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d219,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d219,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d219,0.131992313
pumpedHydro,DE,DE13,stInflow,d219,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d219,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d220,0.042265624
pumpedHydro,DE,DEA5,stInflow,d220,0.1797342139999999
pumpedHydro,DE,DED2,stInflow,d220,0.11092971000000001
pumpedHydro,DE,DED4,stInflow,d220,0.5644777649999999
pumpedHydro,DE,DEF0,stInflow,d220,0.07498286699999995
pumpedHydro,DE,DEG0,stInflow,d220,1.7566211039999997
pumpedHydro,DE,DEB2,stInflow,d220,0.6494302639999998
pumpedHydro,DE,DE21,stInflow,d220,0.077229545
pumpedHydro,DE,DE23,stInflow,d220,0.05616694199999996
pumpedHydro,DE,DE26,stInflow,d220,0.16119912299999994
pumpedHydro,DE,DE73,stInflow,d220,0.6123600830000003
pumpedHydro,DE,DE91,stInflow,d220,0.131992313
pumpedHydro,DE,DE13,stInflow,d220,1.4590767299999998
pumpedHydro,DE,DE14,stInflow,d220,0.07863371800000003
pumpedHydro,DE,DE12,stInflow,d221,0.042265624
