carrier_1,region_2,parameter,timestep_2,value
mobility,DE11,dem,d335,0.6163377822083332
mobility,DE11,dem,d336,0.6163377822083332
mobility,DE11,dem,d337,0.6163377822083332
mobility,DE11,dem,d338,0.6163377822083332
mobility,DE11,dem,d339,0.6163377822083332
mobility,DE11,dem,d340,0.6163377822083332
mobility,DE11,dem,d341,0.6163377822083332
mobility,DE11,dem,d342,0.6163377822083332
mobility,DE11,dem,d343,0.6163377822083332
mobility,DE11,dem,d344,0.6163377822083332
mobility,DE11,dem,d345,0.6163377822083332
mobility,DE11,dem,d346,0.6163377822083332
mobility,DE11,dem,d347,0.6163377822083332
mobility,DE11,dem,d348,0.6163377822083332
mobility,DE11,dem,d349,0.6163377822083332
mobility,DE11,dem,d350,0.6163377822083332
mobility,DE11,dem,d351,0.6163377822083332
mobility,DE11,dem,d352,0.6163377822083332
mobility,DE11,dem,d353,0.6163377822083332
mobility,DE11,dem,d354,0.6163377822083332
mobility,DE11,dem,d355,0.6163377822083332
mobility,DE11,dem,d356,0.6163377822083332
mobility,DE11,dem,d357,0.6163377822083332
mobility,DE11,dem,d358,0.6163377822083332
mobility,DE11,dem,d359,0.6163377822083332
mobility,DE11,dem,d360,0.6163377822083332
mobility,DE11,dem,d361,0.6163377822083332
mobility,DE11,dem,d362,0.6163377822083332
mobility,DE11,dem,d363,0.6163377822083332
mobility,DE11,dem,d364,0.6163377822083332
mobility,DE11,dem,d365,0.6131932016666666
mobility,DE12,dem,d001,0.41843775962499996
mobility,DE12,dem,d002,0.41843775962499996
mobility,DE12,dem,d003,0.41843775962499996
mobility,DE12,dem,d004,0.41843775962499996
mobility,DE12,dem,d005,0.41843775962499996
mobility,DE12,dem,d006,0.41843775962499996
mobility,DE12,dem,d007,0.41843775962499996
mobility,DE12,dem,d008,0.41843775962499996
mobility,DE12,dem,d009,0.41843775962499996
mobility,DE12,dem,d010,0.41843775962499996
mobility,DE12,dem,d011,0.41843775962499996
mobility,DE12,dem,d012,0.41843775962499996
mobility,DE12,dem,d013,0.41843775962499996
mobility,DE12,dem,d014,0.41843775962499996
mobility,DE12,dem,d015,0.41843775962499996
mobility,DE12,dem,d016,0.41843775962499996
mobility,DE12,dem,d017,0.41843775962499996
mobility,DE12,dem,d018,0.41843775962499996
mobility,DE12,dem,d019,0.41843775962499996
mobility,DE12,dem,d020,0.41843775962499996
mobility,DE12,dem,d021,0.41843775962499996
mobility,DE12,dem,d022,0.41843775962499996
mobility,DE12,dem,d023,0.41843775962499996
mobility,DE12,dem,d024,0.41843775962499996
mobility,DE12,dem,d025,0.41843775962499996
mobility,DE12,dem,d026,0.41843775962499996
mobility,DE12,dem,d027,0.41843775962499996
mobility,DE12,dem,d028,0.41843775962499996
mobility,DE12,dem,d029,0.41843775962499996
mobility,DE12,dem,d030,0.41843775962499996
mobility,DE12,dem,d031,0.41843775962499996
mobility,DE12,dem,d032,0.41843775962499996
mobility,DE12,dem,d033,0.41843775962499996
mobility,DE12,dem,d034,0.41843775962499996
mobility,DE12,dem,d035,0.41843775962499996
mobility,DE12,dem,d036,0.41843775962499996
mobility,DE12,dem,d037,0.41843775962499996
mobility,DE12,dem,d038,0.41843775962499996
mobility,DE12,dem,d039,0.41843775962499996
mobility,DE12,dem,d040,0.41843775962499996
mobility,DE12,dem,d041,0.41843775962499996
mobility,DE12,dem,d042,0.41843775962499996
mobility,DE12,dem,d043,0.41843775962499996
mobility,DE12,dem,d044,0.41843775962499996
mobility,DE12,dem,d045,0.41843775962499996
mobility,DE12,dem,d046,0.41843775962499996
mobility,DE12,dem,d047,0.41843775962499996
mobility,DE12,dem,d048,0.41843775962499996
mobility,DE12,dem,d049,0.41843775962499996
mobility,DE12,dem,d050,0.41843775962499996
mobility,DE12,dem,d051,0.41843775962499996
mobility,DE12,dem,d052,0.41843775962499996
mobility,DE12,dem,d053,0.41843775962499996
mobility,DE12,dem,d054,0.41843775962499996
mobility,DE12,dem,d055,0.41843775962499996
mobility,DE12,dem,d056,0.41843775962499996
mobility,DE12,dem,d057,0.41843775962499996
mobility,DE12,dem,d058,0.41843775962499996
mobility,DE12,dem,d059,0.41843775962499996
mobility,DE12,dem,d060,0.41843775962499996
mobility,DE12,dem,d061,0.41843775962499996
mobility,DE12,dem,d062,0.41843775962499996
mobility,DE12,dem,d063,0.41843775962499996
mobility,DE12,dem,d064,0.41843775962499996
