carrier_1,region_2,parameter,timestep_2,value
heatIndustry,DE11,dem,d308,2.7030572754166666
heatIndustry,DE11,dem,d309,2.7030572754166666
heatIndustry,DE11,dem,d310,2.7030572754166666
heatIndustry,DE11,dem,d311,2.7030572754166666
heatIndustry,DE11,dem,d312,2.7030572754166666
heatIndustry,DE11,dem,d313,2.7030572754166666
heatIndustry,DE11,dem,d314,2.7030572754166666
heatIndustry,DE11,dem,d315,2.7030572754166666
heatIndustry,DE11,dem,d316,2.7030572754166666
heatIndustry,DE11,dem,d317,2.7030572754166666
heatIndustry,DE11,dem,d318,2.7030572754166666
heatIndustry,DE11,dem,d319,2.7030572754166666
heatIndustry,DE11,dem,d320,2.7030572754166666
heatIndustry,DE11,dem,d321,2.7030572754166666
heatIndustry,DE11,dem,d322,2.7030572754166666
heatIndustry,DE11,dem,d323,2.7030572754166666
heatIndustry,DE11,dem,d324,2.7030572754166666
heatIndustry,DE11,dem,d325,2.7030572754166666
heatIndustry,DE11,dem,d326,2.7030572754166666
heatIndustry,DE11,dem,d327,2.7030572754166666
heatIndustry,DE11,dem,d328,2.7030572754166666
heatIndustry,DE11,dem,d329,2.7030572754166666
heatIndustry,DE11,dem,d330,2.7030572754166666
heatIndustry,DE11,dem,d331,2.7030572754166666
heatIndustry,DE11,dem,d332,2.7030572754166666
heatIndustry,DE11,dem,d333,2.7030572754166666
heatIndustry,DE11,dem,d334,2.7030572754166666
heatIndustry,DE11,dem,d335,2.7030572754166666
heatIndustry,DE11,dem,d336,2.7030572754166666
heatIndustry,DE11,dem,d337,2.7030572754166666
heatIndustry,DE11,dem,d338,2.7030572754166666
heatIndustry,DE11,dem,d339,2.7030572754166666
heatIndustry,DE11,dem,d340,2.7030572754166666
heatIndustry,DE11,dem,d341,2.7030572754166666
heatIndustry,DE11,dem,d342,2.7030572754166666
heatIndustry,DE11,dem,d343,2.7030572754166666
heatIndustry,DE11,dem,d344,2.7030572754166666
heatIndustry,DE11,dem,d345,2.7030572754166666
heatIndustry,DE11,dem,d346,2.7030572754166666
heatIndustry,DE11,dem,d347,2.7030572754166666
heatIndustry,DE11,dem,d348,2.7030572754166666
heatIndustry,DE11,dem,d349,2.7030572754166666
heatIndustry,DE11,dem,d350,2.7030572754166666
heatIndustry,DE11,dem,d351,2.7030572754166666
heatIndustry,DE11,dem,d352,2.7030572754166666
heatIndustry,DE11,dem,d353,2.7030572754166666
heatIndustry,DE11,dem,d354,2.7030572754166666
heatIndustry,DE11,dem,d355,2.7030572754166666
heatIndustry,DE11,dem,d356,2.7030572754166666
heatIndustry,DE11,dem,d357,2.7030572754166666
heatIndustry,DE11,dem,d358,2.7030572754166666
heatIndustry,DE11,dem,d359,2.7030572754166666
heatIndustry,DE11,dem,d360,2.7030572754166666
heatIndustry,DE11,dem,d361,2.7030572754166666
heatIndustry,DE11,dem,d362,2.7030572754166666
heatIndustry,DE11,dem,d363,2.7030572754166666
heatIndustry,DE11,dem,d364,2.7030572754166666
heatIndustry,DE11,dem,d365,2.7030572754166666
heatIndustry,DE12,dem,d001,1.7928174944166664
heatIndustry,DE12,dem,d002,1.7928174944166664
heatIndustry,DE12,dem,d003,1.7928174944166664
heatIndustry,DE12,dem,d004,1.7928174944166664
heatIndustry,DE12,dem,d005,1.7928174944166664
heatIndustry,DE12,dem,d006,1.7928174944166664
heatIndustry,DE12,dem,d007,1.7928174944166664
