technology_1,region_1,parameter,timestep_2,value
ror,EE,avaConv,d013,0.27643942
ror,LT,avaConv,d013,0.27643942
ror,LV,avaConv,d013,0.26846163
ror,NONEU_Balkan,avaConv,d013,0.4084456239999999
ror,TR,avaConv,d013,0.34131890000000004
ror,AT,avaConv,d014,0.43298654
ror,BE,avaConv,d014,0.3356251400000001
ror,BG,avaConv,d014,0.2387741099999999
ror,CH,avaConv,d014,0.3558333333333333
ror,CZ,avaConv,d014,0.37443734
ror,DK,avaConv,d014,0.4652395299999999
ror,ES,avaConv,d014,0.30982808999999994
ror,FI,avaConv,d014,0.6724409300000004
ror,FR,avaConv,d014,0.4658809500000001
ror,GR,avaConv,d014,0.34131890000000004
ror,HR,avaConv,d014,0.5652549600000002
ror,HU,avaConv,d014,0.7125275299999996
ror,IE,avaConv,d014,0.5629476400000003
ror,IT,avaConv,d014,0.2775180600000002
ror,LU,avaConv,d014,0.23216031
ror,NL,avaConv,d014,0.3356251400000001
ror,NO,avaConv,d014,0.7762500000000001
ror,PL,avaConv,d014,0.2301171499999999
ror,PT,avaConv,d014,0.50313386
ror,RO,avaConv,d014,0.22581298999999996
ror,SE,avaConv,d014,0.6854166666666667
ror,SI,avaConv,d014,0.36218609999999996
ror,SK,avaConv,d014,0.2937945600000001
ror,UK,avaConv,d014,0.2726844499999999
ror,EE,avaConv,d014,0.27643942
ror,LT,avaConv,d014,0.27643942
ror,LV,avaConv,d014,0.26846163
ror,NONEU_Balkan,avaConv,d014,0.4084456239999999
ror,TR,avaConv,d014,0.34131890000000004
ror,AT,avaConv,d015,0.43298654
ror,BE,avaConv,d015,0.3356251400000001
ror,BG,avaConv,d015,0.2387741099999999
ror,CH,avaConv,d015,0.36208333333333326
ror,CZ,avaConv,d015,0.37443734
ror,DK,avaConv,d015,0.4652395299999999
ror,ES,avaConv,d015,0.30982808999999994
ror,FI,avaConv,d015,0.6724409300000004
ror,FR,avaConv,d015,0.4658809500000001
ror,GR,avaConv,d015,0.34131890000000004
ror,HR,avaConv,d015,0.5652549600000002
ror,HU,avaConv,d015,0.7125275299999996
ror,IE,avaConv,d015,0.5629476400000003
ror,IT,avaConv,d015,0.2775180600000002
ror,LU,avaConv,d015,0.23216031
ror,NL,avaConv,d015,0.3356251400000001
ror,NO,avaConv,d015,0.7824999999999999
ror,PL,avaConv,d015,0.2301171499999999
ror,PT,avaConv,d015,0.50313386
ror,RO,avaConv,d015,0.22581298999999996
ror,SE,avaConv,d015,0.6712500000000001
ror,SI,avaConv,d015,0.36218609999999996
ror,SK,avaConv,d015,0.2937945600000001
ror,UK,avaConv,d015,0.2726844499999999
ror,EE,avaConv,d015,0.27643942
ror,LT,avaConv,d015,0.27643942
ror,LV,avaConv,d015,0.26846163
ror,NONEU_Balkan,avaConv,d015,0.4084456239999999
ror,TR,avaConv,d015,0.34131890000000004
ror,AT,avaConv,d016,0.43298654
ror,BE,avaConv,d016,0.3356251400000001
ror,BG,avaConv,d016,0.2387741099999999
ror,CH,avaConv,d016,0.36208333333333326
ror,CZ,avaConv,d016,0.37443734
ror,DK,avaConv,d016,0.4652395299999999
