region_1,region_2,carrier_1,parameter,timestep_2,value
NL,NL,heatIndustry,dem,d219,16.310901520750004
NO,NO,heatIndustry,dem,d219,5.6464878819583335
PL,PL,heatIndustry,dem,d219,12.262846131916668
PT,PT,heatIndustry,dem,d219,3.6853219683333336
RO,RO,heatIndustry,dem,d219,7.657426245041667
SE,SE,heatIndustry,dem,d219,7.676011572291666
SI,SI,heatIndustry,dem,d219,1.1152382432083334
SK,SK,heatIndustry,dem,d219,4.3526815404166666
UK,UK,heatIndustry,dem,d219,21.684957144625
EE,EE,heatIndustry,dem,d219,0.4168376703333334
LT,LT,heatIndustry,dem,d219,1.2825572787083332
LV,LV,heatIndustry,dem,d219,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d219,3.169501784791666
TR,TR,heatIndustry,dem,d219,26.701501494375005
AT,AT,heatIndustry,dem,d220,7.6144048375
BE,BE,heatIndustry,dem,d220,9.749988195916666
BG,BG,heatIndustry,dem,d220,3.183546949125
CH,CH,heatIndustry,dem,d220,1.6046021886666668
CZ,CZ,heatIndustry,dem,d220,6.098086714000001
DK,DK,heatIndustry,dem,d220,1.7574205461666665
ES,ES,heatIndustry,dem,d220,20.458901903041667
FI,FI,heatIndustry,dem,d220,5.79666590075
FR,FR,heatIndustry,dem,d220,24.953763005624996
GR,GR,heatIndustry,dem,d220,3.5878732259583326
HR,HR,heatIndustry,dem,d220,1.0597626448750002
HU,HU,heatIndustry,dem,d220,4.357657667708334
IE,IE,heatIndustry,dem,d220,2.007024608416667
IT,IT,heatIndustry,dem,d220,21.077834766874997
LU,LU,heatIndustry,dem,d220,0.7044560724583335
NL,NL,heatIndustry,dem,d220,16.310901520750004
NO,NO,heatIndustry,dem,d220,5.6464878819583335
PL,PL,heatIndustry,dem,d220,12.262846131916668
PT,PT,heatIndustry,dem,d220,3.6853219683333336
RO,RO,heatIndustry,dem,d220,7.657426245041667
SE,SE,heatIndustry,dem,d220,7.676011572291666
SI,SI,heatIndustry,dem,d220,1.1152382432083334
SK,SK,heatIndustry,dem,d220,4.3526815404166666
UK,UK,heatIndustry,dem,d220,21.684957144625
EE,EE,heatIndustry,dem,d220,0.4168376703333334
LT,LT,heatIndustry,dem,d220,1.2825572787083332
LV,LV,heatIndustry,dem,d220,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d220,3.169501784791666
TR,TR,heatIndustry,dem,d220,26.701501494375005
AT,AT,heatIndustry,dem,d221,7.6144048375
BE,BE,heatIndustry,dem,d221,9.749988195916666
BG,BG,heatIndustry,dem,d221,3.183546949125
CH,CH,heatIndustry,dem,d221,1.6046021886666668
CZ,CZ,heatIndustry,dem,d221,6.098086714000001
DK,DK,heatIndustry,dem,d221,1.7574205461666665
ES,ES,heatIndustry,dem,d221,20.458901903041667
FI,FI,heatIndustry,dem,d221,5.79666590075
FR,FR,heatIndustry,dem,d221,24.953763005624996
GR,GR,heatIndustry,dem,d221,3.5878732259583326
HR,HR,heatIndustry,dem,d221,1.0597626448750002
HU,HU,heatIndustry,dem,d221,4.357657667708334
IE,IE,heatIndustry,dem,d221,2.007024608416667
IT,IT,heatIndustry,dem,d221,21.077834766874997
LU,LU,heatIndustry,dem,d221,0.7044560724583335
NL,NL,heatIndustry,dem,d221,16.310901520750004
NO,NO,heatIndustry,dem,d221,5.6464878819583335
PL,PL,heatIndustry,dem,d221,12.262846131916668
PT,PT,heatIndustry,dem,d221,3.6853219683333336
RO,RO,heatIndustry,dem,d221,7.657426245041667
SE,SE,heatIndustry,dem,d221,7.676011572291666
SI,SI,heatIndustry,dem,d221,1.1152382432083334
SK,SK,heatIndustry,dem,d221,4.3526815404166666
UK,UK,heatIndustry,dem,d221,21.684957144625
EE,EE,heatIndustry,dem,d221,0.4168376703333334
LT,LT,heatIndustry,dem,d221,1.2825572787083332
LV,LV,heatIndustry,dem,d221,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d221,3.169501784791666
TR,TR,heatIndustry,dem,d221,26.701501494375005
AT,AT,heatIndustry,dem,d222,7.6144048375
BE,BE,heatIndustry,dem,d222,9.749988195916666
BG,BG,heatIndustry,dem,d222,3.183546949125
CH,CH,heatIndustry,dem,d222,1.6046021886666668
CZ,CZ,heatIndustry,dem,d222,6.098086714000001
DK,DK,heatIndustry,dem,d222,1.7574205461666665
ES,ES,heatIndustry,dem,d222,20.458901903041667
FI,FI,heatIndustry,dem,d222,5.79666590075
FR,FR,heatIndustry,dem,d222,24.953763005624996
GR,GR,heatIndustry,dem,d222,3.5878732259583326
HR,HR,heatIndustry,dem,d222,1.0597626448750002
HU,HU,heatIndustry,dem,d222,4.357657667708334
IE,IE,heatIndustry,dem,d222,2.007024608416667
IT,IT,heatIndustry,dem,d222,21.077834766874997
LU,LU,heatIndustry,dem,d222,0.7044560724583335
NL,NL,heatIndustry,dem,d222,16.310901520750004
NO,NO,heatIndustry,dem,d222,5.6464878819583335
PL,PL,heatIndustry,dem,d222,12.262846131916668
PT,PT,heatIndustry,dem,d222,3.6853219683333336
RO,RO,heatIndustry,dem,d222,7.657426245041667
SE,SE,heatIndustry,dem,d222,7.676011572291666
SI,SI,heatIndustry,dem,d222,1.1152382432083334
SK,SK,heatIndustry,dem,d222,4.3526815404166666
UK,UK,heatIndustry,dem,d222,21.684957144625
EE,EE,heatIndustry,dem,d222,0.4168376703333334
LT,LT,heatIndustry,dem,d222,1.2825572787083332
LV,LV,heatIndustry,dem,d222,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d222,3.169501784791666
TR,TR,heatIndustry,dem,d222,26.701501494375005
AT,AT,heatIndustry,dem,d223,7.6144048375
BE,BE,heatIndustry,dem,d223,9.749988195916666
BG,BG,heatIndustry,dem,d223,3.183546949125
CH,CH,heatIndustry,dem,d223,1.6046021886666668
CZ,CZ,heatIndustry,dem,d223,6.098086714000001
DK,DK,heatIndustry,dem,d223,1.7574205461666665
ES,ES,heatIndustry,dem,d223,20.458901903041667
FI,FI,heatIndustry,dem,d223,5.79666590075
FR,FR,heatIndustry,dem,d223,24.953763005624996
GR,GR,heatIndustry,dem,d223,3.5878732259583326
HR,HR,heatIndustry,dem,d223,1.0597626448750002
HU,HU,heatIndustry,dem,d223,4.357657667708334
IE,IE,heatIndustry,dem,d223,2.007024608416667
IT,IT,heatIndustry,dem,d223,21.077834766874997
LU,LU,heatIndustry,dem,d223,0.7044560724583335
NL,NL,heatIndustry,dem,d223,16.310901520750004
NO,NO,heatIndustry,dem,d223,5.6464878819583335
PL,PL,heatIndustry,dem,d223,12.262846131916668
PT,PT,heatIndustry,dem,d223,3.6853219683333336
RO,RO,heatIndustry,dem,d223,7.657426245041667
SE,SE,heatIndustry,dem,d223,7.676011572291666
SI,SI,heatIndustry,dem,d223,1.1152382432083334
SK,SK,heatIndustry,dem,d223,4.3526815404166666
UK,UK,heatIndustry,dem,d223,21.684957144625
EE,EE,heatIndustry,dem,d223,0.4168376703333334
LT,LT,heatIndustry,dem,d223,1.2825572787083332
LV,LV,heatIndustry,dem,d223,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d223,3.169501784791666
TR,TR,heatIndustry,dem,d223,26.701501494375005
AT,AT,heatIndustry,dem,d224,7.6144048375
BE,BE,heatIndustry,dem,d224,9.749988195916666
BG,BG,heatIndustry,dem,d224,3.183546949125
CH,CH,heatIndustry,dem,d224,1.6046021886666668
CZ,CZ,heatIndustry,dem,d224,6.098086714000001
DK,DK,heatIndustry,dem,d224,1.7574205461666665
ES,ES,heatIndustry,dem,d224,20.458901903041667
FI,FI,heatIndustry,dem,d224,5.79666590075
FR,FR,heatIndustry,dem,d224,24.953763005624996
GR,GR,heatIndustry,dem,d224,3.5878732259583326
HR,HR,heatIndustry,dem,d224,1.0597626448750002
HU,HU,heatIndustry,dem,d224,4.357657667708334
IE,IE,heatIndustry,dem,d224,2.007024608416667
IT,IT,heatIndustry,dem,d224,21.077834766874997
LU,LU,heatIndustry,dem,d224,0.7044560724583335
NL,NL,heatIndustry,dem,d224,16.310901520750004
NO,NO,heatIndustry,dem,d224,5.6464878819583335
PL,PL,heatIndustry,dem,d224,12.262846131916668
PT,PT,heatIndustry,dem,d224,3.6853219683333336
RO,RO,heatIndustry,dem,d224,7.657426245041667
SE,SE,heatIndustry,dem,d224,7.676011572291666
SI,SI,heatIndustry,dem,d224,1.1152382432083334
SK,SK,heatIndustry,dem,d224,4.3526815404166666
UK,UK,heatIndustry,dem,d224,21.684957144625
EE,EE,heatIndustry,dem,d224,0.4168376703333334
LT,LT,heatIndustry,dem,d224,1.2825572787083332
LV,LV,heatIndustry,dem,d224,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d224,3.169501784791666
TR,TR,heatIndustry,dem,d224,26.701501494375005
AT,AT,heatIndustry,dem,d225,7.6144048375
BE,BE,heatIndustry,dem,d225,9.749988195916666
BG,BG,heatIndustry,dem,d225,3.183546949125
CH,CH,heatIndustry,dem,d225,1.6046021886666668
CZ,CZ,heatIndustry,dem,d225,6.098086714000001
DK,DK,heatIndustry,dem,d225,1.7574205461666665
ES,ES,heatIndustry,dem,d225,20.458901903041667
FI,FI,heatIndustry,dem,d225,5.79666590075
FR,FR,heatIndustry,dem,d225,24.953763005624996
GR,GR,heatIndustry,dem,d225,3.5878732259583326
HR,HR,heatIndustry,dem,d225,1.0597626448750002
HU,HU,heatIndustry,dem,d225,4.357657667708334
IE,IE,heatIndustry,dem,d225,2.007024608416667
IT,IT,heatIndustry,dem,d225,21.077834766874997
LU,LU,heatIndustry,dem,d225,0.7044560724583335
NL,NL,heatIndustry,dem,d225,16.310901520750004
NO,NO,heatIndustry,dem,d225,5.6464878819583335
PL,PL,heatIndustry,dem,d225,12.262846131916668
PT,PT,heatIndustry,dem,d225,3.6853219683333336
RO,RO,heatIndustry,dem,d225,7.657426245041667
SE,SE,heatIndustry,dem,d225,7.676011572291666
SI,SI,heatIndustry,dem,d225,1.1152382432083334
SK,SK,heatIndustry,dem,d225,4.3526815404166666
UK,UK,heatIndustry,dem,d225,21.684957144625
EE,EE,heatIndustry,dem,d225,0.4168376703333334
LT,LT,heatIndustry,dem,d225,1.2825572787083332
LV,LV,heatIndustry,dem,d225,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d225,3.169501784791666
TR,TR,heatIndustry,dem,d225,26.701501494375005
AT,AT,heatIndustry,dem,d226,7.6144048375
BE,BE,heatIndustry,dem,d226,9.749988195916666
BG,BG,heatIndustry,dem,d226,3.183546949125
CH,CH,heatIndustry,dem,d226,1.6046021886666668
CZ,CZ,heatIndustry,dem,d226,6.098086714000001
DK,DK,heatIndustry,dem,d226,1.7574205461666665
ES,ES,heatIndustry,dem,d226,20.458901903041667
FI,FI,heatIndustry,dem,d226,5.79666590075
FR,FR,heatIndustry,dem,d226,24.953763005624996
GR,GR,heatIndustry,dem,d226,3.5878732259583326
HR,HR,heatIndustry,dem,d226,1.0597626448750002
HU,HU,heatIndustry,dem,d226,4.357657667708334
IE,IE,heatIndustry,dem,d226,2.007024608416667
IT,IT,heatIndustry,dem,d226,21.077834766874997
LU,LU,heatIndustry,dem,d226,0.7044560724583335
NL,NL,heatIndustry,dem,d226,16.310901520750004
NO,NO,heatIndustry,dem,d226,5.6464878819583335
PL,PL,heatIndustry,dem,d226,12.262846131916668
PT,PT,heatIndustry,dem,d226,3.6853219683333336
RO,RO,heatIndustry,dem,d226,7.657426245041667
SE,SE,heatIndustry,dem,d226,7.676011572291666
SI,SI,heatIndustry,dem,d226,1.1152382432083334
SK,SK,heatIndustry,dem,d226,4.3526815404166666
UK,UK,heatIndustry,dem,d226,21.684957144625
EE,EE,heatIndustry,dem,d226,0.4168376703333334
LT,LT,heatIndustry,dem,d226,1.2825572787083332
LV,LV,heatIndustry,dem,d226,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d226,3.169501784791666
TR,TR,heatIndustry,dem,d226,26.701501494375005
AT,AT,heatIndustry,dem,d227,7.6144048375
BE,BE,heatIndustry,dem,d227,9.749988195916666
BG,BG,heatIndustry,dem,d227,3.183546949125
CH,CH,heatIndustry,dem,d227,1.6046021886666668
CZ,CZ,heatIndustry,dem,d227,6.098086714000001
DK,DK,heatIndustry,dem,d227,1.7574205461666665
ES,ES,heatIndustry,dem,d227,20.458901903041667
FI,FI,heatIndustry,dem,d227,5.79666590075
FR,FR,heatIndustry,dem,d227,24.953763005624996
GR,GR,heatIndustry,dem,d227,3.5878732259583326
HR,HR,heatIndustry,dem,d227,1.0597626448750002
HU,HU,heatIndustry,dem,d227,4.357657667708334
IE,IE,heatIndustry,dem,d227,2.007024608416667
IT,IT,heatIndustry,dem,d227,21.077834766874997
LU,LU,heatIndustry,dem,d227,0.7044560724583335
NL,NL,heatIndustry,dem,d227,16.310901520750004
NO,NO,heatIndustry,dem,d227,5.6464878819583335
PL,PL,heatIndustry,dem,d227,12.262846131916668
PT,PT,heatIndustry,dem,d227,3.6853219683333336
RO,RO,heatIndustry,dem,d227,7.657426245041667
SE,SE,heatIndustry,dem,d227,7.676011572291666
SI,SI,heatIndustry,dem,d227,1.1152382432083334
SK,SK,heatIndustry,dem,d227,4.3526815404166666
UK,UK,heatIndustry,dem,d227,21.684957144625
EE,EE,heatIndustry,dem,d227,0.4168376703333334
LT,LT,heatIndustry,dem,d227,1.2825572787083332
LV,LV,heatIndustry,dem,d227,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d227,3.169501784791666
TR,TR,heatIndustry,dem,d227,26.701501494375005
AT,AT,heatIndustry,dem,d228,7.6144048375
BE,BE,heatIndustry,dem,d228,9.749988195916666
BG,BG,heatIndustry,dem,d228,3.183546949125
CH,CH,heatIndustry,dem,d228,1.6046021886666668
CZ,CZ,heatIndustry,dem,d228,6.098086714000001
DK,DK,heatIndustry,dem,d228,1.7574205461666665
ES,ES,heatIndustry,dem,d228,20.458901903041667
FI,FI,heatIndustry,dem,d228,5.79666590075
FR,FR,heatIndustry,dem,d228,24.953763005624996
GR,GR,heatIndustry,dem,d228,3.5878732259583326
HR,HR,heatIndustry,dem,d228,1.0597626448750002
HU,HU,heatIndustry,dem,d228,4.357657667708334
IE,IE,heatIndustry,dem,d228,2.007024608416667
IT,IT,heatIndustry,dem,d228,21.077834766874997
LU,LU,heatIndustry,dem,d228,0.7044560724583335
NL,NL,heatIndustry,dem,d228,16.310901520750004
NO,NO,heatIndustry,dem,d228,5.6464878819583335
PL,PL,heatIndustry,dem,d228,12.262846131916668
PT,PT,heatIndustry,dem,d228,3.6853219683333336
RO,RO,heatIndustry,dem,d228,7.657426245041667
SE,SE,heatIndustry,dem,d228,7.676011572291666
SI,SI,heatIndustry,dem,d228,1.1152382432083334
SK,SK,heatIndustry,dem,d228,4.3526815404166666
UK,UK,heatIndustry,dem,d228,21.684957144625
EE,EE,heatIndustry,dem,d228,0.4168376703333334
LT,LT,heatIndustry,dem,d228,1.2825572787083332
LV,LV,heatIndustry,dem,d228,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d228,3.169501784791666
TR,TR,heatIndustry,dem,d228,26.701501494375005
AT,AT,heatIndustry,dem,d229,7.6144048375
BE,BE,heatIndustry,dem,d229,9.749988195916666
BG,BG,heatIndustry,dem,d229,3.183546949125
CH,CH,heatIndustry,dem,d229,1.6046021886666668
CZ,CZ,heatIndustry,dem,d229,6.098086714000001
DK,DK,heatIndustry,dem,d229,1.7574205461666665
ES,ES,heatIndustry,dem,d229,20.458901903041667
FI,FI,heatIndustry,dem,d229,5.79666590075
FR,FR,heatIndustry,dem,d229,24.953763005624996
GR,GR,heatIndustry,dem,d229,3.5878732259583326
HR,HR,heatIndustry,dem,d229,1.0597626448750002
HU,HU,heatIndustry,dem,d229,4.357657667708334
IE,IE,heatIndustry,dem,d229,2.007024608416667
IT,IT,heatIndustry,dem,d229,21.077834766874997
LU,LU,heatIndustry,dem,d229,0.7044560724583335
NL,NL,heatIndustry,dem,d229,16.310901520750004
NO,NO,heatIndustry,dem,d229,5.6464878819583335
PL,PL,heatIndustry,dem,d229,12.262846131916668
PT,PT,heatIndustry,dem,d229,3.6853219683333336
RO,RO,heatIndustry,dem,d229,7.657426245041667
SE,SE,heatIndustry,dem,d229,7.676011572291666
SI,SI,heatIndustry,dem,d229,1.1152382432083334
SK,SK,heatIndustry,dem,d229,4.3526815404166666
UK,UK,heatIndustry,dem,d229,21.684957144625
EE,EE,heatIndustry,dem,d229,0.4168376703333334
LT,LT,heatIndustry,dem,d229,1.2825572787083332
LV,LV,heatIndustry,dem,d229,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d229,3.169501784791666
TR,TR,heatIndustry,dem,d229,26.701501494375005
AT,AT,heatIndustry,dem,d230,7.6144048375
BE,BE,heatIndustry,dem,d230,9.749988195916666
BG,BG,heatIndustry,dem,d230,3.183546949125
CH,CH,heatIndustry,dem,d230,1.6046021886666668
CZ,CZ,heatIndustry,dem,d230,6.098086714000001
DK,DK,heatIndustry,dem,d230,1.7574205461666665
ES,ES,heatIndustry,dem,d230,20.458901903041667
FI,FI,heatIndustry,dem,d230,5.79666590075
FR,FR,heatIndustry,dem,d230,24.953763005624996
GR,GR,heatIndustry,dem,d230,3.5878732259583326
HR,HR,heatIndustry,dem,d230,1.0597626448750002
HU,HU,heatIndustry,dem,d230,4.357657667708334
IE,IE,heatIndustry,dem,d230,2.007024608416667
IT,IT,heatIndustry,dem,d230,21.077834766874997
LU,LU,heatIndustry,dem,d230,0.7044560724583335
NL,NL,heatIndustry,dem,d230,16.310901520750004
NO,NO,heatIndustry,dem,d230,5.6464878819583335
PL,PL,heatIndustry,dem,d230,12.262846131916668
PT,PT,heatIndustry,dem,d230,3.6853219683333336
RO,RO,heatIndustry,dem,d230,7.657426245041667
SE,SE,heatIndustry,dem,d230,7.676011572291666
SI,SI,heatIndustry,dem,d230,1.1152382432083334
SK,SK,heatIndustry,dem,d230,4.3526815404166666
UK,UK,heatIndustry,dem,d230,21.684957144625
EE,EE,heatIndustry,dem,d230,0.4168376703333334
LT,LT,heatIndustry,dem,d230,1.2825572787083332
LV,LV,heatIndustry,dem,d230,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d230,3.169501784791666
TR,TR,heatIndustry,dem,d230,26.701501494375005
AT,AT,heatIndustry,dem,d231,7.6144048375
BE,BE,heatIndustry,dem,d231,9.749988195916666
BG,BG,heatIndustry,dem,d231,3.183546949125
CH,CH,heatIndustry,dem,d231,1.6046021886666668
CZ,CZ,heatIndustry,dem,d231,6.098086714000001
DK,DK,heatIndustry,dem,d231,1.7574205461666665
ES,ES,heatIndustry,dem,d231,20.458901903041667
FI,FI,heatIndustry,dem,d231,5.79666590075
FR,FR,heatIndustry,dem,d231,24.953763005624996
GR,GR,heatIndustry,dem,d231,3.5878732259583326
HR,HR,heatIndustry,dem,d231,1.0597626448750002
HU,HU,heatIndustry,dem,d231,4.357657667708334
IE,IE,heatIndustry,dem,d231,2.007024608416667
IT,IT,heatIndustry,dem,d231,21.077834766874997
LU,LU,heatIndustry,dem,d231,0.7044560724583335
NL,NL,heatIndustry,dem,d231,16.310901520750004
NO,NO,heatIndustry,dem,d231,5.6464878819583335
PL,PL,heatIndustry,dem,d231,12.262846131916668
PT,PT,heatIndustry,dem,d231,3.6853219683333336
RO,RO,heatIndustry,dem,d231,7.657426245041667
SE,SE,heatIndustry,dem,d231,7.676011572291666
SI,SI,heatIndustry,dem,d231,1.1152382432083334
SK,SK,heatIndustry,dem,d231,4.3526815404166666
UK,UK,heatIndustry,dem,d231,21.684957144625
EE,EE,heatIndustry,dem,d231,0.4168376703333334
LT,LT,heatIndustry,dem,d231,1.2825572787083332
LV,LV,heatIndustry,dem,d231,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d231,3.169501784791666
TR,TR,heatIndustry,dem,d231,26.701501494375005
AT,AT,heatIndustry,dem,d232,7.6144048375
BE,BE,heatIndustry,dem,d232,9.749988195916666
BG,BG,heatIndustry,dem,d232,3.183546949125
CH,CH,heatIndustry,dem,d232,1.6046021886666668
CZ,CZ,heatIndustry,dem,d232,6.098086714000001
DK,DK,heatIndustry,dem,d232,1.7574205461666665
ES,ES,heatIndustry,dem,d232,20.458901903041667
FI,FI,heatIndustry,dem,d232,5.79666590075
FR,FR,heatIndustry,dem,d232,24.953763005624996
GR,GR,heatIndustry,dem,d232,3.5878732259583326
HR,HR,heatIndustry,dem,d232,1.0597626448750002
HU,HU,heatIndustry,dem,d232,4.357657667708334
IE,IE,heatIndustry,dem,d232,2.007024608416667
IT,IT,heatIndustry,dem,d232,21.077834766874997
LU,LU,heatIndustry,dem,d232,0.7044560724583335
NL,NL,heatIndustry,dem,d232,16.310901520750004
NO,NO,heatIndustry,dem,d232,5.6464878819583335
PL,PL,heatIndustry,dem,d232,12.262846131916668
PT,PT,heatIndustry,dem,d232,3.6853219683333336
RO,RO,heatIndustry,dem,d232,7.657426245041667
SE,SE,heatIndustry,dem,d232,7.676011572291666
SI,SI,heatIndustry,dem,d232,1.1152382432083334
SK,SK,heatIndustry,dem,d232,4.3526815404166666
UK,UK,heatIndustry,dem,d232,21.684957144625
EE,EE,heatIndustry,dem,d232,0.4168376703333334
LT,LT,heatIndustry,dem,d232,1.2825572787083332
LV,LV,heatIndustry,dem,d232,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d232,3.169501784791666
TR,TR,heatIndustry,dem,d232,26.701501494375005
AT,AT,heatIndustry,dem,d233,7.6144048375
BE,BE,heatIndustry,dem,d233,9.749988195916666
BG,BG,heatIndustry,dem,d233,3.183546949125
CH,CH,heatIndustry,dem,d233,1.6046021886666668
CZ,CZ,heatIndustry,dem,d233,6.098086714000001
DK,DK,heatIndustry,dem,d233,1.7574205461666665
ES,ES,heatIndustry,dem,d233,20.458901903041667
FI,FI,heatIndustry,dem,d233,5.79666590075
FR,FR,heatIndustry,dem,d233,24.953763005624996
GR,GR,heatIndustry,dem,d233,3.5878732259583326
HR,HR,heatIndustry,dem,d233,1.0597626448750002
HU,HU,heatIndustry,dem,d233,4.357657667708334
IE,IE,heatIndustry,dem,d233,2.007024608416667
IT,IT,heatIndustry,dem,d233,21.077834766874997
LU,LU,heatIndustry,dem,d233,0.7044560724583335
NL,NL,heatIndustry,dem,d233,16.310901520750004
NO,NO,heatIndustry,dem,d233,5.6464878819583335
PL,PL,heatIndustry,dem,d233,12.262846131916668
PT,PT,heatIndustry,dem,d233,3.6853219683333336
RO,RO,heatIndustry,dem,d233,7.657426245041667
SE,SE,heatIndustry,dem,d233,7.676011572291666
SI,SI,heatIndustry,dem,d233,1.1152382432083334
SK,SK,heatIndustry,dem,d233,4.3526815404166666
UK,UK,heatIndustry,dem,d233,21.684957144625
EE,EE,heatIndustry,dem,d233,0.4168376703333334
LT,LT,heatIndustry,dem,d233,1.2825572787083332
LV,LV,heatIndustry,dem,d233,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d233,3.169501784791666
TR,TR,heatIndustry,dem,d233,26.701501494375005
AT,AT,heatIndustry,dem,d234,7.6144048375
BE,BE,heatIndustry,dem,d234,9.749988195916666
BG,BG,heatIndustry,dem,d234,3.183546949125
CH,CH,heatIndustry,dem,d234,1.6046021886666668
CZ,CZ,heatIndustry,dem,d234,6.098086714000001
DK,DK,heatIndustry,dem,d234,1.7574205461666665
ES,ES,heatIndustry,dem,d234,20.458901903041667
FI,FI,heatIndustry,dem,d234,5.79666590075
FR,FR,heatIndustry,dem,d234,24.953763005624996
GR,GR,heatIndustry,dem,d234,3.5878732259583326
HR,HR,heatIndustry,dem,d234,1.0597626448750002
HU,HU,heatIndustry,dem,d234,4.357657667708334
IE,IE,heatIndustry,dem,d234,2.007024608416667
IT,IT,heatIndustry,dem,d234,21.077834766874997
LU,LU,heatIndustry,dem,d234,0.7044560724583335
NL,NL,heatIndustry,dem,d234,16.310901520750004
NO,NO,heatIndustry,dem,d234,5.6464878819583335
PL,PL,heatIndustry,dem,d234,12.262846131916668
PT,PT,heatIndustry,dem,d234,3.6853219683333336
RO,RO,heatIndustry,dem,d234,7.657426245041667
SE,SE,heatIndustry,dem,d234,7.676011572291666
SI,SI,heatIndustry,dem,d234,1.1152382432083334
SK,SK,heatIndustry,dem,d234,4.3526815404166666
UK,UK,heatIndustry,dem,d234,21.684957144625
EE,EE,heatIndustry,dem,d234,0.4168376703333334
LT,LT,heatIndustry,dem,d234,1.2825572787083332
LV,LV,heatIndustry,dem,d234,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d234,3.169501784791666
TR,TR,heatIndustry,dem,d234,26.701501494375005
AT,AT,heatIndustry,dem,d235,7.6144048375
BE,BE,heatIndustry,dem,d235,9.749988195916666
BG,BG,heatIndustry,dem,d235,3.183546949125
CH,CH,heatIndustry,dem,d235,1.6046021886666668
CZ,CZ,heatIndustry,dem,d235,6.098086714000001
DK,DK,heatIndustry,dem,d235,1.7574205461666665
ES,ES,heatIndustry,dem,d235,20.458901903041667
FI,FI,heatIndustry,dem,d235,5.79666590075
FR,FR,heatIndustry,dem,d235,24.953763005624996
GR,GR,heatIndustry,dem,d235,3.5878732259583326
HR,HR,heatIndustry,dem,d235,1.0597626448750002
HU,HU,heatIndustry,dem,d235,4.357657667708334
IE,IE,heatIndustry,dem,d235,2.007024608416667
IT,IT,heatIndustry,dem,d235,21.077834766874997
LU,LU,heatIndustry,dem,d235,0.7044560724583335
NL,NL,heatIndustry,dem,d235,16.310901520750004
NO,NO,heatIndustry,dem,d235,5.6464878819583335
PL,PL,heatIndustry,dem,d235,12.262846131916668
PT,PT,heatIndustry,dem,d235,3.6853219683333336
RO,RO,heatIndustry,dem,d235,7.657426245041667
SE,SE,heatIndustry,dem,d235,7.676011572291666
SI,SI,heatIndustry,dem,d235,1.1152382432083334
SK,SK,heatIndustry,dem,d235,4.3526815404166666
UK,UK,heatIndustry,dem,d235,21.684957144625
EE,EE,heatIndustry,dem,d235,0.4168376703333334
LT,LT,heatIndustry,dem,d235,1.2825572787083332
LV,LV,heatIndustry,dem,d235,0.7309885938333331
NONEU_Balkan,NONEU_Balkan,heatIndustry,dem,d235,3.169501784791666
TR,TR,heatIndustry,dem,d235,26.701501494375005
AT,AT,heatIndustry,dem,d236,7.6144048375
BE,BE,heatIndustry,dem,d236,9.749988195916666
BG,BG,heatIndustry,dem,d236,3.183546949125
CH,CH,heatIndustry,dem,d236,1.6046021886666668
CZ,CZ,heatIndustry,dem,d236,6.098086714000001
DK,DK,heatIndustry,dem,d236,1.7574205461666665
ES,ES,heatIndustry,dem,d236,20.458901903041667
FI,FI,heatIndustry,dem,d236,5.79666590075
FR,FR,heatIndustry,dem,d236,24.953763005624996
GR,GR,heatIndustry,dem,d236,3.5878732259583326
HR,HR,heatIndustry,dem,d236,1.0597626448750002
HU,HU,heatIndustry,dem,d236,4.357657667708334
IE,IE,heatIndustry,dem,d236,2.007024608416667
IT,IT,heatIndustry,dem,d236,21.077834766874997
LU,LU,heatIndustry,dem,d236,0.7044560724583335
NL,NL,heatIndustry,dem,d236,16.310901520750004
NO,NO,heatIndustry,dem,d236,5.6464878819583335
PL,PL,heatIndustry,dem,d236,12.262846131916668
PT,PT,heatIndustry,dem,d236,3.6853219683333336
RO,RO,heatIndustry,dem,d236,7.657426245041667
SE,SE,heatIndustry,dem,d236,7.676011572291666
SI,SI,heatIndustry,dem,d236,1.1152382432083334
SK,SK,heatIndustry,dem,d236,4.3526815404166666
UK,UK,heatIndustry,dem,d236,21.684957144625
