technology_1,technology_2,region_1,parameter,timestep_2,value
openspace,openspace_b,PT,avaConv,d004,0.09984482083333333
openspace,openspace_b,RO,avaConv,d004,0.03802114166666667
openspace,openspace_b,SE,avaConv,d004,0.004967316666666667
openspace,openspace_b,SI,avaConv,d004,0.028707116666666668
openspace,openspace_b,SK,avaConv,d004,0.038818791666666665
openspace,openspace_b,UK,avaConv,d004,0.0089392625
openspace,openspace_b,EE,avaConv,d004,0.0028977958333333328
openspace,openspace_b,LT,avaConv,d004,0.006664875000000001
openspace,openspace_b,LV,avaConv,d004,0.005786054166666666
openspace,openspace_b,NONEU_Balkan,avaConv,d004,0.06073385195833334
openspace,openspace_b,TR,avaConv,d004,0.08162105
openspace,openspace_b,AT,avaConv,d005,0.029819533333333332
openspace,openspace_b,BE,avaConv,d005,0.005776254166666668
openspace,openspace_b,BG,avaConv,d005,0.04998370416666667
openspace,openspace_b,CH,avaConv,d005,0.037493574999999994
openspace,openspace_b,CZ,avaConv,d005,0.010555154166666669
openspace,openspace_b,DK,avaConv,d005,0.006221366666666668
openspace,openspace_b,ES,avaConv,d005,0.09840153749999998
openspace,openspace_b,FI,avaConv,d005,0.0052533833333333335
openspace,openspace_b,FR,avaConv,d005,0.038774633333333336
openspace,openspace_b,GR,avaConv,d005,0.06049219166666666
openspace,openspace_b,HR,avaConv,d005,0.05755920258333333
openspace,openspace_b,HU,avaConv,d005,0.05663142916666667
openspace,openspace_b,IE,avaConv,d005,0.006531233333333333
openspace,openspace_b,IT,avaConv,d005,0.06481985416666666
openspace,openspace_b,LU,avaConv,d005,0.006315370833333334
openspace,openspace_b,NL,avaConv,d005,0.0072549749999999994
openspace,openspace_b,NO,avaConv,d005,0.003964041666666667
openspace,openspace_b,PL,avaConv,d005,0.017064483333333335
openspace,openspace_b,PT,avaConv,d005,0.08598202083333334
openspace,openspace_b,RO,avaConv,d005,0.0388798375
openspace,openspace_b,SE,avaConv,d005,0.005218558333333334
openspace,openspace_b,SI,avaConv,d005,0.05833295416666667
openspace,openspace_b,SK,avaConv,d005,0.04617984583333334
openspace,openspace_b,UK,avaConv,d005,0.008801041666666667
openspace,openspace_b,EE,avaConv,d005,0.024312195833333338
openspace,openspace_b,LT,avaConv,d005,0.013406079166666668
openspace,openspace_b,LV,avaConv,d005,0.014954770833333334
openspace,openspace_b,NONEU_Balkan,avaConv,d005,0.05472494804166666
openspace,openspace_b,TR,avaConv,d005,0.06049219166666666
openspace,openspace_b,AT,avaConv,d006,0.02738178333333333
openspace,openspace_b,BE,avaConv,d006,0.011103983333333333
openspace,openspace_b,BG,avaConv,d006,0.06260129166666666
openspace,openspace_b,CH,avaConv,d006,0.0583233875
openspace,openspace_b,CZ,avaConv,d006,0.008089783333333333
openspace,openspace_b,DK,avaConv,d006,0.0029295000000000002
openspace,openspace_b,ES,avaConv,d006,0.10011117083333333
openspace,openspace_b,FI,avaConv,d006,0.003755266666666667
openspace,openspace_b,FR,avaConv,d006,0.03441447916666667
openspace,openspace_b,GR,avaConv,d006,0.07435201666666667
openspace,openspace_b,HR,avaConv,d006,0.05596802608333334
openspace,openspace_b,HU,avaConv,d006,0.02137359583333333
openspace,openspace_b,IE,avaConv,d006,0.0052455375
openspace,openspace_b,IT,avaConv,d006,0.08013565
openspace,openspace_b,LU,avaConv,d006,0.013419758333333332
openspace,openspace_b,NL,avaConv,d006,0.015303808333333335
openspace,openspace_b,NO,avaConv,d006,0.004594420833333333
openspace,openspace_b,PL,avaConv,d006,0.009710808333333334
openspace,openspace_b,PT,avaConv,d006,0.08688012083333334
openspace,openspace_b,RO,avaConv,d006,0.050334725
openspace,openspace_b,SE,avaConv,d006,0.0018252208333333333
openspace,openspace_b,SI,avaConv,d006,0.05179848333333333
openspace,openspace_b,SK,avaConv,d006,0.012592504166666666
openspace,openspace_b,UK,avaConv,d006,0.005256737500000001
openspace,openspace_b,EE,avaConv,d006,0.01185345
openspace,openspace_b,LT,avaConv,d006,0.01818425
openspace,openspace_b,LV,avaConv,d006,0.0157528
openspace,openspace_b,NONEU_Balkan,avaConv,d006,0.06265501650000001
openspace,openspace_b,TR,avaConv,d006,0.07435201666666667
openspace,openspace_b,AT,avaConv,d007,0.03810995416666667
openspace,openspace_b,BE,avaConv,d007,0.021380654166666666
openspace,openspace_b,BG,avaConv,d007,0.0311772125
openspace,openspace_b,CH,avaConv,d007,0.0806428875
openspace,openspace_b,CZ,avaConv,d007,0.032736025
openspace,openspace_b,DK,avaConv,d007,0.0039764375
openspace,openspace_b,ES,avaConv,d007,0.09452575416666666
openspace,openspace_b,FI,avaConv,d007,0.0023084541666666663
openspace,openspace_b,FR,avaConv,d007,0.05057453333333333
openspace,openspace_b,GR,avaConv,d007,0.069294925
openspace,openspace_b,HR,avaConv,d007,0.044073914208333335
openspace,openspace_b,HU,avaConv,d007,0.0743705375
openspace,openspace_b,IE,avaConv,d007,0.0037292791666666664
openspace,openspace_b,IT,avaConv,d007,0.07863998333333334
openspace,openspace_b,LU,avaConv,d007,0.020815754166666672
openspace,openspace_b,NL,avaConv,d007,0.007818941666666666
openspace,openspace_b,NO,avaConv,d007,0.0033182041666666665
openspace,openspace_b,PL,avaConv,d007,0.0414337875
openspace,openspace_b,PT,avaConv,d007,0.07221377916666667
openspace,openspace_b,RO,avaConv,d007,0.04469220000000001
openspace,openspace_b,SE,avaConv,d007,0.0036291500000000007
openspace,openspace_b,SI,avaConv,d007,0.042019862500000005
openspace,openspace_b,SK,avaConv,d007,0.06625712916666666
openspace,openspace_b,UK,avaConv,d007,0.0055351625
openspace,openspace_b,EE,avaConv,d007,0.009590845833333332
openspace,openspace_b,LT,avaConv,d007,0.029059275
openspace,openspace_b,LV,avaConv,d007,0.01620120833333333
openspace,openspace_b,NONEU_Balkan,avaConv,d007,0.051289117625
openspace,openspace_b,TR,avaConv,d007,0.069294925
openspace,openspace_b,AT,avaConv,d008,0.028243425000000003
openspace,openspace_b,BE,avaConv,d008,0.010857845833333336
openspace,openspace_b,BG,avaConv,d008,0.06768092916666667
openspace,openspace_b,CH,avaConv,d008,0.09009119583333335
openspace,openspace_b,CZ,avaConv,d008,0.009394670833333334
openspace,openspace_b,DK,avaConv,d008,0.003034908333333334
openspace,openspace_b,ES,avaConv,d008,0.09096785833333333
openspace,openspace_b,FI,avaConv,d008,0.0008221500000000001
openspace,openspace_b,FR,avaConv,d008,0.054635350000000006
openspace,openspace_b,GR,avaConv,d008,0.08742819166666665
openspace,openspace_b,HR,avaConv,d008,0.03884756833333333
openspace,openspace_b,HU,avaConv,d008,0.05161164166666666
openspace,openspace_b,IE,avaConv,d008,0.040526675000000005
openspace,openspace_b,IT,avaConv,d008,0.06611231666666668
openspace,openspace_b,LU,avaConv,d008,0.017202937499999998
openspace,openspace_b,NL,avaConv,d008,0.006468524999999999
openspace,openspace_b,NO,avaConv,d008,0.0138651625
openspace,openspace_b,PL,avaConv,d008,0.02008332083333333
openspace,openspace_b,PT,avaConv,d008,0.03690324166666666
openspace,openspace_b,RO,avaConv,d008,0.059164291666666674
openspace,openspace_b,SE,avaConv,d008,0.005384574999999999
openspace,openspace_b,SI,avaConv,d008,0.0259452375
openspace,openspace_b,SK,avaConv,d008,0.03962390833333333
openspace,openspace_b,UK,avaConv,d008,0.0066969291666666665
openspace,openspace_b,EE,avaConv,d008,0.00498715
openspace,openspace_b,LT,avaConv,d008,0.015607229166666669
openspace,openspace_b,LV,avaConv,d008,0.011943429166666665
openspace,openspace_b,NONEU_Balkan,avaConv,d008,0.069767203375
openspace,openspace_b,TR,avaConv,d008,0.08742819166666665
openspace,openspace_b,AT,avaConv,d009,0.04946652083333333
openspace,openspace_b,BE,avaConv,d009,0.003357054166666667
openspace,openspace_b,BG,avaConv,d009,0.07245568749999999
openspace,openspace_b,CH,avaConv,d009,0.060213825
openspace,openspace_b,CZ,avaConv,d009,0.017694075
openspace,openspace_b,DK,avaConv,d009,0.0015687875
openspace,openspace_b,ES,avaConv,d009,0.05910910833333335
openspace,openspace_b,FI,avaConv,d009,0.0025242583333333333
openspace,openspace_b,FR,avaConv,d009,0.038379075
openspace,openspace_b,GR,avaConv,d009,0.09204941666666668
openspace,openspace_b,HR,avaConv,d009,0.05939089183333334
openspace,openspace_b,HU,avaConv,d009,0.0313502875
openspace,openspace_b,IE,avaConv,d009,0.014961391666666666
openspace,openspace_b,IT,avaConv,d009,0.06156829583333332
openspace,openspace_b,LU,avaConv,d009,0.010071045833333332
openspace,openspace_b,NL,avaConv,d009,0.0034594583333333335
openspace,openspace_b,NO,avaConv,d009,0.0045868666666666665
openspace,openspace_b,PL,avaConv,d009,0.029624962500000004
openspace,openspace_b,PT,avaConv,d009,0.0336581875
openspace,openspace_b,RO,avaConv,d009,0.05600463750000001
openspace,openspace_b,SE,avaConv,d009,0.003042579166666667
openspace,openspace_b,SI,avaConv,d009,0.051770337500000006
openspace,openspace_b,SK,avaConv,d009,0.040664079166666665
openspace,openspace_b,UK,avaConv,d009,0.02382794166666666
openspace,openspace_b,EE,avaConv,d009,0.0033154625
openspace,openspace_b,LT,avaConv,d009,0.02013865
openspace,openspace_b,LV,avaConv,d009,0.0068168916666666675
openspace,openspace_b,NONEU_Balkan,avaConv,d009,0.07438754566666667
openspace,openspace_b,TR,avaConv,d009,0.09204941666666668
openspace,openspace_b,AT,avaConv,d010,0.03435623333333334
openspace,openspace_b,BE,avaConv,d010,0.023263158333333336
openspace,openspace_b,BG,avaConv,d010,0.077242025
openspace,openspace_b,CH,avaConv,d010,0.030002962500000004
openspace,openspace_b,CZ,avaConv,d010,0.023009758333333335
openspace,openspace_b,DK,avaConv,d010,0.040862704166666666
openspace,openspace_b,ES,avaConv,d010,0.05322237083333334
openspace,openspace_b,FI,avaConv,d010,0.003766583333333333
openspace,openspace_b,FR,avaConv,d010,0.02313275416666667
openspace,openspace_b,GR,avaConv,d010,0.09116864166666666
openspace,openspace_b,HR,avaConv,d010,0.04173360058333333
openspace,openspace_b,HU,avaConv,d010,0.014849770833333331
openspace,openspace_b,IE,avaConv,d010,0.018390195833333334
openspace,openspace_b,IT,avaConv,d010,0.03435200416666667
openspace,openspace_b,LU,avaConv,d010,0.005335283333333333
openspace,openspace_b,NL,avaConv,d010,0.02542764583333333
openspace,openspace_b,NO,avaConv,d010,0.01943526666666667
openspace,openspace_b,PL,avaConv,d010,0.008856925
openspace,openspace_b,PT,avaConv,d010,0.06112875416666667
openspace,openspace_b,RO,avaConv,d010,0.029735270833333338
openspace,openspace_b,SE,avaConv,d010,0.007200666666666667
openspace,openspace_b,SI,avaConv,d010,0.027576354166666667
openspace,openspace_b,SK,avaConv,d010,0.022863079166666665
openspace,openspace_b,UK,avaConv,d010,0.010965441666666666
openspace,openspace_b,EE,avaConv,d010,0.016194470833333332
openspace,openspace_b,LT,avaConv,d010,0.0022415458333333335
openspace,openspace_b,LV,avaConv,d010,0.004258916666666667
openspace,openspace_b,NONEU_Balkan,avaConv,d010,0.070519504
openspace,openspace_b,TR,avaConv,d010,0.09116864166666666
openspace,openspace_b,AT,avaConv,d011,0.046477958333333326
openspace,openspace_b,BE,avaConv,d011,0.032341283333333325
openspace,openspace_b,BG,avaConv,d011,0.026042041666666668
openspace,openspace_b,CH,avaConv,d011,0.03811844166666667
openspace,openspace_b,CZ,avaConv,d011,0.03360256666666666
openspace,openspace_b,DK,avaConv,d011,0.014080120833333334
openspace,openspace_b,ES,avaConv,d011,0.07767185416666665
openspace,openspace_b,FI,avaConv,d011,0.007151783333333332
openspace,openspace_b,FR,avaConv,d011,0.044875483333333334
openspace,openspace_b,GR,avaConv,d011,0.047980216666666665
openspace,openspace_b,HR,avaConv,d011,0.04222453237499999
openspace,openspace_b,HU,avaConv,d011,0.0240104375
openspace,openspace_b,IE,avaConv,d011,0.012754466666666665
openspace,openspace_b,IT,avaConv,d011,0.054231158333333335
openspace,openspace_b,LU,avaConv,d011,0.03760852083333333
openspace,openspace_b,NL,avaConv,d011,0.034461933333333326
openspace,openspace_b,NO,avaConv,d011,0.017804354166666665
openspace,openspace_b,PL,avaConv,d011,0.018000033333333332
openspace,openspace_b,PT,avaConv,d011,0.055986029166666666
openspace,openspace_b,RO,avaConv,d011,0.03807655833333334
openspace,openspace_b,SE,avaConv,d011,0.007337254166666665
openspace,openspace_b,SI,avaConv,d011,0.04396233333333333
openspace,openspace_b,SK,avaConv,d011,0.024923033333333334
openspace,openspace_b,UK,avaConv,d011,0.016603241666666664
openspace,openspace_b,EE,avaConv,d011,0.0084945875
openspace,openspace_b,LT,avaConv,d011,0.005893358333333334
openspace,openspace_b,LV,avaConv,d011,0.005304220833333334
openspace,openspace_b,NONEU_Balkan,avaConv,d011,0.03727620166666667
openspace,openspace_b,TR,avaConv,d011,0.047980216666666665
openspace,openspace_b,AT,avaConv,d012,0.043280824999999995
openspace,openspace_b,BE,avaConv,d012,0.043022641666666674
openspace,openspace_b,BG,avaConv,d012,0.02681618333333333
openspace,openspace_b,CH,avaConv,d012,0.05922627083333334
openspace,openspace_b,CZ,avaConv,d012,0.035594708333333336
openspace,openspace_b,DK,avaConv,d012,0.01649375
openspace,openspace_b,ES,avaConv,d012,0.058218299999999994
openspace,openspace_b,FI,avaConv,d012,0.008343825000000001
openspace,openspace_b,FR,avaConv,d012,0.024460799999999994
openspace,openspace_b,GR,avaConv,d012,0.052354458333333326
openspace,openspace_b,HR,avaConv,d012,0.06092534591666667
openspace,openspace_b,HU,avaConv,d012,0.07033147916666667
openspace,openspace_b,IE,avaConv,d012,0.014074258333333334
openspace,openspace_b,IT,avaConv,d012,0.07065884583333333
openspace,openspace_b,LU,avaConv,d012,0.028775220833333337
openspace,openspace_b,NL,avaConv,d012,0.03657838333333333
openspace,openspace_b,NO,avaConv,d012,0.02627858333333333
openspace,openspace_b,PL,avaConv,d012,0.010268854166666667
openspace,openspace_b,PT,avaConv,d012,0.053407025
openspace,openspace_b,RO,avaConv,d012,0.05844025833333335
openspace,openspace_b,SE,avaConv,d012,0.011441150000000002
openspace,openspace_b,SI,avaConv,d012,0.0680386875
openspace,openspace_b,SK,avaConv,d012,0.03906495833333334
openspace,openspace_b,UK,avaConv,d012,0.013854779166666666
openspace,openspace_b,EE,avaConv,d012,0.02193041666666667
openspace,openspace_b,LT,avaConv,d012,0.01900829583333333
openspace,openspace_b,LV,avaConv,d012,0.016963625
openspace,openspace_b,NONEU_Balkan,avaConv,d012,0.046163035166666665
openspace,openspace_b,TR,avaConv,d012,0.052354458333333326
openspace,openspace_b,AT,avaConv,d013,0.029614433333333332
openspace,openspace_b,BE,avaConv,d013,0.04305314999999999
openspace,openspace_b,BG,avaConv,d013,0.09943287083333334
openspace,openspace_b,CH,avaConv,d013,0.06944679583333334
openspace,openspace_b,CZ,avaConv,d013,0.03282585833333333
openspace,openspace_b,DK,avaConv,d013,0.017213466666666666
openspace,openspace_b,ES,avaConv,d013,0.058887470833333344
openspace,openspace_b,FI,avaConv,d013,0.0032536000000000006
openspace,openspace_b,FR,avaConv,d013,0.02746059166666667
openspace,openspace_b,GR,avaConv,d013,0.09284350833333334
openspace,openspace_b,HR,avaConv,d013,0.030220534999999996
openspace,openspace_b,HU,avaConv,d013,0.02920822916666667
openspace,openspace_b,IE,avaConv,d013,0.009552229166666667
openspace,openspace_b,IT,avaConv,d013,0.0343527625
openspace,openspace_b,LU,avaConv,d013,0.048770720833333336
openspace,openspace_b,NL,avaConv,d013,0.04790065000000001
openspace,openspace_b,NO,avaConv,d013,0.028170479166666665
openspace,openspace_b,PL,avaConv,d013,0.031847725
openspace,openspace_b,PT,avaConv,d013,0.059995775
openspace,openspace_b,RO,avaConv,d013,0.07338429583333334
openspace,openspace_b,SE,avaConv,d013,0.014043195833333334
openspace,openspace_b,SI,avaConv,d013,0.008247983333333334
openspace,openspace_b,SK,avaConv,d013,0.0478680125
openspace,openspace_b,UK,avaConv,d013,0.017876220833333335
openspace,openspace_b,EE,avaConv,d013,0.010107504166666668
openspace,openspace_b,LT,avaConv,d013,0.0253955625
openspace,openspace_b,LV,avaConv,d013,0.0169962625
openspace,openspace_b,NONEU_Balkan,avaConv,d013,0.08126042262500001
openspace,openspace_b,TR,avaConv,d013,0.09284350833333334
openspace,openspace_b,AT,avaConv,d014,0.016486166666666666
openspace,openspace_b,BE,avaConv,d014,0.03575640833333333
openspace,openspace_b,BG,avaConv,d014,0.052856737499999994
openspace,openspace_b,CH,avaConv,d014,0.04574322083333333
openspace,openspace_b,CZ,avaConv,d014,0.008820875
openspace,openspace_b,DK,avaConv,d014,0.012448362500000002
openspace,openspace_b,ES,avaConv,d014,0.07044158333333335
openspace,openspace_b,FI,avaConv,d014,0.004289425
openspace,openspace_b,FR,avaConv,d014,0.046552916666666666
openspace,openspace_b,GR,avaConv,d014,0.059615937499999994
openspace,openspace_b,HR,avaConv,d014,0.023342311083333334
openspace,openspace_b,HU,avaConv,d014,0.025116699999999995
openspace,openspace_b,IE,avaConv,d014,0.03288089583333333
openspace,openspace_b,IT,avaConv,d014,0.03762284166666666
openspace,openspace_b,LU,avaConv,d014,0.043749562500000005
openspace,openspace_b,NL,avaConv,d014,0.03027756666666667
openspace,openspace_b,NO,avaConv,d014,0.018219716666666667
openspace,openspace_b,PL,avaConv,d014,0.03849104583333334
openspace,openspace_b,PT,avaConv,d014,0.08714022916666668
openspace,openspace_b,RO,avaConv,d014,0.04737212083333334
openspace,openspace_b,SE,avaConv,d014,0.013610304166666668
openspace,openspace_b,SI,avaConv,d014,0.012377633333333332
openspace,openspace_b,SK,avaConv,d014,0.017561629166666665
openspace,openspace_b,UK,avaConv,d014,0.009727025
openspace,openspace_b,EE,avaConv,d014,0.008632341666666666
openspace,openspace_b,LT,avaConv,d014,0.025685333333333327
openspace,openspace_b,LV,avaConv,d014,0.01682146666666667
openspace,openspace_b,NONEU_Balkan,avaConv,d014,0.049297530166666666
openspace,openspace_b,TR,avaConv,d014,0.059615937499999994
openspace,openspace_b,AT,avaConv,d015,0.044850195833333335
openspace,openspace_b,BE,avaConv,d015,0.019258225000000004
openspace,openspace_b,BG,avaConv,d015,0.0250231625
openspace,openspace_b,CH,avaConv,d015,0.0330987125
openspace,openspace_b,CZ,avaConv,d015,0.03448655
openspace,openspace_b,DK,avaConv,d015,0.0156748375
openspace,openspace_b,ES,avaConv,d015,0.06049437916666666
openspace,openspace_b,FI,avaConv,d015,0.0038800416666666666
openspace,openspace_b,FR,avaConv,d015,0.0367779125
openspace,openspace_b,GR,avaConv,d015,0.0333459875
openspace,openspace_b,HR,avaConv,d015,0.029169218791666663
openspace,openspace_b,HU,avaConv,d015,0.019129249999999997
openspace,openspace_b,IE,avaConv,d015,0.03026158333333333
openspace,openspace_b,IT,avaConv,d015,0.03898962083333333
openspace,openspace_b,LU,avaConv,d015,0.015293337499999999
openspace,openspace_b,NL,avaConv,d015,0.010929741666666666
openspace,openspace_b,NO,avaConv,d015,0.012572554166666668
openspace,openspace_b,PL,avaConv,d015,0.036737283333333336
openspace,openspace_b,PT,avaConv,d015,0.037160520833333335
openspace,openspace_b,RO,avaConv,d015,0.024326283333333334
openspace,openspace_b,SE,avaConv,d015,0.0034386333333333336
openspace,openspace_b,SI,avaConv,d015,0.0291641
openspace,openspace_b,SK,avaConv,d015,0.026955891666666666
openspace,openspace_b,UK,avaConv,d015,0.025555599999999998
openspace,openspace_b,EE,avaConv,d015,0.0046780125
openspace,openspace_b,LT,avaConv,d015,0.0090832
openspace,openspace_b,LV,avaConv,d015,0.005014245833333333
openspace,openspace_b,NONEU_Balkan,avaConv,d015,0.028327001666666667
openspace,openspace_b,TR,avaConv,d015,0.0333459875
openspace,openspace_b,AT,avaConv,d016,0.029142254166666662
openspace,openspace_b,BE,avaConv,d016,0.039182908333333336
openspace,openspace_b,BG,avaConv,d016,0.04717889166666667
openspace,openspace_b,CH,avaConv,d016,0.04702737083333333
openspace,openspace_b,CZ,avaConv,d016,0.025218725
openspace,openspace_b,DK,avaConv,d016,0.022275079166666666
openspace,openspace_b,ES,avaConv,d016,0.023392366666666668
openspace,openspace_b,FI,avaConv,d016,0.004605533333333333
openspace,openspace_b,FR,avaConv,d016,0.04778771666666667
openspace,openspace_b,GR,avaConv,d016,0.0634955125
openspace,openspace_b,HR,avaConv,d016,0.03150407245833333
openspace,openspace_b,HU,avaConv,d016,0.03219285416666667
openspace,openspace_b,IE,avaConv,d016,0.0029803374999999997
openspace,openspace_b,IT,avaConv,d016,0.040542191666666665
openspace,openspace_b,LU,avaConv,d016,0.028020941666666663
openspace,openspace_b,NL,avaConv,d016,0.043889533333333335
openspace,openspace_b,NO,avaConv,d016,0.014534041666666666
openspace,openspace_b,PL,avaConv,d016,0.017910316666666665
openspace,openspace_b,PT,avaConv,d016,0.018420441666666666
openspace,openspace_b,RO,avaConv,d016,0.021833583333333326
openspace,openspace_b,SE,avaConv,d016,0.007618216666666667
openspace,openspace_b,SI,avaConv,d016,0.02355969583333334
openspace,openspace_b,SK,avaConv,d016,0.02847667083333333
openspace,openspace_b,UK,avaConv,d016,0.0191429
openspace,openspace_b,EE,avaConv,d016,0.011361379166666666
openspace,openspace_b,LT,avaConv,d016,0.03381842916666667
openspace,openspace_b,LV,avaConv,d016,0.020309129166666665
openspace,openspace_b,NONEU_Balkan,avaConv,d016,0.04865486404166666
openspace,openspace_b,TR,avaConv,d016,0.0634955125
openspace,openspace_b,AT,avaConv,d017,0.013605404166666668
openspace,openspace_b,BE,avaConv,d017,0.03972164583333333
openspace,openspace_b,BG,avaConv,d017,0.060712079166666676
openspace,openspace_b,CH,avaConv,d017,0.035146329166666664
openspace,openspace_b,CZ,avaConv,d017,0.0174258
openspace,openspace_b,DK,avaConv,d017,0.021684804166666665
openspace,openspace_b,ES,avaConv,d017,0.055188408333333334
openspace,openspace_b,FI,avaConv,d017,0.009233175
openspace,openspace_b,FR,avaConv,d017,0.07074894166666666
openspace,openspace_b,GR,avaConv,d017,0.030757591666666664
openspace,openspace_b,HR,avaConv,d017,0.036322077125
openspace,openspace_b,HU,avaConv,d017,0.0353936625
openspace,openspace_b,IE,avaConv,d017,0.009820708333333332
openspace,openspace_b,IT,avaConv,d017,0.043925233333333334
openspace,openspace_b,LU,avaConv,d017,0.04092109583333333
openspace,openspace_b,NL,avaConv,d017,0.037323912499999994
openspace,openspace_b,NO,avaConv,d017,0.016295970833333333
openspace,openspace_b,PL,avaConv,d017,0.0281061375
openspace,openspace_b,PT,avaConv,d017,0.02907277916666667
openspace,openspace_b,RO,avaConv,d017,0.04709168333333333
openspace,openspace_b,SE,avaConv,d017,0.008895775
openspace,openspace_b,SI,avaConv,d017,0.03318449166666667
openspace,openspace_b,SK,avaConv,d017,0.041031725
openspace,openspace_b,UK,avaConv,d017,0.029582525
openspace,openspace_b,EE,avaConv,d017,0.015117229166666668
openspace,openspace_b,LT,avaConv,d017,0.024323716666666665
openspace,openspace_b,LV,avaConv,d017,0.016313120833333337
openspace,openspace_b,NONEU_Balkan,avaConv,d017,0.043381603166666664
openspace,openspace_b,TR,avaConv,d017,0.030757591666666664
openspace,openspace_b,AT,avaConv,d018,0.031964829166666674
openspace,openspace_b,BE,avaConv,d018,0.030788916666666666
openspace,openspace_b,BG,avaConv,d018,0.012754145833333333
openspace,openspace_b,CH,avaConv,d018,0.08519183749999999
openspace,openspace_b,CZ,avaConv,d018,0.030309970833333335
openspace,openspace_b,DK,avaConv,d018,0.029282370833333335
openspace,openspace_b,ES,avaConv,d018,0.03256615833333333
openspace,openspace_b,FI,avaConv,d018,0.009516908333333334
openspace,openspace_b,FR,avaConv,d018,0.027606804166666665
openspace,openspace_b,GR,avaConv,d018,0.04208983333333333
openspace,openspace_b,HR,avaConv,d018,0.02313001625
openspace,openspace_b,HU,avaConv,d018,0.0115254125
openspace,openspace_b,IE,avaConv,d018,0.017104179166666667
openspace,openspace_b,IT,avaConv,d018,0.07050925000000001
openspace,openspace_b,LU,avaConv,d018,0.04365036666666666
openspace,openspace_b,NL,avaConv,d018,0.04666628749999999
openspace,openspace_b,NO,avaConv,d018,0.014287904166666665
openspace,openspace_b,PL,avaConv,d018,0.032329179166666666
openspace,openspace_b,PT,avaConv,d018,0.029798970833333337
openspace,openspace_b,RO,avaConv,d018,0.014898770833333337
openspace,openspace_b,SE,avaConv,d018,0.012541024999999999
openspace,openspace_b,SI,avaConv,d018,0.02169935833333333
openspace,openspace_b,SK,avaConv,d018,0.0164152625
openspace,openspace_b,UK,avaConv,d018,0.0151192125
openspace,openspace_b,EE,avaConv,d018,0.02693780833333333
openspace,openspace_b,LT,avaConv,d018,0.03804409583333333
openspace,openspace_b,LV,avaConv,d018,0.022030662500000003
openspace,openspace_b,NONEU_Balkan,avaConv,d018,0.025444001583333334
openspace,openspace_b,TR,avaConv,d018,0.04208983333333333
openspace,openspace_b,AT,avaConv,d019,0.05843789583333333
openspace,openspace_b,BE,avaConv,d019,0.057815070833333336
openspace,openspace_b,BG,avaConv,d019,0.05076668333333334
openspace,openspace_b,CH,avaConv,d019,0.049779391666666666
openspace,openspace_b,CZ,avaConv,d019,0.031029337500000004
openspace,openspace_b,DK,avaConv,d019,0.02472227916666667
openspace,openspace_b,ES,avaConv,d019,0.027337770833333334
openspace,openspace_b,FI,avaConv,d019,0.00438655
openspace,openspace_b,FR,avaConv,d019,0.022458916666666665
openspace,openspace_b,GR,avaConv,d019,0.0744037875
openspace,openspace_b,HR,avaConv,d019,0.057358937125
openspace,openspace_b,HU,avaConv,d019,0.04933640833333334
openspace,openspace_b,IE,avaConv,d019,0.0161737625
openspace,openspace_b,IT,avaConv,d019,0.044561095833333335
openspace,openspace_b,LU,avaConv,d019,0.06354897500000001
openspace,openspace_b,NL,avaConv,d019,0.05951181249999999
openspace,openspace_b,NO,avaConv,d019,0.023117208333333333
openspace,openspace_b,PL,avaConv,d019,0.01536922916666667
openspace,openspace_b,PT,avaConv,d019,0.027523416666666665
openspace,openspace_b,RO,avaConv,d019,0.028462816666666665
openspace,openspace_b,SE,avaConv,d019,0.016371016666666665
openspace,openspace_b,SI,avaConv,d019,0.055616837499999995
openspace,openspace_b,SK,avaConv,d019,0.04300642500000001
openspace,openspace_b,UK,avaConv,d019,0.020837425000000003
openspace,openspace_b,EE,avaConv,d019,0.03190775
openspace,openspace_b,LT,avaConv,d019,0.03521317916666667
openspace,openspace_b,LV,avaConv,d019,0.025727391666666665
openspace,openspace_b,NONEU_Balkan,avaConv,d019,0.059124264291666666
openspace,openspace_b,TR,avaConv,d019,0.0744037875
openspace,openspace_b,AT,avaConv,d020,0.02450285833333334
openspace,openspace_b,BE,avaConv,d020,0.007130870833333333
openspace,openspace_b,BG,avaConv,d020,0.07113061666666667
openspace,openspace_b,CH,avaConv,d020,0.028288516666666666
openspace,openspace_b,CZ,avaConv,d020,0.024760837499999997
openspace,openspace_b,DK,avaConv,d020,0.05531787916666667
openspace,openspace_b,ES,avaConv,d020,0.06486975833333333
openspace,openspace_b,FI,avaConv,d020,0.009505387500000002
openspace,openspace_b,FR,avaConv,d020,0.025196529166666665
openspace,openspace_b,GR,avaConv,d020,0.07285766249999999
openspace,openspace_b,HR,avaConv,d020,0.029146364625000004
openspace,openspace_b,HU,avaConv,d020,0.018741333333333336
openspace,openspace_b,IE,avaConv,d020,0.024280608333333332
openspace,openspace_b,IT,avaConv,d020,0.027432591666666662
openspace,openspace_b,LU,avaConv,d020,0.013489495833333332
openspace,openspace_b,NL,avaConv,d020,0.0092435
openspace,openspace_b,NO,avaConv,d020,0.020897741666666667
openspace,openspace_b,PL,avaConv,d020,0.033874691666666665
openspace,openspace_b,PT,avaConv,d020,0.02843300833333333
openspace,openspace_b,RO,avaConv,d020,0.047342779166666675
openspace,openspace_b,SE,avaConv,d020,0.019514425000000002
