technology_1,technology_2,parameter,timestep_2,value
wind_offshore,offshore_c,avaConv,d198,0.00013389524999999993
wind_offshore,offshore_c,avaConv,d199,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d200,0.00010000008333333332
wind_offshore,offshore_c,avaConv,d201,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d202,0.0007062311249999998
wind_offshore,offshore_c,avaConv,d203,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d204,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d205,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d206,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d207,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d208,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d209,0.00010004358333333332
wind_offshore,offshore_c,avaConv,d210,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d211,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d212,0.00010000004166666665
wind_offshore,offshore_c,avaConv,d213,0.00010000004166666668
wind_offshore,offshore_c,avaConv,d214,0.00010017362499999999
wind_offshore,offshore_c,avaConv,d215,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d216,0.002517666875
wind_offshore,offshore_c,avaConv,d217,0.0011276810416666666
wind_offshore,offshore_c,avaConv,d218,0.00015823016666666667
wind_offshore,offshore_c,avaConv,d219,0.00010026170833333331
wind_offshore,offshore_c,avaConv,d220,0.017516842791666664
wind_offshore,offshore_c,avaConv,d221,0.07127476416666667
wind_offshore,offshore_c,avaConv,d222,0.024337538625000002
wind_offshore,offshore_c,avaConv,d223,0.0010997774999999999
wind_offshore,offshore_c,avaConv,d224,0.00010025754166666664
wind_offshore,offshore_c,avaConv,d225,0.011843011333333334
wind_offshore,offshore_c,avaConv,d226,0.004968992333333334
wind_offshore,offshore_c,avaConv,d227,0.00010000116666666665
wind_offshore,offshore_c,avaConv,d228,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d229,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d230,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d231,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d232,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d233,0.00010405120833333336
wind_offshore,offshore_c,avaConv,d234,0.00037411837499999975
wind_offshore,offshore_c,avaConv,d235,0.00010599762499999998
wind_offshore,offshore_c,avaConv,d236,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d237,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d238,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d239,0.00010023254166666665
wind_offshore,offshore_c,avaConv,d240,0.00022493100000000005
wind_offshore,offshore_c,avaConv,d241,0.0006839306249999999
wind_offshore,offshore_c,avaConv,d242,0.00011718470833333328
wind_offshore,offshore_c,avaConv,d243,0.00010001191666666666
wind_offshore,offshore_c,avaConv,d244,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d245,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d246,0.00011071145833333334
wind_offshore,offshore_c,avaConv,d247,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d248,0.00010097087499999999
wind_offshore,offshore_c,avaConv,d249,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d250,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d251,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d252,0.00010000012500000002
wind_offshore,offshore_c,avaConv,d253,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d254,0.00010038300000000002
wind_offshore,offshore_c,avaConv,d255,0.00019308870833333332
wind_offshore,offshore_c,avaConv,d256,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d257,0.0003912374583333333
wind_offshore,offshore_c,avaConv,d258,0.0008305015833333333
wind_offshore,offshore_c,avaConv,d259,0.000324769625
wind_offshore,offshore_c,avaConv,d260,0.00010000729166666667
wind_offshore,offshore_c,avaConv,d261,0.00010000858333333335
wind_offshore,offshore_c,avaConv,d262,0.00010000854166666665
wind_offshore,offshore_c,avaConv,d263,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d264,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d265,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d266,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d267,0.00010000024999999998
wind_offshore,offshore_c,avaConv,d268,0.00010151800000000003
wind_offshore,offshore_c,avaConv,d269,0.00046600554166666646
wind_offshore,offshore_c,avaConv,d270,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d271,0.0045419344166666665
wind_offshore,offshore_c,avaConv,d272,0.047774937499999996
wind_offshore,offshore_c,avaConv,d273,0.053265925
wind_offshore,offshore_c,avaConv,d274,0.009941164291666669
wind_offshore,offshore_c,avaConv,d275,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d276,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d277,0.009935716333333334
wind_offshore,offshore_c,avaConv,d278,0.006221018375000001
wind_offshore,offshore_c,avaConv,d279,0.004319200083333333
wind_offshore,offshore_c,avaConv,d280,0.006932650750000001
wind_offshore,offshore_c,avaConv,d281,0.00010338854166666669
wind_offshore,offshore_c,avaConv,d282,0.00010193362500000001
wind_offshore,offshore_c,avaConv,d283,0.00010022408333333332
wind_offshore,offshore_c,avaConv,d284,0.00010005712500000001
wind_offshore,offshore_c,avaConv,d285,0.020869348541666666
wind_offshore,offshore_c,avaConv,d286,0.02324941720833333
wind_offshore,offshore_c,avaConv,d287,0.0136284895
wind_offshore,offshore_c,avaConv,d288,0.04873730833333333
wind_offshore,offshore_c,avaConv,d289,0.015938129416666665
wind_offshore,offshore_c,avaConv,d290,0.0006678538749999999
wind_offshore,offshore_c,avaConv,d291,0.00010876683333333331
wind_offshore,offshore_c,avaConv,d292,0.0007364758333333331
wind_offshore,offshore_c,avaConv,d293,0.000334788375
wind_offshore,offshore_c,avaConv,d294,0.02221192366666667
wind_offshore,offshore_c,avaConv,d295,0.028583809041666672
wind_offshore,offshore_c,avaConv,d296,0.0001530033333333333
wind_offshore,offshore_c,avaConv,d297,0.00010068891666666667
wind_offshore,offshore_c,avaConv,d298,0.00010100195833333331
wind_offshore,offshore_c,avaConv,d299,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d300,0.005672261458333334
wind_offshore,offshore_c,avaConv,d301,0.243267396625
wind_offshore,offshore_c,avaConv,d302,0.24607154487499996
wind_offshore,offshore_c,avaConv,d303,0.0007133679583333333
wind_offshore,offshore_c,avaConv,d304,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d305,0.00010045937500000004
wind_offshore,offshore_c,avaConv,d306,0.293420800875
wind_offshore,offshore_c,avaConv,d307,0.24382690633333326
wind_offshore,offshore_c,avaConv,d308,0.0012005415416666667
wind_offshore,offshore_c,avaConv,d309,0.00477227375
wind_offshore,offshore_c,avaConv,d310,0.0001000005
wind_offshore,offshore_c,avaConv,d311,0.16596527254166668
wind_offshore,offshore_c,avaConv,d312,0.10856148650000001
wind_offshore,offshore_c,avaConv,d313,0.00010000012500000002
wind_offshore,offshore_c,avaConv,d314,0.00010000012499999999
wind_offshore,offshore_c,avaConv,d315,0.00010296454166666669
wind_offshore,offshore_c,avaConv,d316,0.00010034145833333332
wind_offshore,offshore_c,avaConv,d317,0.003289952125
wind_offshore,offshore_c,avaConv,d318,0.00016996633333333326
wind_offshore,offshore_c,avaConv,d319,0.04199344462500001
wind_offshore,offshore_c,avaConv,d320,0.0022208331666666676
wind_offshore,offshore_c,avaConv,d321,0.011238729041666666
wind_offshore,offshore_c,avaConv,d322,0.023217540541666665
wind_offshore,offshore_c,avaConv,d323,0.03185017666666667
wind_offshore,offshore_c,avaConv,d324,0.016393808333333332
wind_offshore,offshore_c,avaConv,d325,0.022649307958333333
wind_offshore,offshore_c,avaConv,d326,0.005074154333333333
wind_offshore,offshore_c,avaConv,d327,0.001645914958333333
wind_offshore,offshore_c,avaConv,d328,0.000100076375
wind_offshore,offshore_c,avaConv,d329,0.00010000174999999999
wind_offshore,offshore_c,avaConv,d330,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d331,0.007989821458333332
wind_offshore,offshore_c,avaConv,d332,0.021326872166666663
wind_offshore,offshore_c,avaConv,d333,0.00020289862500000007
wind_offshore,offshore_c,avaConv,d334,0.014847624083333335
wind_offshore,offshore_c,avaConv,d335,0.06129950833333333
wind_offshore,offshore_c,avaConv,d336,0.05914247916666667
wind_offshore,offshore_c,avaConv,d337,0.016562491833333335
wind_offshore,offshore_c,avaConv,d338,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d339,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d340,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d341,0.00010519041666666672
wind_offshore,offshore_c,avaConv,d342,0.016468363625
wind_offshore,offshore_c,avaConv,d343,0.000791198875
wind_offshore,offshore_c,avaConv,d344,0.016590906833333332
wind_offshore,offshore_c,avaConv,d345,0.017001362833333332
wind_offshore,offshore_c,avaConv,d346,0.030604587791666665
wind_offshore,offshore_c,avaConv,d347,0.00010257866666666666
wind_offshore,offshore_c,avaConv,d348,0.00010000004166666665
wind_offshore,offshore_c,avaConv,d349,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d350,0.0003159057916666667
wind_offshore,offshore_c,avaConv,d351,0.00010003820833333333
wind_offshore,offshore_c,avaConv,d352,0.0009064593333333332
wind_offshore,offshore_c,avaConv,d353,0.0005543969166666662
wind_offshore,offshore_c,avaConv,d354,9.999999999999999e-5
wind_offshore,offshore_c,avaConv,d355,0.0002002027916666667
wind_offshore,offshore_c,avaConv,d356,0.03285173966666666
wind_offshore,offshore_c,avaConv,d357,0.03293105725
wind_offshore,offshore_c,avaConv,d358,0.06144776558333334
wind_offshore,offshore_c,avaConv,d359,0.022669137916666665
wind_offshore,offshore_c,avaConv,d360,0.006525892916666667
wind_offshore,offshore_c,avaConv,d361,0.0011066641666666666
wind_offshore,offshore_c,avaConv,d362,0.0031119962083333338
wind_offshore,offshore_c,avaConv,d363,0.00010035837500000001
wind_offshore,offshore_c,avaConv,d364,0.0023289531666666665
wind_offshore,offshore_c,avaConv,d365,0.04268851041666668
