technology_1,region_1,parameter,timestep_2,value
wind_offshore,NL,avaConv,d006,0.18887057608333335
wind_offshore,NO,avaConv,d006,0.4564655548749999
wind_offshore,PL,avaConv,d006,0.07602890166666666
wind_offshore,PT,avaConv,d006,0.30695073970833336
wind_offshore,RO,avaConv,d006,0.30993808491666663
wind_offshore,SE,avaConv,d006,0.17292542179166667
wind_offshore,SI,avaConv,d006,0.3938033485000001
wind_offshore,UK,avaConv,d006,0.31050214325000003
wind_offshore,EE,avaConv,d006,0.3684886980416667
wind_offshore,LT,avaConv,d006,0.346340360875
wind_offshore,LV,avaConv,d006,0.346340360875
wind_offshore,NONEU_Balkan,avaConv,d006,0.23666526995833337
wind_offshore,TR,avaConv,d006,0.44946415779166665
wind_offshore,BE,avaConv,d007,0.12378680491666666
wind_offshore,BG,avaConv,d007,0.5294850773750001
wind_offshore,DK,avaConv,d007,0.14319533775
wind_offshore,ES,avaConv,d007,0.06210827624999999
wind_offshore,FI,avaConv,d007,0.10551795379166667
wind_offshore,FR,avaConv,d007,0.20508760633333334
wind_offshore,GR,avaConv,d007,0.4668307487916666
wind_offshore,HR,avaConv,d007,0.04525519308333334
wind_offshore,IE,avaConv,d007,0.9333249100833334
wind_offshore,IT,avaConv,d007,0.44273377229166666
wind_offshore,NL,avaConv,d007,0.27948735004166664
wind_offshore,NO,avaConv,d007,0.17031887041666668
wind_offshore,PL,avaConv,d007,0.039029480416666665
wind_offshore,PT,avaConv,d007,0.14713622462499998
wind_offshore,RO,avaConv,d007,0.3676251752083333
wind_offshore,SE,avaConv,d007,0.164142553625
wind_offshore,SI,avaConv,d007,0.489290051625
wind_offshore,UK,avaConv,d007,0.44192926458333326
wind_offshore,EE,avaConv,d007,0.198969341125
wind_offshore,LT,avaConv,d007,0.06731826891666666
wind_offshore,LV,avaConv,d007,0.06731826891666666
wind_offshore,NONEU_Balkan,avaConv,d007,0.256042970875
wind_offshore,TR,avaConv,d007,0.4668307487916666
wind_offshore,BE,avaConv,d008,0.31821605041666673
wind_offshore,BG,avaConv,d008,0.769521373375
wind_offshore,DK,avaConv,d008,0.11135956408333332
wind_offshore,ES,avaConv,d008,0.05709120624999999
wind_offshore,FI,avaConv,d008,0.08171792091666666
wind_offshore,FR,avaConv,d008,0.33377692062500003
wind_offshore,GR,avaConv,d008,0.24621344720833338
wind_offshore,HR,avaConv,d008,0.0016858146666666669
wind_offshore,IE,avaConv,d008,0.4447448274583334
wind_offshore,IT,avaConv,d008,0.058627240500000004
wind_offshore,NL,avaConv,d008,0.4485646180833332
wind_offshore,NO,avaConv,d008,0.3081858207916666
wind_offshore,PL,avaConv,d008,0.09310032525
wind_offshore,PT,avaConv,d008,0.10470983183333332
wind_offshore,RO,avaConv,d008,0.5416180364583334
wind_offshore,SE,avaConv,d008,0.159258536
wind_offshore,SI,avaConv,d008,0.22321532116666667
wind_offshore,UK,avaConv,d008,0.4442761958333334
wind_offshore,EE,avaConv,d008,0.9125254909583331
wind_offshore,LT,avaConv,d008,0.6759067070416664
wind_offshore,LV,avaConv,d008,0.6759067070416664
wind_offshore,NONEU_Balkan,avaConv,d008,0.12394963095833335
wind_offshore,TR,avaConv,d008,0.24621344720833338
wind_offshore,BE,avaConv,d009,0.15813943354166668
wind_offshore,BG,avaConv,d009,0.278522554875
wind_offshore,DK,avaConv,d009,0.26832546887500003
wind_offshore,ES,avaConv,d009,0.12509745804166666
wind_offshore,FI,avaConv,d009,0.07500810612499999
wind_offshore,FR,avaConv,d009,0.25618488466666667
wind_offshore,GR,avaConv,d009,0.08347774704166662
wind_offshore,HR,avaConv,d009,0.00133666925
wind_offshore,IE,avaConv,d009,0.25857110979166664
wind_offshore,IT,avaConv,d009,0.186145534125
wind_offshore,NL,avaConv,d009,0.25563617779166664
wind_offshore,NO,avaConv,d009,0.519467200875
wind_offshore,PL,avaConv,d009,0.11708736983333333
wind_offshore,PT,avaConv,d009,0.24509128720833337
wind_offshore,RO,avaConv,d009,0.18828871629166666
wind_offshore,SE,avaConv,d009,0.30801421749999996
wind_offshore,SI,avaConv,d009,0.12995388958333332
wind_offshore,UK,avaConv,d009,0.30538604862499996
wind_offshore,EE,avaConv,d009,0.6299892442916667
wind_offshore,LT,avaConv,d009,0.44271506554166673
wind_offshore,LV,avaConv,d009,0.44271506554166673
wind_offshore,NONEU_Balkan,avaConv,d009,0.04240720816666666
wind_offshore,TR,avaConv,d009,0.08347774704166662
wind_offshore,BE,avaConv,d010,0.018778816916666666
wind_offshore,BG,avaConv,d010,0.256721415625
wind_offshore,DK,avaConv,d010,0.7225172955
wind_offshore,ES,avaConv,d010,0.1739842834166667
wind_offshore,FI,avaConv,d010,0.42970249887499995
wind_offshore,FR,avaConv,d010,0.2704967467916667
wind_offshore,GR,avaConv,d010,0.05069052870833333
wind_offshore,HR,avaConv,d010,0.010089184958333332
wind_offshore,IE,avaConv,d010,0.444249165875
wind_offshore,IT,avaConv,d010,0.48355020725
wind_offshore,NL,avaConv,d010,0.1844217482916667
wind_offshore,NO,avaConv,d010,0.04895299987499999
wind_offshore,PL,avaConv,d010,0.4425884316666666
wind_offshore,PT,avaConv,d010,0.024682242625000003
wind_offshore,RO,avaConv,d010,0.174777135125
wind_offshore,SE,avaConv,d010,0.8134570607083335
wind_offshore,SI,avaConv,d010,0.22716917554166668
wind_offshore,UK,avaConv,d010,0.25569471483333334
wind_offshore,EE,avaConv,d010,0.8608683214999999
wind_offshore,LT,avaConv,d010,0.7069348891666666
wind_offshore,LV,avaConv,d010,0.7069348891666666
wind_offshore,NONEU_Balkan,avaConv,d010,0.03038985683333333
wind_offshore,TR,avaConv,d010,0.05069052870833333
wind_offshore,BE,avaConv,d011,0.0034865833333333333
wind_offshore,BG,avaConv,d011,0.2650836180833333
wind_offshore,DK,avaConv,d011,0.5850946197083332
wind_offshore,ES,avaConv,d011,0.08528728125000001
wind_offshore,FI,avaConv,d011,0.1875307148333333
wind_offshore,FR,avaConv,d011,0.38715570466666666
wind_offshore,GR,avaConv,d011,0.08619778708333332
wind_offshore,HR,avaConv,d011,0.014351352708333332
wind_offshore,IE,avaConv,d011,0.4749251234999999
wind_offshore,IT,avaConv,d011,0.6665863878333333
wind_offshore,NL,avaConv,d011,0.06127410133333335
wind_offshore,NO,avaConv,d011,0.37170912962499997
wind_offshore,PL,avaConv,d011,0.33980561424999994
wind_offshore,PT,avaConv,d011,0.07560844970833333
wind_offshore,RO,avaConv,d011,0.06729431037499999
wind_offshore,SE,avaConv,d011,0.67817897125
wind_offshore,SI,avaConv,d011,0.244638238125
wind_offshore,UK,avaConv,d011,0.18195188641666662
wind_offshore,EE,avaConv,d011,0.9997053878333334
wind_offshore,LT,avaConv,d011,1.0
wind_offshore,LV,avaConv,d011,1.0
wind_offshore,NONEU_Balkan,avaConv,d011,0.05027456991666668
wind_offshore,TR,avaConv,d011,0.08619778708333332
wind_offshore,BE,avaConv,d012,0.2628498866666667
wind_offshore,BG,avaConv,d012,0.15563613875
wind_offshore,DK,avaConv,d012,0.32067938808333335
wind_offshore,ES,avaConv,d012,0.21259826245833335
wind_offshore,FI,avaConv,d012,0.008702190041666663
wind_offshore,FR,avaConv,d012,0.33867337150000004
wind_offshore,GR,avaConv,d012,0.1553717415
wind_offshore,HR,avaConv,d012,0.013346694916666667
wind_offshore,IE,avaConv,d012,0.6130996131249998
wind_offshore,IT,avaConv,d012,0.31370915562499996
wind_offshore,NL,avaConv,d012,0.28560135762500005
wind_offshore,NO,avaConv,d012,0.22180568304166662
wind_offshore,PL,avaConv,d012,0.23481004049999998
wind_offshore,PT,avaConv,d012,0.22603204899999998
wind_offshore,RO,avaConv,d012,0.10203961954166668
wind_offshore,SE,avaConv,d012,0.4730484950833333
wind_offshore,SI,avaConv,d012,0.3132231540416666
wind_offshore,UK,avaConv,d012,0.5324169308749999
wind_offshore,EE,avaConv,d012,0.6114975267916667
wind_offshore,LT,avaConv,d012,0.8154201713749999
wind_offshore,LV,avaConv,d012,0.8154201713749999
wind_offshore,NONEU_Balkan,avaConv,d012,0.08435921825000002
wind_offshore,TR,avaConv,d012,0.1553717415
wind_offshore,BE,avaConv,d013,0.18807071383333332
wind_offshore,BG,avaConv,d013,0.13330929766666666
wind_offshore,DK,avaConv,d013,0.2879100645833334
wind_offshore,ES,avaConv,d013,0.48246570279166673
wind_offshore,FI,avaConv,d013,0.015194399541666662
wind_offshore,FR,avaConv,d013,0.35784607845833327
wind_offshore,GR,avaConv,d013,0.06707799308333333
wind_offshore,HR,avaConv,d013,0.008099865458333333
wind_offshore,IE,avaConv,d013,0.30508920587500005
wind_offshore,IT,avaConv,d013,0.14510344699999997
wind_offshore,NL,avaConv,d013,0.36218112587500007
wind_offshore,NO,avaConv,d013,0.05675278187500001
wind_offshore,PL,avaConv,d013,0.17200938433333332
wind_offshore,PT,avaConv,d013,0.6070514887916666
wind_offshore,RO,avaConv,d013,0.06373756495833334
wind_offshore,SE,avaConv,d013,0.3986020070833333
wind_offshore,SI,avaConv,d013,0.15659453566666667
wind_offshore,UK,avaConv,d013,0.20729669004166665
wind_offshore,EE,avaConv,d013,0.06635511325
wind_offshore,LT,avaConv,d013,0.09823918670833333
wind_offshore,LV,avaConv,d013,0.09823918670833333
wind_offshore,NONEU_Balkan,avaConv,d013,0.03758892929166666
wind_offshore,TR,avaConv,d013,0.06707799308333333
wind_offshore,BE,avaConv,d014,0.12909541579166664
wind_offshore,BG,avaConv,d014,0.2523529327083333
wind_offshore,DK,avaConv,d014,0.4614058820833333
wind_offshore,ES,avaConv,d014,0.4211927735
wind_offshore,FI,avaConv,d014,0.02581733933333333
wind_offshore,FR,avaConv,d014,0.47690665425
wind_offshore,GR,avaConv,d014,0.34315575687500005
wind_offshore,HR,avaConv,d014,0.006133591291666667
wind_offshore,IE,avaConv,d014,0.9200924455416669
wind_offshore,IT,avaConv,d014,0.18250550799999998
wind_offshore,NL,avaConv,d014,0.23186543716666666
wind_offshore,NO,avaConv,d014,0.07416118058333333
wind_offshore,PL,avaConv,d014,0.30243463333333337
wind_offshore,PT,avaConv,d014,0.4421499608333333
wind_offshore,RO,avaConv,d014,0.2429909260833333
wind_offshore,SE,avaConv,d014,0.4683847082083334
wind_offshore,SI,avaConv,d014,0.463113018375
wind_offshore,UK,avaConv,d014,0.4382557705416666
wind_offshore,EE,avaConv,d014,0.44857712266666666
wind_offshore,LT,avaConv,d014,0.37437059554166674
wind_offshore,LV,avaConv,d014,0.37437059554166674
wind_offshore,NONEU_Balkan,avaConv,d014,0.17464467400000003
wind_offshore,TR,avaConv,d014,0.34315575687500005
wind_offshore,BE,avaConv,d015,0.12494316570833332
wind_offshore,BG,avaConv,d015,0.45610137325000005
wind_offshore,DK,avaConv,d015,0.09743016529166665
wind_offshore,ES,avaConv,d015,0.50712497125
wind_offshore,FI,avaConv,d015,0.017421317625
wind_offshore,FR,avaConv,d015,0.6508811180833334
wind_offshore,GR,avaConv,d015,0.6258550382916666
wind_offshore,HR,avaConv,d015,0.0032471870833333336
wind_offshore,IE,avaConv,d015,0.4144482145416666
wind_offshore,IT,avaConv,d015,0.29641969225000003
wind_offshore,NL,avaConv,d015,0.36210275308333334
wind_offshore,NO,avaConv,d015,0.022571648666666666
wind_offshore,PL,avaConv,d015,0.04940736375000001
wind_offshore,PT,avaConv,d015,0.41129792045833335
wind_offshore,RO,avaConv,d015,0.32083750333333333
wind_offshore,SE,avaConv,d015,0.189500278125
wind_offshore,SI,avaConv,d015,0.20884770075
wind_offshore,UK,avaConv,d015,0.26368417220833335
wind_offshore,EE,avaConv,d015,0.4514772140416666
wind_offshore,LT,avaConv,d015,0.5074660242083333
wind_offshore,LV,avaConv,d015,0.5074660242083333
wind_offshore,NONEU_Balkan,avaConv,d015,0.3145511125833333
wind_offshore,TR,avaConv,d015,0.6258550382916666
wind_offshore,BE,avaConv,d016,0.020017687333333336
wind_offshore,BG,avaConv,d016,0.8193549404583332
wind_offshore,DK,avaConv,d016,0.11966780095833333
wind_offshore,ES,avaConv,d016,0.6682888371666665
wind_offshore,FI,avaConv,d016,0.042170237500000006
wind_offshore,FR,avaConv,d016,0.2682546527083333
wind_offshore,GR,avaConv,d016,0.6016750345416667
wind_offshore,HR,avaConv,d016,0.024197956291666673
wind_offshore,IE,avaConv,d016,0.402268621875
wind_offshore,IT,avaConv,d016,0.8969267707083332
wind_offshore,NL,avaConv,d016,0.09472763775000002
wind_offshore,NO,avaConv,d016,0.14868034395833332
wind_offshore,PL,avaConv,d016,0.12385821754166666
wind_offshore,PT,avaConv,d016,0.4797453391666666
wind_offshore,RO,avaConv,d016,0.4101522040416668
wind_offshore,SE,avaConv,d016,0.18161009174999998
wind_offshore,SI,avaConv,d016,0.2132332890416667
wind_offshore,UK,avaConv,d016,0.143450813375
wind_offshore,EE,avaConv,d016,0.15700301516666668
wind_offshore,LT,avaConv,d016,0.12531427345833335
wind_offshore,LV,avaConv,d016,0.12531427345833335
wind_offshore,NONEU_Balkan,avaConv,d016,0.3129364954583334
wind_offshore,TR,avaConv,d016,0.6016750345416667
wind_offshore,BE,avaConv,d017,0.023172123249999996
wind_offshore,BG,avaConv,d017,0.3137082265833332
wind_offshore,DK,avaConv,d017,0.33615559862499994
wind_offshore,ES,avaConv,d017,0.5140813898333333
wind_offshore,FI,avaConv,d017,0.03691640625
wind_offshore,FR,avaConv,d017,0.31802449808333333
wind_offshore,GR,avaConv,d017,0.4975580196666665
wind_offshore,HR,avaConv,d017,0.09251139608333332
wind_offshore,IE,avaConv,d017,0.7824737899583335
wind_offshore,IT,avaConv,d017,0.8814116101666669
wind_offshore,NL,avaConv,d017,0.057848180708333335
wind_offshore,NO,avaConv,d017,0.712537168
wind_offshore,PL,avaConv,d017,0.3498212305416666
wind_offshore,PT,avaConv,d017,0.5702791132916668
wind_offshore,RO,avaConv,d017,0.07534239045833334
wind_offshore,SE,avaConv,d017,0.47713704608333335
wind_offshore,SI,avaConv,d017,0.43749259295833337
wind_offshore,UK,avaConv,d017,0.3883175334166667
wind_offshore,EE,avaConv,d017,0.8620948394583334
wind_offshore,LT,avaConv,d017,0.8211027724583334
wind_offshore,LV,avaConv,d017,0.8211027724583334
wind_offshore,NONEU_Balkan,avaConv,d017,0.29503470779166663
wind_offshore,TR,avaConv,d017,0.4975580196666665
wind_offshore,BE,avaConv,d018,0.4343750302916667
wind_offshore,BG,avaConv,d018,0.7303084221666668
wind_offshore,DK,avaConv,d018,0.6359215695416667
wind_offshore,ES,avaConv,d018,0.5150490926666665
wind_offshore,FI,avaConv,d018,0.13075096616666668
wind_offshore,FR,avaConv,d018,0.6637280551666668
wind_offshore,GR,avaConv,d018,0.5247608583333333
wind_offshore,HR,avaConv,d018,0.24868247345833336
wind_offshore,IE,avaConv,d018,0.8149358499166667
wind_offshore,IT,avaConv,d018,0.8084426889583333
wind_offshore,NL,avaConv,d018,0.6807415059166667
wind_offshore,NO,avaConv,d018,0.7130522127083333
wind_offshore,PL,avaConv,d018,0.20519926362499996
wind_offshore,PT,avaConv,d018,0.7122513320416667
wind_offshore,RO,avaConv,d018,0.2584827479583333
wind_offshore,SE,avaConv,d018,0.7125893035833334
wind_offshore,SI,avaConv,d018,0.5318091617083333
wind_offshore,UK,avaConv,d018,0.9084735468750001
wind_offshore,EE,avaConv,d018,0.7797124425
wind_offshore,LT,avaConv,d018,0.6801788118333332
wind_offshore,LV,avaConv,d018,0.6801788118333332
wind_offshore,NONEU_Balkan,avaConv,d018,0.38672166587499995
wind_offshore,TR,avaConv,d018,0.5247608583333333
wind_offshore,BE,avaConv,d019,0.5032463037083333
wind_offshore,BG,avaConv,d019,0.39940001262499997
wind_offshore,DK,avaConv,d019,0.7063131583333333
wind_offshore,ES,avaConv,d019,0.7926813375416666
wind_offshore,FI,avaConv,d019,0.17563260779166667
wind_offshore,FR,avaConv,d019,0.6062201873333333
wind_offshore,GR,avaConv,d019,0.34073028991666665
wind_offshore,HR,avaConv,d019,0.01888370525
wind_offshore,IE,avaConv,d019,0.5650231871666668
wind_offshore,IT,avaConv,d019,0.22153059329166666
wind_offshore,NL,avaConv,d019,0.8650493969583333
wind_offshore,NO,avaConv,d019,0.38724403625000003
wind_offshore,PL,avaConv,d019,0.17581234091666664
wind_offshore,PT,avaConv,d019,0.9440694060416664
wind_offshore,RO,avaConv,d019,0.23461570741666668
wind_offshore,SE,avaConv,d019,0.729555843375
wind_offshore,SI,avaConv,d019,0.2919534462500001
wind_offshore,UK,avaConv,d019,0.8611019376249999
wind_offshore,EE,avaConv,d019,0.07851605299999999
wind_offshore,LT,avaConv,d019,0.3177049973333333
wind_offshore,LV,avaConv,d019,0.3177049973333333
wind_offshore,NONEU_Balkan,avaConv,d019,0.1798069975833333
wind_offshore,TR,avaConv,d019,0.34073028991666665
wind_offshore,BE,avaConv,d020,0.28826189999999996
wind_offshore,BG,avaConv,d020,0.2944246052083334
wind_offshore,DK,avaConv,d020,0.627126969125
wind_offshore,ES,avaConv,d020,0.7796711334166665
wind_offshore,FI,avaConv,d020,0.2696410737083333
wind_offshore,FR,avaConv,d020,0.39947191975
wind_offshore,GR,avaConv,d020,0.2207459990416666
wind_offshore,HR,avaConv,d020,0.1512770600416667
wind_offshore,IE,avaConv,d020,0.6837295693333333
wind_offshore,IT,avaConv,d020,0.4208355335000001
wind_offshore,NL,avaConv,d020,0.9155695325833334
wind_offshore,NO,avaConv,d020,0.15774264183333328
wind_offshore,PL,avaConv,d020,0.11903864945833333
wind_offshore,PT,avaConv,d020,0.8096270522916665
wind_offshore,RO,avaConv,d020,0.10009252145833335
wind_offshore,SE,avaConv,d020,0.6486020675416667
wind_offshore,SI,avaConv,d020,0.4175033146666667
wind_offshore,UK,avaConv,d020,0.7948377382083333
wind_offshore,EE,avaConv,d020,0.4019227115833333
wind_offshore,LT,avaConv,d020,0.28660333358333334
wind_offshore,LV,avaConv,d020,0.28660333358333334
wind_offshore,NONEU_Balkan,avaConv,d020,0.18601152954166664
wind_offshore,TR,avaConv,d020,0.2207459990416666
wind_offshore,BE,avaConv,d021,0.12167990729166667
wind_offshore,BG,avaConv,d021,0.8200346354166665
wind_offshore,DK,avaConv,d021,0.992249981833333
wind_offshore,ES,avaConv,d021,0.5352400475416667
wind_offshore,FI,avaConv,d021,0.10978911754166666
wind_offshore,FR,avaConv,d021,0.25263379570833333
wind_offshore,GR,avaConv,d021,0.49291360737500006
wind_offshore,HR,avaConv,d021,0.05575623758333333
wind_offshore,IE,avaConv,d021,0.17848334912500005
wind_offshore,IT,avaConv,d021,0.7499649105833334
wind_offshore,NL,avaConv,d021,0.5532936390000002
wind_offshore,NO,avaConv,d021,0.8259737866250001
wind_offshore,PL,avaConv,d021,0.444782899
wind_offshore,PT,avaConv,d021,0.5356172538333333
wind_offshore,RO,avaConv,d021,0.302130793625
wind_offshore,SE,avaConv,d021,0.8831592922500002
wind_offshore,SI,avaConv,d021,0.11711979325000003
wind_offshore,UK,avaConv,d021,0.701527443625
wind_offshore,EE,avaConv,d021,0.5634009008333334
wind_offshore,LT,avaConv,d021,0.5876482338750001
wind_offshore,LV,avaConv,d021,0.5876482338750001
wind_offshore,NONEU_Balkan,avaConv,d021,0.2743349224166667
wind_offshore,TR,avaConv,d021,0.49291360737500006
wind_offshore,BE,avaConv,d022,0.21518168795833334
wind_offshore,BG,avaConv,d022,0.47587134999999997
wind_offshore,DK,avaConv,d022,0.804262314208333
wind_offshore,ES,avaConv,d022,0.6042829170833334
wind_offshore,FI,avaConv,d022,0.093027074625
wind_offshore,FR,avaConv,d022,0.5046361440833333
wind_offshore,GR,avaConv,d022,0.2622471688333334
wind_offshore,HR,avaConv,d022,0.0009150487916666667
wind_offshore,IE,avaConv,d022,0.10898912370833332
wind_offshore,IT,avaConv,d022,0.47235689037499995
wind_offshore,NL,avaConv,d022,0.2855262339166667
wind_offshore,NO,avaConv,d022,0.6790551064999998
wind_offshore,PL,avaConv,d022,0.3615690146250001
wind_offshore,PT,avaConv,d022,0.4962890461666665
wind_offshore,RO,avaConv,d022,0.22375480641666667
wind_offshore,SE,avaConv,d022,0.7962535147916667
wind_offshore,SI,avaConv,d022,0.054952086250000004
wind_offshore,UK,avaConv,d022,0.617407639625
wind_offshore,EE,avaConv,d022,0.39356010233333333
wind_offshore,LT,avaConv,d022,0.2307713081666667
wind_offshore,LV,avaConv,d022,0.2307713081666667
wind_offshore,NONEU_Balkan,avaConv,d022,0.131581108875
wind_offshore,TR,avaConv,d022,0.2622471688333334
wind_offshore,BE,avaConv,d023,0.23185076783333328
wind_offshore,BG,avaConv,d023,0.16205921895833333
wind_offshore,DK,avaConv,d023,0.32028955562500006
wind_offshore,ES,avaConv,d023,0.8088244181666666
wind_offshore,FI,avaConv,d023,0.09607381058333332
wind_offshore,FR,avaConv,d023,0.3384825851666666
wind_offshore,GR,avaConv,d023,0.21798781579166668
wind_offshore,HR,avaConv,d023,0.009518423666666666
wind_offshore,IE,avaConv,d023,0.30342149045833333
