region_2,technology_1,technology_2,parameter,timestep_2,value
DE11,openspace,openspace_a,avaConv,d267,0.18726978528360846
DE11,openspace,openspace_a,avaConv,d268,0.18303181269703403
DE11,openspace,openspace_a,avaConv,d269,0.1452063305717998
DE11,openspace,openspace_a,avaConv,d270,0.1275858251721954
DE11,openspace,openspace_a,avaConv,d271,0.16194751050351838
DE11,openspace,openspace_a,avaConv,d272,0.16893620999314787
DE11,openspace,openspace_a,avaConv,d273,0.13695041449623188
DE11,openspace,openspace_a,avaConv,d274,0.06952674991375124
DE11,openspace,openspace_a,avaConv,d275,0.16177817869002478
DE11,openspace,openspace_a,avaConv,d276,0.10617469268210035
DE11,openspace,openspace_a,avaConv,d277,0.08139740203582126
DE11,openspace,openspace_a,avaConv,d278,0.17871052056731837
DE11,openspace,openspace_a,avaConv,d279,0.0467277915587751
DE11,openspace,openspace_a,avaConv,d280,0.11043176949774879
DE11,openspace,openspace_a,avaConv,d281,0.09490528734456843
DE11,openspace,openspace_a,avaConv,d282,0.08836457536649885
DE11,openspace,openspace_a,avaConv,d283,0.128474842546322
DE11,openspace,openspace_a,avaConv,d284,0.09276240538971152
DE11,openspace,openspace_a,avaConv,d285,0.15129002823014528
DE11,openspace,openspace_a,avaConv,d286,0.1274687956034055
DE11,openspace,openspace_a,avaConv,d287,0.08448495823930487
DE11,openspace,openspace_a,avaConv,d288,0.0977525100896638
DE11,openspace,openspace_a,avaConv,d289,0.15258145929517933
DE11,openspace,openspace_a,avaConv,d290,0.040519536401200276
DE11,openspace,openspace_a,avaConv,d291,0.08952512450581658
DE11,openspace,openspace_a,avaConv,d292,0.1351634557991765
DE11,openspace,openspace_a,avaConv,d293,0.03986507859090332
DE11,openspace,openspace_a,avaConv,d294,0.08829817191624112
DE11,openspace,openspace_a,avaConv,d295,0.08295098685577808
DE11,openspace,openspace_a,avaConv,d296,0.08615592531681655
DE11,openspace,openspace_a,avaConv,d297,0.04870208754976842
DE11,openspace,openspace_a,avaConv,d298,0.058769669303099036
DE11,openspace,openspace_a,avaConv,d299,0.055015979176734
DE11,openspace,openspace_a,avaConv,d300,0.11995207609450646
DE11,openspace,openspace_a,avaConv,d301,0.10492105054677008
DE11,openspace,openspace_a,avaConv,d302,0.10053700676309697
DE11,openspace,openspace_a,avaConv,d303,0.1367306934690746
DE11,openspace,openspace_a,avaConv,d304,0.12799349585254907
DE11,openspace,openspace_a,avaConv,d305,0.1215701858785549
DE11,openspace,openspace_a,avaConv,d306,0.05779011805859613
DE11,openspace,openspace_a,avaConv,d307,0.09139133892942508
DE11,openspace,openspace_a,avaConv,d308,0.06564745263145323
DE11,openspace,openspace_a,avaConv,d309,0.030652066850617634
DE11,openspace,openspace_a,avaConv,d310,0.022027383870369174
DE11,openspace,openspace_a,avaConv,d311,0.07111618083576944
DE11,openspace,openspace_a,avaConv,d312,0.04920599797922517
DE11,openspace,openspace_a,avaConv,d313,0.061851346990342206
DE11,openspace,openspace_a,avaConv,d314,0.051282946652440146
DE11,openspace,openspace_a,avaConv,d315,0.013746307165076618
DE11,openspace,openspace_a,avaConv,d316,0.11742902062171846
DE11,openspace,openspace_a,avaConv,d317,0.060906102934807645
DE11,openspace,openspace_a,avaConv,d318,0.1276239142117664
DE11,openspace,openspace_a,avaConv,d319,0.022843273869612154
DE11,openspace,openspace_a,avaConv,d320,0.010188735175363967
DE11,openspace,openspace_a,avaConv,d321,0.038857487760916964
DE11,openspace,openspace_a,avaConv,d322,0.04213453902378914
